stem,length,condition,quality_pass,sequence_excluded,structure_excluded,fine_cluster,selected
proteina-59faca93f3c72fc62787,227,3.x.x.x,True,True,False,,False
proteina-6419098713c101ba409e,227,3.x.x.x,True,False,False,proteina-6419098713c101ba409e,True
proteina-efe0370aeb04929be2b0,227,3.x.x.x,False,True,False,,False
proteina-700c1a21ed62eb54c729,227,3.x.x.x,True,False,False,proteina-700c1a21ed62eb54c729,True
proteina-2287fd4523c356fb4eff,227,3.x.x.x,True,False,False,proteina-2287fd4523c356fb4eff,True
proteina-43395df869caa2416301,227,3.x.x.x,True,True,False,,False
proteina-fbc7896b5bbbc2e6b023,227,3.x.x.x,True,False,False,proteina-fbc7896b5bbbc2e6b023,True
proteina-4f96730ea69c776a9b13,228,unconditional,True,False,False,proteina-4f96730ea69c776a9b13,True
proteina-5712447b7c419538d000,228,unconditional,False,False,False,,False
proteina-e7f49192abdad0cb887e,228,unconditional,True,True,False,,False
proteina-a1398f4d101c55c0ad48,228,unconditional,True,True,False,,False
proteina-2386c5e9afd8198e570b,228,unconditional,True,True,False,,False
proteina-d003904a8b60d0e1a849,228,unconditional,False,True,False,,False
proteina-d634230c83e8ab865b6c,228,unconditional,True,False,False,proteina-d634230c83e8ab865b6c,True
proteina-45f7dc3ee2c78992fca5,228,unconditional,True,True,False,,False
proteina-460c679fd38c23f22bb6,228,unconditional,True,True,False,,False
proteina-09a56f0511774f4a7132,228,1.x.x.x,False,True,False,,False
proteina-c293c1589c2792031413,228,1.x.x.x,True,False,False,proteina-c293c1589c2792031413,True
proteina-e919a6f4f25c692c0958,228,1.x.x.x,True,True,False,,False
proteina-8c13232fed3ba35d7344,228,1.x.x.x,True,False,False,proteina-8c13232fed3ba35d7344,True
proteina-fadad250d1b3f9da9d00,228,1.x.x.x,True,True,False,,False
proteina-60fa0c972d8529a677e4,228,1.x.x.x,False,True,False,,False
proteina-a72543cdb58f53e941e9,228,1.x.x.x,True,True,False,,False
proteina-dbcfef7c7a2686d4a068,228,1.x.x.x,True,True,False,,False
proteina-16e3429d55204f0db588,229,1.x.x.x,True,True,False,,False
proteina-0cbb20ebc7bc80096ce1,229,1.x.x.x,True,True,False,,False
proteina-fc3e0dec87310cd7307d,229,1.x.x.x,True,False,False,proteina-fc3e0dec87310cd7307d,True
proteina-d091d1af9c7d02bdc0d2,229,1.x.x.x,True,True,False,,False
proteina-2664117efcb291f79b31,229,1.x.x.x,True,False,False,proteina-2664117efcb291f79b31,True
proteina-6ae1c96c65ba3c147124,229,1.x.x.x,True,True,False,,False
proteina-244ff434b39687afc248,229,3.x.x.x,False,True,False,,False
proteina-ae19bdb9e2024432f1f6,231,1.x.x.x,False,True,False,,False
proteina-7fcc1cdc312f1180220c,231,1.x.x.x,True,False,False,proteina-7fcc1cdc312f1180220c,True
proteina-a7eecf70697b84ab8af3,231,1.x.x.x,True,False,False,proteina-a7eecf70697b84ab8af3,True
proteina-2c07547b303337c5f647,231,1.x.x.x,True,True,False,,False
proteina-ab4da17a3288dd3c8036,231,1.x.x.x,True,False,False,proteina-ab4da17a3288dd3c8036,True
proteina-7c9695a0ad970b4f1695,231,1.x.x.x,True,True,False,,False
proteina-139f8c50a7333ef4ad83,231,1.x.x.x,True,True,False,,False
proteina-61d7298acc83d68a8949,231,1.x.x.x,True,True,False,,False
proteina-0a9967d61d5cb0037469,231,1.x.x.x,False,True,False,,False
proteina-eccba8caf8762786437f,231,1.x.x.x,True,True,False,,False
proteina-e976376a4e75756a3f9e,231,1.x.x.x,True,True,False,,False
proteina-1b6b0dced504b92d9750,231,1.x.x.x,True,False,False,proteina-1b6b0dced504b92d9750,True
proteina-42d532fca52be3271e30,232,unconditional,True,False,False,proteina-42d532fca52be3271e30,True
proteina-9dd1d1821308f070fa4a,232,unconditional,True,False,False,proteina-9dd1d1821308f070fa4a,True
proteina-e7f81c85a3f8400f7515,232,unconditional,False,True,False,,False
proteina-20bf82edbdefabce5c63,232,unconditional,True,True,True,,False
proteina-0a393cfc07b6f8ebce7a,232,unconditional,True,False,False,proteina-0a393cfc07b6f8ebce7a,True
proteina-00a54858221e95d57a53,233,unconditional,True,True,False,,False
proteina-9368521e46d9bfd30749,233,unconditional,True,False,False,proteina-9368521e46d9bfd30749,True
proteina-07bc2694228c47dbc02f,233,unconditional,True,True,False,,False
proteina-9f73134a3b2889d557b1,233,unconditional,True,False,False,proteina-9f73134a3b2889d557b1,True
proteina-8d39de831af0a2729c93,233,unconditional,False,True,False,,False
proteina-95607c3b1b805f85aa98,233,unconditional,True,False,False,proteina-95607c3b1b805f85aa98,True
proteina-1a4dd16f9668242625d0,233,unconditional,True,True,False,,False
proteina-54f14c959e62ea166cfe,233,unconditional,True,True,False,,False
proteina-0fcc6990260b6db60167,233,unconditional,True,False,False,proteina-0fcc6990260b6db60167,True
proteina-99353df58bd95b032f02,233,unconditional,True,False,False,proteina-99353df58bd95b032f02,True
proteina-09cc528e938afdd220d1,233,unconditional,False,False,False,,False
proteina-7c93feef989c7186c4c7,233,unconditional,False,True,False,,False
proteina-976f85f1e5ad05cf2af5,233,unconditional,True,True,False,,False
proteina-4aec321a95fcdbeab974,233,unconditional,False,False,False,,False
proteina-0755e799cf42997ef693,238,3.x.x.x,True,True,False,,False
proteina-5a6fe2f4e750b7b3a783,238,3.x.x.x,False,False,False,,False
proteina-9c7a1dd39f69c992ac9f,238,3.x.x.x,False,False,False,,False
proteina-621c9343bcc81511e5f9,238,3.x.x.x,False,False,False,,False
proteina-af70234da906f999a551,238,3.x.x.x,False,True,False,,False
proteina-d5b74ea9b00f8c423d2d,239,unconditional,True,True,False,,False
proteina-54f6f6a366c4cfa1057c,239,1.x.x.x,True,True,False,,False
proteina-ba354484f1551e9d05fd,239,1.x.x.x,True,True,False,,False
proteina-eecbd1d790c8e92850b1,239,1.x.x.x,True,False,False,proteina-eecbd1d790c8e92850b1,True
proteina-486ce62d7987d328a856,239,1.x.x.x,True,False,False,proteina-486ce62d7987d328a856,True
proteina-b084909af1ae2821c4df,239,2.x.x.x,True,True,False,,False
proteina-de25a40d24949c2295c9,239,2.x.x.x,False,False,False,,False
proteina-7a55adfd7edab4d60ee6,239,2.x.x.x,False,False,False,,False
proteina-7632e0c9ecbc6d073cae,239,2.x.x.x,False,False,False,,False
proteina-6d5d2f3bcfe810b52a73,239,2.x.x.x,False,False,False,,False
proteina-1171ca4ad2f8acb1d694,239,2.x.x.x,False,False,False,,False
proteina-4020cd35f73f749f25d6,239,2.x.x.x,False,False,False,,False
proteina-33c779e99c488df0277b,239,2.x.x.x,False,False,False,,False
proteina-6db089ceeb1fec566bd4,239,2.x.x.x,False,False,False,,False
proteina-07cc43f741b6ffcf5782,239,2.x.x.x,True,False,False,proteina-07cc43f741b6ffcf5782,True
proteina-515924f77448cb5ade98,239,2.x.x.x,False,False,False,,False
proteina-20d1e1eab65ff80fc77f,239,2.x.x.x,False,False,False,,False
proteina-2e61cf69b4942ad135a2,239,2.x.x.x,False,False,False,,False
proteina-13354e722cae44e7124e,239,2.x.x.x,False,False,False,,False
proteina-476e1e5f76426930bbbc,239,2.x.x.x,True,False,False,proteina-476e1e5f76426930bbbc,True
proteina-54a390bb3328c15ef4fd,239,2.x.x.x,True,True,False,,False
proteina-feb9e3058813e93b4b6b,239,2.x.x.x,False,False,False,,False
proteina-108f801d490959ba26c1,240,1.x.x.x,True,True,False,,False
proteina-83a2e12fd15c7e00b181,240,1.x.x.x,False,True,False,,False
proteina-915dd25c20be84a89347,240,1.x.x.x,False,True,False,,False
proteina-57631bee5466274e94a8,240,1.x.x.x,True,True,False,,False
proteina-2f079ae3df94b09d4a1d,240,3.x.x.x,False,False,False,,False
proteina-108315cd3ec40cad24a3,241,1.x.x.x,False,False,False,,False
proteina-745017c7de8e82f00171,241,1.x.x.x,True,False,False,proteina-745017c7de8e82f00171,True
proteina-24ed8e57d34ef94b2935,241,1.x.x.x,True,False,False,proteina-24ed8e57d34ef94b2935,True
proteina-af9637f8c822aa719266,241,1.x.x.x,True,False,False,proteina-af9637f8c822aa719266,True
proteina-c1598317f72bd815fafb,241,1.x.x.x,False,True,False,,False
proteina-1fafe2685fb1e0b5f377,241,1.x.x.x,True,True,False,,False
proteina-5c49fe3faa2b96628bdd,241,2.x.x.x,True,False,False,proteina-5c49fe3faa2b96628bdd,True
proteina-06886d0c976d8f618a09,241,2.x.x.x,False,True,False,,False
proteina-5cf9fcb50e29bd48f78e,241,2.x.x.x,False,False,False,,False
proteina-8c4457ee88c446a578bb,241,2.x.x.x,False,True,False,,False
proteina-ff0a64b2fd801c0aca09,241,2.x.x.x,True,True,False,,False
proteina-ef32c00d873b7804d413,241,2.x.x.x,False,False,False,,False
proteina-6025408394a8cdeb7fc5,241,2.x.x.x,False,False,False,,False
proteina-51f39de12bbd346b735b,241,2.x.x.x,False,False,False,,False
proteina-1c10a9c24dd2a50d9b48,241,2.x.x.x,False,False,False,,False
proteina-49cb86bf0f14edb06652,241,2.x.x.x,True,True,False,,False
proteina-b9506eac04fd0afdf32b,241,2.x.x.x,False,False,False,,False
proteina-07a97980fdddd1321583,241,2.x.x.x,True,True,False,,False
proteina-5db712b083ecc0046db2,241,2.x.x.x,False,False,False,,False
proteina-58188cf1b13ab469d193,241,2.x.x.x,True,False,False,proteina-58188cf1b13ab469d193,True
proteina-1db620944b574831f7a7,241,2.x.x.x,False,False,False,,False
proteina-26c173d036cc547b01a1,241,3.x.x.x,True,False,False,proteina-26c173d036cc547b01a1,True
proteina-0f3a766b9d6e800501bf,241,3.x.x.x,True,True,False,,False
proteina-755a7ab8ef3e1fd109ea,241,3.x.x.x,True,False,False,proteina-755a7ab8ef3e1fd109ea,True
proteina-206a9964a28037b18f00,241,3.x.x.x,True,False,False,proteina-206a9964a28037b18f00,True
proteina-816da4ae3240386b7cb8,241,3.x.x.x,True,False,False,proteina-816da4ae3240386b7cb8,True
proteina-a9a4efa20e2cf8adac8c,241,3.x.x.x,False,True,False,,False
proteina-043a93d4728b36a2aa4d,241,3.x.x.x,True,False,False,proteina-043a93d4728b36a2aa4d,True
proteina-1358e9d33d4670a09273,241,3.x.x.x,True,True,False,,False
proteina-fac10c0b7a8469c4c08b,241,3.x.x.x,True,False,False,proteina-fac10c0b7a8469c4c08b,True
proteina-9d0ff0a3bef3d5732269,241,3.x.x.x,True,False,False,proteina-9d0ff0a3bef3d5732269,True
proteina-e36fe9800ee8e388aeb3,241,3.x.x.x,False,False,False,,False
proteina-6aec7cc986a23e58442f,242,1.x.x.x,False,True,False,,False
proteina-4ce87d084067fba54748,242,1.x.x.x,True,True,False,,False
proteina-e7db75b092555fd176c1,242,1.x.x.x,True,True,False,,False
proteina-363358a04d2fd82de4c6,242,1.x.x.x,True,True,False,,False
proteina-9c2b8d1017084d67dd61,242,1.x.x.x,True,True,False,,False
proteina-55f6efd5015755d7b402,242,1.x.x.x,True,True,False,,False
proteina-72b13a4fa91ef5db6bd0,242,1.x.x.x,True,True,False,,False
proteina-f2813bda3ef78ae54582,242,1.x.x.x,True,True,False,,False
proteina-2b7e076bd5cdb3de411e,242,1.x.x.x,True,True,False,,False
proteina-980ac6ad4c39fdf61323,242,1.x.x.x,True,True,False,,False
proteina-87fc659719c953a5b951,242,1.x.x.x,True,False,False,proteina-87fc659719c953a5b951,True
proteina-7764f16c316fc7d52810,243,3.x.x.x,False,False,False,,False
proteina-767ab960965fec725df7,243,3.x.x.x,False,False,False,,False
proteina-ada2eff69b3cf131b775,243,3.x.x.x,True,True,False,,False
proteina-be35ead97694f153187b,243,3.x.x.x,True,False,False,proteina-be35ead97694f153187b,True
proteina-54c65e5cb92ec0329a7b,243,3.x.x.x,True,False,False,proteina-54c65e5cb92ec0329a7b,True
proteina-ed51e7104c5048a515e5,244,unconditional,True,True,False,,False
proteina-1f4005716506cd6b745e,244,unconditional,True,True,False,,False
proteina-092b38b0b5a1c1375d9c,244,unconditional,True,True,False,,False
proteina-046774e2ee424cc8a6cf,244,unconditional,False,True,False,,False
proteina-47a1fb0c0304fb9d1165,244,unconditional,True,False,False,proteina-47a1fb0c0304fb9d1165,True
proteina-bc7644c425cd25c12a7a,244,unconditional,True,False,False,proteina-bc7644c425cd25c12a7a,True
proteina-94c59c3fdd68a27f0f52,244,unconditional,False,False,False,,False
proteina-a5c6d20a5ff2be240620,244,unconditional,True,True,False,,False
proteina-770db8590e1707eb33ed,244,unconditional,False,False,False,,False
proteina-7dcc614f082cad797302,244,unconditional,True,False,False,proteina-7dcc614f082cad797302,True
proteina-c46d8c6a863a6406408b,244,2.x.x.x,True,False,False,proteina-c46d8c6a863a6406408b,True
proteina-f327feaf4557673c0b09,244,2.x.x.x,True,False,False,proteina-f327feaf4557673c0b09,True
proteina-889692f016772b08a208,244,2.x.x.x,False,False,False,,False
proteina-17445094c7e1927e3d68,244,2.x.x.x,False,True,False,,False
proteina-ea28d7f9876cfa82ac80,244,2.x.x.x,True,True,False,,False
proteina-464e7aa08e9ff5c77dc1,244,2.x.x.x,True,False,False,proteina-464e7aa08e9ff5c77dc1,True
proteina-a4050c14ded94fd77114,244,2.x.x.x,False,False,False,,False
proteina-6c578826609dee274ca9,244,2.x.x.x,False,True,False,,False
proteina-d397042d794433036df5,248,2.x.x.x,True,False,False,proteina-d397042d794433036df5,True
proteina-8488329d71154dc92350,248,2.x.x.x,True,False,False,proteina-8488329d71154dc92350,True
proteina-0cf40421bd5e32d7117c,248,2.x.x.x,False,False,False,,False
proteina-a6eeba909f2b974e5b5e,248,2.x.x.x,False,False,False,,False
proteina-d24c91e4f1486872a96b,249,3.x.x.x,True,False,False,proteina-d24c91e4f1486872a96b,True
proteina-e6edcb2fc8d7f9ecc074,250,unconditional,True,True,False,,False
proteina-ef50099e8451100bbda9,251,1.x.x.x,True,True,False,,False
proteina-27f08801161c1df8bc7b,251,1.x.x.x,True,False,False,proteina-27f08801161c1df8bc7b,True
proteina-35db03e92b7fdee3cc3c,251,1.x.x.x,True,True,True,,False
proteina-991b2053f8309f3547ec,251,1.x.x.x,True,False,False,proteina-991b2053f8309f3547ec,True
proteina-d7cfb5be5209f7ea19ca,251,1.x.x.x,False,True,False,,False
proteina-74e0c9e0b78573aec8b7,251,1.x.x.x,True,True,False,,False
proteina-7eac6186587d4f5fdc4b,251,1.x.x.x,True,False,False,proteina-7eac6186587d4f5fdc4b,True
proteina-49d18ca31f0226d7929d,251,3.x.x.x,True,True,False,,False
proteina-0da0aa5eb522589acfb1,251,3.x.x.x,False,False,False,,False
proteina-a464d1d0565ec603afa0,251,3.x.x.x,False,False,False,,False
proteina-19c7445e7756c57c4f2d,251,3.x.x.x,True,True,False,,False
proteina-22c041bbf4f8d8599c2c,251,3.x.x.x,True,True,False,,False
proteina-7478c7b307c9a3d16415,253,unconditional,True,False,False,proteina-7478c7b307c9a3d16415,True
proteina-06294619d3ad5febf678,253,unconditional,True,False,False,proteina-06294619d3ad5febf678,True
proteina-260d2ae92684d26de591,253,unconditional,True,False,False,proteina-260d2ae92684d26de591,True
proteina-25e05e192ad6bed4637d,253,3.x.x.x,True,True,False,,False
proteina-cef66d9836a57cdd01c7,253,3.x.x.x,True,False,False,proteina-cef66d9836a57cdd01c7,True
proteina-0dfc95b7671043b11edd,253,3.x.x.x,True,False,False,proteina-0dfc95b7671043b11edd,True
proteina-37b331034a40865dce08,257,3.x.x.x,False,False,False,,False
proteina-2e09d32cf2273af82ece,257,3.x.x.x,True,True,False,,False
proteina-91c694ed6542857f6c63,257,3.x.x.x,True,True,False,,False
proteina-7334bf4ba2cc345db127,257,3.x.x.x,False,False,False,,False
proteina-cec894ec07a95ce52a3b,258,unconditional,True,False,False,proteina-cec894ec07a95ce52a3b,True
proteina-c297a11cf9e5140d7ada,258,unconditional,False,False,False,,False
proteina-2a7f7caf6205183c28d9,258,unconditional,False,True,False,,False
proteina-775932ca3787c0e988e0,258,unconditional,False,False,False,,False
proteina-f07418e58b23b9f75916,258,unconditional,True,True,False,,False
proteina-a4dd1faf07246c7268ef,258,unconditional,True,True,False,,False
proteina-b3a86882a80c54d610ab,258,unconditional,True,True,True,,False
proteina-2c423cc8005e78db91f8,258,unconditional,True,True,False,,False
proteina-bd07e9ade5ed75f24e93,258,2.x.x.x,True,True,False,,False
proteina-c14521229932054f45b4,258,2.x.x.x,False,False,False,,False
proteina-935e5fad0bfcd9a1ccc2,258,2.x.x.x,True,False,False,proteina-935e5fad0bfcd9a1ccc2,True
proteina-142454e526a60916a18e,258,2.x.x.x,True,False,False,proteina-142454e526a60916a18e,True
proteina-400196d44fe7ce8160dc,258,2.x.x.x,False,True,False,,False
proteina-58c541d0e173745535c0,258,3.x.x.x,True,False,False,proteina-58c541d0e173745535c0,True
proteina-125a28c5748a9030d886,258,3.x.x.x,False,False,False,,False
proteina-37231773b9245afbf5f7,258,3.x.x.x,True,False,False,proteina-37231773b9245afbf5f7,True
proteina-1c5477419b9546040b30,258,3.x.x.x,False,False,False,,False
proteina-c808bd6b21216c72d995,258,3.x.x.x,True,True,False,,False
proteina-10ee39cffe369d87abb4,258,3.x.x.x,True,False,False,proteina-10ee39cffe369d87abb4,True
proteina-95557f742414978a06e6,258,3.x.x.x,True,False,False,proteina-95557f742414978a06e6,True
proteina-29c9b6a0a847accc847e,258,3.x.x.x,True,False,False,proteina-29c9b6a0a847accc847e,True
proteina-fafc52019a4a7b2ca3dd,258,3.x.x.x,False,True,False,,False
proteina-ab48c26238ce233221dc,258,3.x.x.x,False,True,False,,False
proteina-404ebae399782c77f22d,258,3.x.x.x,True,False,False,proteina-404ebae399782c77f22d,True
proteina-2c52df4f0b033f62cd84,259,3.x.x.x,True,False,False,proteina-2c52df4f0b033f62cd84,True
proteina-55b26f9b96d116763915,259,3.x.x.x,False,False,False,,False
proteina-b41b9153d9651ec1ffbb,262,1.x.x.x,False,True,False,,False
proteina-672208a7b3be6482c47b,262,1.x.x.x,True,False,False,proteina-672208a7b3be6482c47b,True
proteina-4a1245a8a713ff2fa1d3,262,1.x.x.x,True,True,True,,False
proteina-f806cda1a0c2fb1feb4a,262,1.x.x.x,False,False,False,,False
proteina-a0754f8338de0c94bc93,262,1.x.x.x,False,True,False,,False
proteina-e567f76581e3ecf13bac,262,2.x.x.x,False,False,False,,False
proteina-086f42baedf2202415e3,262,2.x.x.x,False,False,False,,False
proteina-56494e783dfc56b1a74e,262,2.x.x.x,True,False,False,proteina-155c990465283446e982,False
proteina-3ea82f9367414886935a,262,2.x.x.x,True,False,False,proteina-3ea82f9367414886935a,True
proteina-9801f5b2cf379df840ef,262,2.x.x.x,True,False,False,proteina-155c990465283446e982,True
proteina-f412cf1b0b42719d72b4,262,2.x.x.x,False,False,False,,False
proteina-0398435a19e4a3adfaff,262,2.x.x.x,True,False,False,proteina-0398435a19e4a3adfaff,True
proteina-ad7baafcece55b976363,264,unconditional,True,True,False,,False
proteina-038da14e6f2f89fb7001,264,unconditional,True,False,False,proteina-038da14e6f2f89fb7001,True
proteina-3cc141cbd3c76d202a00,264,unconditional,False,False,False,,False
proteina-2aa4978c06b145b68af5,264,unconditional,True,False,False,proteina-2aa4978c06b145b68af5,True
proteina-56fa7351d9aac988f6b3,264,unconditional,True,False,False,proteina-56fa7351d9aac988f6b3,True
proteina-16a719dded500fd9583d,264,unconditional,True,False,False,proteina-16a719dded500fd9583d,True
proteina-2ac37b2176ac101f33de,264,2.x.x.x,True,False,False,proteina-2ac37b2176ac101f33de,True
proteina-edd385cd1764f80a4c7b,264,2.x.x.x,True,False,True,,False
proteina-d8a3c6fe3aacc8688a26,265,1.x.x.x,True,True,False,,False
proteina-5bcc26ed23dfb8b32dd1,265,1.x.x.x,False,False,False,,False
proteina-55ce5f299adc58976ffd,265,1.x.x.x,True,True,False,,False
proteina-f17b2fe5f57894397ba9,265,1.x.x.x,False,False,False,,False
proteina-70e74f6dddba760d9ba7,265,1.x.x.x,True,True,False,,False
proteina-fad1ccdf2128e3620a0c,265,1.x.x.x,False,False,False,,False
proteina-604bef6389aa13a01d85,266,unconditional,True,True,False,,False
proteina-fac0cbac7b206d0bec29,266,2.x.x.x,False,False,False,,False
proteina-316ea30c3efd0bd1d8b6,266,2.x.x.x,True,True,False,,False
proteina-62fee8fbea83447fac31,266,2.x.x.x,False,True,False,,False
proteina-7e1826b6e99501a187b4,266,2.x.x.x,True,False,False,proteina-7e1826b6e99501a187b4,True
proteina-b1a7a7ede006a8cd958c,266,2.x.x.x,False,False,False,,False
proteina-f85b01ef1e8345c61c8a,266,2.x.x.x,True,True,True,,False
proteina-8d1af66e971b78677899,266,2.x.x.x,True,True,False,,False
proteina-838fd7567135813a0f2d,266,2.x.x.x,True,False,False,proteina-838fd7567135813a0f2d,True
proteina-65a952777da94010b795,266,2.x.x.x,True,True,False,,False
proteina-da8751182e45c54e903c,266,2.x.x.x,False,False,False,,False
proteina-f4def6fc33f92d2b389c,266,2.x.x.x,True,False,False,proteina-155c990465283446e982,True
proteina-9aa0ea7c203842849ddf,266,2.x.x.x,True,True,False,,False
proteina-8ed5a030b097a32910af,266,2.x.x.x,True,False,False,proteina-8ed5a030b097a32910af,True
proteina-1d4bbdf64aedbcf00cfd,266,2.x.x.x,True,False,False,proteina-155c990465283446e982,True
proteina-2676f39f71ffa90a7a67,266,2.x.x.x,True,True,False,,False
proteina-417dc63dcf557f410576,266,2.x.x.x,True,True,False,,False
proteina-db8c5e1fb02a8d6076bd,266,3.x.x.x,True,False,False,proteina-db8c5e1fb02a8d6076bd,True
