dataset,stem,predictor,range,cut,value,protein_class
foldbench_monomer,8tuk_A,ESMFold2,all,R,0.8609271523178808,natural
foldbench_monomer,8tw1_A,ESMFold,all,R,0.5992647058823529,natural
foldbench_monomer,8tw1_A,ESMFold2,all,R,0.6213235294117647,natural
foldbench_monomer,8tyh_A,ESMFold,all,R,0.7885196374622356,natural
foldbench_monomer,8tyh_A,ESMFold2,all,R,0.7885196374622356,natural
foldbench_monomer,8u0i_A,ESMFold,all,R,0.8607594936708861,natural
foldbench_monomer,8u0i_A,ESMFold2,all,R,0.8354430379746836,natural
foldbench_monomer,8u0x_A,ESMFold,all,R,0.0328947368421052,natural
foldbench_monomer,8u0x_A,ESMFold2,all,R,0.0263157894736842,natural
foldbench_monomer,8u2f_A,ESMFold,all,R,0.696551724137931,natural
foldbench_monomer,8u2f_A,ESMFold2,all,R,0.8137931034482758,natural
foldbench_monomer,8ubs_A,ESMFold,all,R,0.8888888888888888,natural
foldbench_monomer,8ubs_A,ESMFold2,all,R,0.8641975308641975,natural
foldbench_monomer,8uds_A,ESMFold,all,R,0.8490566037735849,natural
foldbench_monomer,8uds_A,ESMFold2,all,R,0.8679245283018868,natural
foldbench_monomer,8tls_A,ESMFold,all,R,0.8452380952380952,natural
foldbench_monomer,8tls_A,ESMFold2,all,R,0.8214285714285714,natural
foldbench_monomer,8ujw_A,ESMFold,all,R,0.532051282051282,natural
foldbench_monomer,8ujw_A,ESMFold2,all,R,0.5384615384615384,natural
foldbench_monomer,8uk7_A,ESMFold,all,R,0.7647058823529411,natural
foldbench_monomer,8uk7_A,ESMFold2,all,R,0.8137254901960784,natural
foldbench_monomer,8upi_A,ESMFold,all,R,0.8,natural
foldbench_monomer,8upi_A,ESMFold2,all,R,0.8243478260869566,natural
foldbench_monomer,8v3m_A,ESMFold,all,R,0.8281505728314239,natural
foldbench_monomer,8v3m_A,ESMFold2,all,R,0.8592471358428805,natural
foldbench_monomer,8v6t_A,ESMFold,all,R,0.6385542168674698,natural
foldbench_monomer,8v6t_A,ESMFold2,all,R,0.7048192771084337,natural
foldbench_monomer,8vcw_A,ESMFold,all,R,0.835509138381201,natural
foldbench_monomer,8vcw_A,ESMFold2,all,R,0.8798955613577023,natural
foldbench_monomer,8vh7_A,ESMFold,all,R,0.771875,natural
foldbench_monomer,8vh7_A,ESMFold2,all,R,0.8421875,natural
foldbench_monomer,8vpo_A,ESMFold,all,R,0.7933070866141733,natural
foldbench_monomer,8vpo_A,ESMFold2,all,R,0.7854330708661418,natural
foldbench_monomer,8vqk_A,ESMFold,all,R,0.7647058823529411,natural
foldbench_monomer,8vqk_A,ESMFold2,all,R,0.8951406649616368,natural
foldbench_monomer,8w6v_A,ESMFold,all,R,0.7670549084858569,natural
foldbench_monomer,8w6v_A,ESMFold2,all,R,0.8219633943427621,natural
foldbench_monomer,8wac_A,ESMFold,all,R,0.7317073170731707,natural
foldbench_monomer,8wac_A,ESMFold2,all,R,0.902439024390244,natural
foldbench_monomer,8wae_A,ESMFold,all,R,0.936842105263158,natural
foldbench_monomer,8wae_A,ESMFold2,all,R,0.9473684210526316,natural
foldbench_monomer,8wcf_A,ESMFold,all,R,0.8757763975155279,natural
foldbench_monomer,8wcf_A,ESMFold2,all,R,0.8819875776397516,natural
foldbench_monomer,8whj_A,ESMFold,all,R,0.8727272727272727,natural
foldbench_monomer,8whj_A,ESMFold2,all,R,0.8727272727272727,natural
foldbench_monomer,8whn_A,ESMFold,all,R,0.8785046728971962,natural
foldbench_monomer,8whn_A,ESMFold2,all,R,0.8411214953271028,natural
foldbench_monomer,8wik_A,ESMFold,all,R,0.8591954022988506,natural
foldbench_monomer,8wik_A,ESMFold2,all,R,0.867816091954023,natural
foldbench_monomer,8wj5_A,ESMFold,all,R,0.6590909090909091,natural
foldbench_monomer,8wj5_A,ESMFold2,all,R,0.6818181818181818,natural
foldbench_monomer,8kbl_A,ESMFold,all,R,0.8214285714285714,natural
foldbench_monomer,8kbl_A,ESMFold2,all,R,0.8571428571428571,natural
foldbench_monomer,8wnj_A,ESMFold,all,R,0.8228070175438597,natural
foldbench_monomer,8wnj_A,ESMFold2,all,R,0.8692982456140351,natural
foldbench_monomer,8wrx_A,ESMFold,all,R,0.717948717948718,natural
foldbench_monomer,8wrx_A,ESMFold2,all,R,0.7692307692307693,natural
foldbench_monomer,8wt3_A,ESMFold,all,R,0.9224137931034484,natural
foldbench_monomer,8wt3_A,ESMFold2,all,R,0.896551724137931,natural
foldbench_monomer,8wim_A,ESMFold,all,R,0.5543018335684062,natural
foldbench_monomer,8wim_A,ESMFold2,all,R,0.6826516220028209,natural
foldbench_monomer,8x7c_A,ESMFold,all,R,0.8132678132678133,natural
foldbench_monomer,8x7c_A,ESMFold2,all,R,0.8402948402948403,natural
foldbench_monomer,8xf9_A,ESMFold,all,R,0.8388278388278388,natural
foldbench_monomer,8xf9_A,ESMFold2,all,R,0.8571428571428571,natural
foldbench_monomer,8xjg_A,ESMFold,all,R,0.8990825688073395,natural
foldbench_monomer,8xjg_A,ESMFold2,all,R,0.908256880733945,natural
foldbench_monomer,8xpk_A,ESMFold,all,R,0.9116719242902208,natural
foldbench_monomer,8xpk_A,ESMFold2,all,R,0.9116719242902208,natural
foldbench_monomer,8y9p_A,ESMFold,all,R,0.8,natural
foldbench_monomer,8y9p_A,ESMFold2,all,R,0.845,natural
foldbench_monomer,8ye0_A,ESMFold,all,R,0.803680981595092,natural
foldbench_monomer,8ye0_A,ESMFold2,all,R,0.8650306748466258,natural
foldbench_monomer,8yxk_A,ESMFold,all,R,0.8939393939393939,natural
foldbench_monomer,8yxk_A,ESMFold2,all,R,0.9242424242424242,natural
foldbench_monomer,8z4q_A,ESMFold,all,R,0.728440366972477,natural
foldbench_monomer,8z4q_A,ESMFold2,all,R,0.8018348623853211,natural
foldbench_monomer,8hel_A,ESMFold,all,R,0.375,natural
foldbench_monomer,8hel_A,ESMFold2,all,R,0.075,natural
foldbench_monomer,8zqf_A,ESMFold,all,R,0.6303317535545023,natural
foldbench_monomer,8zqf_A,ESMFold2,all,R,0.8862559241706162,natural
foldbench_monomer,9azz_A,ESMFold,all,R,0.7771428571428571,natural
foldbench_monomer,9azz_A,ESMFold2,all,R,0.7714285714285715,natural
foldbench_monomer,9b1u_A,ESMFold,all,R,0.8085808580858086,natural
foldbench_monomer,9b1u_A,ESMFold2,all,R,0.7656765676567657,natural
foldbench_monomer,9bks_A,ESMFold,all,R,0.9054054054054054,natural
foldbench_monomer,9bks_A,ESMFold2,all,R,0.9324324324324323,natural
foldbench_monomer,9bjx_A,ESMFold,all,R,0.819047619047619,natural
foldbench_monomer,9bjx_A,ESMFold2,all,R,0.8428571428571429,natural
foldbench_monomer,9cfj_A,ESMFold,all,R,0.8051470588235294,natural
foldbench_monomer,9cfj_A,ESMFold2,all,R,0.8125,natural
foldbench_monomer,9crn_A,ESMFold,all,R,0.8177215189873418,natural
foldbench_monomer,9crn_A,ESMFold2,all,R,0.8329113924050633,natural
foldbench_monomer,9d91_A,ESMFold,all,R,0.7386759581881533,natural
foldbench_monomer,9d91_A,ESMFold2,all,R,0.7491289198606271,natural
foldbench_monomer,9etn_A,ESMFold,all,R,0.8397534668721109,natural
foldbench_monomer,9etn_A,ESMFold2,all,R,0.8505392912172574,natural
foldbench_monomer,9evq_A,ESMFold,all,R,0.6150234741784038,natural
foldbench_monomer,9evq_A,ESMFold2,all,R,0.6854460093896714,natural
foldbench_monomer,9fce_A,ESMFold,all,R,0.8121827411167513,natural
foldbench_monomer,9fce_A,ESMFold2,all,R,0.8527918781725888,natural
foldbench_monomer,9fgp_A,ESMFold,all,R,0.125,natural
foldbench_monomer,9fgp_A,ESMFold2,all,R,0.125,natural
foldbench_monomer,9f9u_A,ESMFold,all,R,0.7634408602150538,natural
foldbench_monomer,9f9u_A,ESMFold2,all,R,0.7580645161290323,natural
foldbench_monomer,9fow_A,ESMFold,all,R,0.7883211678832117,natural
foldbench_monomer,9fow_A,ESMFold2,all,R,0.7956204379562044,natural
foldbench_monomer,9fym_A,ESMFold,all,R,0.7890818858560794,natural
foldbench_monomer,9fym_A,ESMFold2,all,R,0.8486352357320099,natural
foldbench_monomer,9ijc_A,ESMFold,all,R,0.7897574123989218,natural
foldbench_monomer,9ijc_A,ESMFold2,all,R,0.8652291105121294,natural
foldbench_monomer,9iuh_A,ESMFold,all,R,0.8271334792122538,natural
foldbench_monomer,9iuh_A,ESMFold2,all,R,0.8796498905908097,natural
foldbench_monomer,9j0v_A,ESMFold,all,R,0.8169642857142857,natural
foldbench_monomer,9j0v_A,ESMFold2,all,R,0.8035714285714286,natural
foldbench_monomer,8es6_A,Protenix-v2 single-seq,all,R,0.05,natural
foldbench_monomer,8es6_A,Protenix-v2 + MSA,all,R,0.8804347826086957,natural
foldbench_monomer,8ev4_A,Protenix-v2 single-seq,all,R,0.0736842105263157,natural
foldbench_monomer,8ev4_A,Protenix-v2 + MSA,all,R,0.9157894736842104,natural
foldbench_monomer,8ew1_A,Protenix-v2 single-seq,all,R,0.0523415977961432,natural
foldbench_monomer,8ew1_A,Protenix-v2 + MSA,all,R,0.8815426997245179,natural
foldbench_monomer,8ew9_A,Protenix-v2 single-seq,all,R,0.0995670995670995,natural
foldbench_monomer,8ew9_A,Protenix-v2 + MSA,all,R,0.7835497835497836,natural
foldbench_monomer,8ey3_A,Protenix-v2 single-seq,all,R,0.2564102564102564,natural
foldbench_monomer,8ey3_A,Protenix-v2 + MSA,all,R,0.8717948717948718,natural
foldbench_monomer,8ez6_A,Protenix-v2 single-seq,all,R,0.2142857142857142,natural
foldbench_monomer,8ez6_A,Protenix-v2 + MSA,all,R,0.9047619047619048,natural
foldbench_monomer,8ezw_A,Protenix-v2 single-seq,all,R,0.4830508474576271,natural
foldbench_monomer,8ezw_A,Protenix-v2 + MSA,all,R,0.8050847457627118,natural
foldbench_monomer,8f8n_A,Protenix-v2 single-seq,all,R,0.4036697247706422,natural
foldbench_monomer,8f8n_A,Protenix-v2 + MSA,all,R,0.7798165137614679,natural
foldbench_monomer,8f9o_A,Protenix-v2 single-seq,all,R,0.0898305084745762,natural
foldbench_monomer,8f9o_A,Protenix-v2 + MSA,all,R,0.8966101694915254,natural
foldbench_monomer,8fbc_A,Protenix-v2 single-seq,all,R,0.0657276995305164,natural
foldbench_monomer,8fbc_A,Protenix-v2 + MSA,all,R,0.8427230046948356,natural
foldbench_monomer,8jjq_A,Protenix-v2 single-seq,all,R,0.1242774566473988,natural
foldbench_monomer,8jjq_A,Protenix-v2 + MSA,all,R,0.8786127167630058,natural
foldbench_monomer,8fr5_A,Protenix-v2 single-seq,all,R,0.3444444444444444,natural
foldbench_monomer,8fr5_A,Protenix-v2 + MSA,all,R,0.8222222222222222,natural
foldbench_monomer,8fty_A,Protenix-v2 single-seq,all,R,0.4578313253012048,natural
foldbench_monomer,8fty_A,Protenix-v2 + MSA,all,R,0.910499139414802,natural
foldbench_monomer,8h2f_A,Protenix-v2 single-seq,all,R,0.1390374331550802,natural
foldbench_monomer,8h2f_A,Protenix-v2 + MSA,all,R,0.9037433155080212,natural
foldbench_monomer,8fz8_A,Protenix-v2 single-seq,all,R,0.0708446866485013,natural
foldbench_monomer,8fz8_A,Protenix-v2 + MSA,all,R,0.7874659400544959,natural
foldbench_monomer,8fz9_A,Protenix-v2 single-seq,all,R,0.0863309352517985,natural
foldbench_monomer,8fz9_A,Protenix-v2 + MSA,all,R,0.8273381294964028,natural
foldbench_monomer,8g0n_A,Protenix-v2 single-seq,all,R,0.0988593155893536,natural
foldbench_monomer,8g0n_A,Protenix-v2 + MSA,all,R,0.8973384030418251,natural
foldbench_monomer,8g1l_A,Protenix-v2 single-seq,all,R,0.5054545454545455,natural
foldbench_monomer,8g1l_A,Protenix-v2 + MSA,all,R,0.8545454545454545,natural
foldbench_monomer,8g1y_A,Protenix-v2 single-seq,all,R,0.0966386554621848,natural
foldbench_monomer,8g1y_A,Protenix-v2 + MSA,all,R,0.8361344537815126,natural
foldbench_monomer,8g32_A,Protenix-v2 single-seq,all,R,0.017910447761194,natural
foldbench_monomer,8g32_A,Protenix-v2 + MSA,all,R,0.7164179104477612,natural
foldbench_monomer,8g52_A,Protenix-v2 single-seq,all,R,0.46875,natural
foldbench_monomer,8g52_A,Protenix-v2 + MSA,all,R,0.8828125,natural
foldbench_monomer,8g53_A,Protenix-v2 single-seq,all,R,0.3866666666666666,natural
foldbench_monomer,8g53_A,Protenix-v2 + MSA,all,R,0.8933333333333333,natural
foldbench_monomer,8g5u_A,Protenix-v2 single-seq,all,R,0.0766355140186915,natural
foldbench_monomer,8g5u_A,Protenix-v2 + MSA,all,R,0.8635514018691589,natural
foldbench_monomer,8g64_A,Protenix-v2 single-seq,all,R,0.4733333333333333,natural
foldbench_monomer,8g64_A,Protenix-v2 + MSA,all,R,0.8933333333333333,natural
foldbench_monomer,8gdl_A,Protenix-v2 single-seq,all,R,0.1306532663316583,natural
foldbench_monomer,8gdl_A,Protenix-v2 + MSA,all,R,0.864321608040201,natural
foldbench_monomer,8gj9_A,Protenix-v2 single-seq,all,R,0.7777777777777778,natural
foldbench_monomer,8gj9_A,Protenix-v2 + MSA,all,R,0.7777777777777778,natural
foldbench_monomer,8gjw_A,Protenix-v2 single-seq,all,R,0.1009389671361502,natural
foldbench_monomer,8gjw_A,Protenix-v2 + MSA,all,R,0.8779342723004695,natural
foldbench_monomer,8gjy_A,Protenix-v2 single-seq,all,R,0.0992907801418439,natural
foldbench_monomer,8gjy_A,Protenix-v2 + MSA,all,R,0.8156028368794326,natural
foldbench_monomer,8gkd_A,Protenix-v2 single-seq,all,R,0.5604395604395604,natural
foldbench_monomer,8gkd_A,Protenix-v2 + MSA,all,R,0.9252747252747252,natural
foldbench_monomer,8gok_A,Protenix-v2 single-seq,all,R,0.072992700729927,natural
foldbench_monomer,8gok_A,Protenix-v2 + MSA,all,R,0.8686131386861314,natural
foldbench_monomer,8gr7_A,Protenix-v2 single-seq,all,R,0.2134831460674157,natural
foldbench_monomer,8gr7_A,Protenix-v2 + MSA,all,R,0.8960674157303371,natural
foldbench_monomer,8gqq_A,Protenix-v2 single-seq,all,R,0.7070707070707071,natural
foldbench_monomer,8gqq_A,Protenix-v2 + MSA,all,R,0.8383838383838383,natural
foldbench_monomer,8gtz_A,Protenix-v2 single-seq,all,R,0.3411016949152542,natural
foldbench_monomer,8gtz_A,Protenix-v2 + MSA,all,R,0.8622881355932204,natural
foldbench_monomer,8h02_A,Protenix-v2 single-seq,all,R,0.1666666666666666,natural
foldbench_monomer,8h02_A,Protenix-v2 + MSA,all,R,0.9074074074074074,natural
foldbench_monomer,8h5s_A,Protenix-v2 single-seq,all,R,0.1884816753926701,natural
foldbench_monomer,8h5s_A,Protenix-v2 + MSA,all,R,0.8115183246073299,natural
foldbench_monomer,8hbt_A,Protenix-v2 single-seq,all,R,0.0442105263157894,natural
foldbench_monomer,8hbt_A,Protenix-v2 + MSA,all,R,0.8315789473684211,natural
foldbench_monomer,8hd2_A,Protenix-v2 single-seq,all,R,0.1260273972602739,natural
foldbench_monomer,8hd2_A,Protenix-v2 + MSA,all,R,0.9041095890410958,natural
foldbench_monomer,8he1_A,Protenix-v2 single-seq,all,R,0.1626984126984127,natural
foldbench_monomer,8he1_A,Protenix-v2 + MSA,all,R,0.9047619047619048,natural
foldbench_monomer,8axs_A,Protenix-v2 single-seq,all,R,0.4224376731301939,natural
foldbench_monomer,8axs_A,Protenix-v2 + MSA,all,R,0.8933518005540166,natural
foldbench_monomer,8hnq_A,Protenix-v2 single-seq,all,R,0.3529411764705882,natural
foldbench_monomer,8hnq_A,Protenix-v2 + MSA,all,R,0.8921568627450981,natural
foldbench_monomer,8hvd_A,Protenix-v2 single-seq,all,R,0.1575246132208157,natural
foldbench_monomer,8hvd_A,Protenix-v2 + MSA,all,R,0.8888888888888888,natural
foldbench_monomer,7xhz_A,Protenix-v2 single-seq,all,R,0.2152466367713004,natural
foldbench_monomer,7xhz_A,Protenix-v2 + MSA,all,R,0.7354260089686099,natural
foldbench_monomer,8hw8_A,Protenix-v2 single-seq,all,R,0.3093922651933701,natural
foldbench_monomer,8hw8_A,Protenix-v2 + MSA,all,R,0.914364640883978,natural
foldbench_monomer,8hxs_A,Protenix-v2 single-seq,all,R,0.1578947368421052,natural
foldbench_monomer,8hxs_A,Protenix-v2 + MSA,all,R,0.8947368421052632,natural
foldbench_monomer,8ii8_A,Protenix-v2 single-seq,all,R,0.5217391304347826,natural
foldbench_monomer,8ii8_A,Protenix-v2 + MSA,all,R,0.3623188405797101,natural
foldbench_monomer,8ikx_A,Protenix-v2 single-seq,all,R,0.571764705882353,natural
foldbench_monomer,8ikx_A,Protenix-v2 + MSA,all,R,0.8541176470588235,natural
foldbench_monomer,8irq_A,Protenix-v2 single-seq,all,R,0.0970149253731343,natural
foldbench_monomer,8irq_A,Protenix-v2 + MSA,all,R,0.8582089552238806,natural
foldbench_monomer,8iym_A,Protenix-v2 single-seq,all,R,0.6975308641975309,natural
foldbench_monomer,8iym_A,Protenix-v2 + MSA,all,R,0.8395061728395061,natural
foldbench_monomer,8j2n_A,Protenix-v2 single-seq,all,R,0.2480620155038759,natural
foldbench_monomer,8j2n_A,Protenix-v2 + MSA,all,R,0.875968992248062,natural
foldbench_monomer,8j2x_A,Protenix-v2 single-seq,all,R,0.3246753246753247,natural
foldbench_monomer,8j2x_A,Protenix-v2 + MSA,all,R,0.8441558441558441,natural
foldbench_monomer,8jb3_A,Protenix-v2 single-seq,all,R,0.2261904761904762,natural
foldbench_monomer,8jb3_A,Protenix-v2 + MSA,all,R,0.8833333333333333,natural
foldbench_monomer,7wr2_A,Protenix-v2 single-seq,all,R,0.5147058823529411,natural
foldbench_monomer,7wr2_A,Protenix-v2 + MSA,all,R,0.8676470588235294,natural
foldbench_monomer,8j8y_A,Protenix-v2 single-seq,all,R,0.8333333333333334,natural
foldbench_monomer,8j8y_A,Protenix-v2 + MSA,all,R,0.8645833333333334,natural
foldbench_monomer,8j9r_A,Protenix-v2 single-seq,all,R,0.0196078431372549,natural
foldbench_monomer,8j9r_A,Protenix-v2 + MSA,all,R,0.7254901960784313,natural
foldbench_monomer,8jdg_A,Protenix-v2 single-seq,all,R,0.213032581453634,natural
foldbench_monomer,8jdg_A,Protenix-v2 + MSA,all,R,0.8621553884711779,natural
foldbench_monomer,8jh8_A,Protenix-v2 single-seq,all,R,0.3705179282868526,natural
foldbench_monomer,8jh8_A,Protenix-v2 + MSA,all,R,0.9163346613545816,natural
foldbench_monomer,8jiy_A,Protenix-v2 single-seq,all,R,0.4016393442622951,natural
foldbench_monomer,8jiy_A,Protenix-v2 + MSA,all,R,0.8729508196721312,natural
foldbench_monomer,8jmy_A,Protenix-v2 single-seq,all,R,0.1932773109243697,natural
foldbench_monomer,8jmy_A,Protenix-v2 + MSA,all,R,0.8991596638655462,natural
foldbench_monomer,8jn0_A,Protenix-v2 single-seq,all,R,0.5360824742268041,natural
foldbench_monomer,8jn0_A,Protenix-v2 + MSA,all,R,0.9175257731958762,natural
foldbench_monomer,8jup_A,Protenix-v2 single-seq,all,R,0.0956521739130434,natural
foldbench_monomer,8jup_A,Protenix-v2 + MSA,all,R,0.7652173913043478,natural
foldbench_monomer,8jv2_A,Protenix-v2 single-seq,all,R,0.0532994923857868,natural
foldbench_monomer,8jv2_A,Protenix-v2 + MSA,all,R,0.8375634517766497,natural
foldbench_monomer,8jws_A,Protenix-v2 single-seq,all,R,0.0277777777777777,natural
foldbench_monomer,8jws_A,Protenix-v2 + MSA,all,R,0.9166666666666666,natural
foldbench_monomer,8cjd_A,Protenix-v2 single-seq,all,R,0.0833333333333333,natural
foldbench_monomer,8cjd_A,Protenix-v2 + MSA,all,R,0.8686868686868687,natural
foldbench_monomer,8k2g_A,Protenix-v2 single-seq,all,R,0.2202283849918433,natural
foldbench_monomer,8k2g_A,Protenix-v2 + MSA,all,R,0.8792822185970636,natural
foldbench_monomer,8k2k_A,Protenix-v2 single-seq,all,R,0.1623277182235834,natural
foldbench_monomer,8k2k_A,Protenix-v2 + MSA,all,R,0.9188361408882084,natural
foldbench_monomer,8k2m_A,Protenix-v2 single-seq,all,R,0.2345483359746434,natural
foldbench_monomer,8k2m_A,Protenix-v2 + MSA,all,R,0.9064976228209192,natural
foldbench_monomer,8k4m_A,Protenix-v2 single-seq,all,R,0.0756302521008403,natural
foldbench_monomer,8k4m_A,Protenix-v2 + MSA,all,R,0.7142857142857143,natural
foldbench_monomer,8k5j_A,Protenix-v2 single-seq,all,R,0.1559829059829059,natural
foldbench_monomer,8k5j_A,Protenix-v2 + MSA,all,R,0.8760683760683761,natural
foldbench_monomer,8k7x_A,Protenix-v2 single-seq,all,R,0.2077747989276139,natural
foldbench_monomer,8k7x_A,Protenix-v2 + MSA,all,R,0.8873994638069705,natural
foldbench_monomer,8kg4_A,Protenix-v2 single-seq,all,R,0.2666666666666666,natural
foldbench_monomer,8kg4_A,Protenix-v2 + MSA,all,R,0.9185185185185184,natural
foldbench_monomer,8xrh_A,Protenix-v2 single-seq,all,R,0.0334190231362467,natural
foldbench_monomer,8xrh_A,Protenix-v2 + MSA,all,R,0.8097686375321337,natural
foldbench_monomer,8khv_A,Protenix-v2 single-seq,all,R,0.1306306306306306,natural
foldbench_monomer,8khv_A,Protenix-v2 + MSA,all,R,0.8828828828828829,natural
foldbench_monomer,8kih_A,Protenix-v2 single-seq,all,R,0.1122807017543859,natural
foldbench_monomer,8kih_A,Protenix-v2 + MSA,all,R,0.856140350877193,natural
foldbench_monomer,8ok3_A,Protenix-v2 single-seq,all,R,0.7739130434782608,natural
foldbench_monomer,8ok3_A,Protenix-v2 + MSA,all,R,0.808695652173913,natural
foldbench_monomer,8oqh_A,Protenix-v2 single-seq,all,R,0.9154929577464788,natural
foldbench_monomer,8oqh_A,Protenix-v2 + MSA,all,R,0.9014084507042254,natural
foldbench_monomer,8ork_A,Protenix-v2 single-seq,all,R,0.2068965517241379,natural
foldbench_monomer,8ork_A,Protenix-v2 + MSA,all,R,0.7438423645320197,natural
foldbench_monomer,8os2_A,Protenix-v2 single-seq,all,R,0.0277777777777777,natural
foldbench_monomer,8os2_A,Protenix-v2 + MSA,all,R,0.8703703703703703,natural
foldbench_monomer,8owf_A,Protenix-v2 single-seq,all,R,0.1797235023041474,natural
foldbench_monomer,8owf_A,Protenix-v2 + MSA,all,R,0.9093701996927804,natural
foldbench_monomer,8osz_A,Protenix-v2 single-seq,all,R,0.2058823529411764,natural
foldbench_monomer,8osz_A,Protenix-v2 + MSA,all,R,0.8676470588235294,natural
foldbench_monomer,8ovu_A,Protenix-v2 single-seq,all,R,0.654320987654321,natural
foldbench_monomer,8ovu_A,Protenix-v2 + MSA,all,R,0.8518518518518519,natural
