case,worker,length,condition,generated,refolded,quality_pass,sequences_saved,complete
c002094-l294-3.x.x.x,243,294,3.x.x.x,144,144,93,144,1
c003177-l336-2.x.x.x,243,336,2.x.x.x,336,336,191,336,1
c001909-l286-unconditional,243,286,unconditional,576,576,405,576,1
c008279-l446-1.x.x.x,243,446,1.x.x.x,240,240,162,240,1
c003227-l338-1.x.x.x,243,338,1.x.x.x,416,416,305,416,1
c001816-l281-1.x.x.x,243,281,1.x.x.x,592,592,446,592,1
c008377-l447-1.x.x.x,243,447,1.x.x.x,240,240,147,240,1
c013278-l496-unconditional,243,496,unconditional,208,208,111,208,1
c011172-l477-3.x.x.x,243,477,3.x.x.x,208,208,95,208,1
c001943-l287-3.x.x.x,243,287,3.x.x.x,576,576,363,576,1
c010970-l475-3.x.x.x,243,475,3.x.x.x,224,224,98,224,1
c005061-l389-2.x.x.x,243,389,2.x.x.x,320,320,166,320,1
c006634-l422-unconditional,243,422,unconditional,272,272,168,272,1
c001748-l277-3.x.x.x,243,277,3.x.x.x,608,608,366,608,1
c002811-l323-3.x.x.x,243,323,3.x.x.x,464,464,281,464,1
c005631-l402-3.x.x.x,243,402,3.x.x.x,304,304,151,304,1
c013430-l497-1.x.x.x,243,497,1.x.x.x,208,128,78,144,0
c002812-l323-3.x.x.x,244,323,3.x.x.x,464,464,251,464,1
c001749-l277-3.x.x.x,244,277,3.x.x.x,608,608,374,608,1
c003990-l361-2.x.x.x,244,361,2.x.x.x,368,368,206,368,1
c001437-l259-3.x.x.x,244,259,3.x.x.x,400,400,247,400,1
c012109-l486-unconditional,244,486,unconditional,208,208,114,208,1
c007237-l431-3.x.x.x,244,431,3.x.x.x,256,256,129,256,1
c001944-l287-3.x.x.x,244,287,3.x.x.x,576,576,352,576,1
c013100-l494-2.x.x.x,244,494,2.x.x.x,208,208,50,208,1
c006209-l414-2.x.x.x,244,414,2.x.x.x,288,288,129,288,1
c013279-l496-unconditional,244,496,unconditional,208,208,107,208,1
c001024-l229-3.x.x.x,244,229,3.x.x.x,368,368,209,368,1
c013431-l497-1.x.x.x,244,497,1.x.x.x,208,208,122,208,1
c005624-l402-3.x.x.x,244,402,3.x.x.x,304,304,155,304,1
c007324-l433-unconditional,244,433,unconditional,256,256,145,256,1
c013806-l500-unconditional,244,500,unconditional,192,192,100,192,1
c005517-l400-1.x.x.x,244,400,1.x.x.x,304,304,215,304,1
c001910-l286-unconditional,244,286,unconditional,576,576,411,576,1
c010971-l475-3.x.x.x,244,475,3.x.x.x,224,224,96,224,1
c011731-l482-3.x.x.x,245,482,3.x.x.x,208,208,94,208,1
c013475-l497-2.x.x.x,245,497,2.x.x.x,192,192,51,192,1
c013280-l496-unconditional,245,496,unconditional,208,208,115,208,1
c002813-l323-3.x.x.x,245,323,3.x.x.x,464,464,265,464,1
c002945-l328-2.x.x.x,245,328,2.x.x.x,448,448,271,448,1
c001667-l273-1.x.x.x,245,273,1.x.x.x,624,624,481,624,1
c013101-l494-2.x.x.x,245,494,2.x.x.x,208,208,50,208,1
c013432-l497-1.x.x.x,245,497,1.x.x.x,208,208,124,208,1
c004628-l378-2.x.x.x,245,378,2.x.x.x,336,336,179,336,1
c007629-l437-1.x.x.x,245,437,1.x.x.x,256,256,159,256,1
c001126-l238-2.x.x.x,245,238,2.x.x.x,80,80,19,80,1
c006192-l414-1.x.x.x,245,414,1.x.x.x,288,288,199,288,1
c011683-l482-1.x.x.x,245,482,1.x.x.x,208,208,116,208,1
c008915-l454-unconditional,245,454,unconditional,240,240,121,240,1
c010972-l475-3.x.x.x,245,475,3.x.x.x,224,224,108,224,1
c006664-l422-2.x.x.x,245,422,2.x.x.x,272,272,125,272,1
c000331-l142-3.x.x.x,245,142,3.x.x.x,1472,1472,1083,1472,1
c012395-l488-2.x.x.x,245,488,2.x.x.x,208,208,69,208,1
c013670-l499-unconditional,246,499,unconditional,192,192,115,192,1
c012396-l488-2.x.x.x,246,488,2.x.x.x,208,208,62,208,1
c002946-l328-2.x.x.x,246,328,2.x.x.x,448,448,286,448,1
c009704-l463-unconditional,246,463,unconditional,224,224,134,224,1
c000779-l205-1.x.x.x,246,205,1.x.x.x,768,768,612,768,1
c011700-l482-2.x.x.x,246,482,2.x.x.x,208,208,78,208,1
c007630-l437-1.x.x.x,246,437,1.x.x.x,256,256,154,256,1
c004607-l378-unconditional,246,378,unconditional,336,336,213,336,1
c010973-l475-3.x.x.x,246,475,3.x.x.x,224,224,102,224,1
c013102-l494-2.x.x.x,246,494,2.x.x.x,208,208,57,208,1
c002814-l323-3.x.x.x,246,323,3.x.x.x,464,464,256,464,1
c004238-l368-1.x.x.x,246,368,1.x.x.x,352,352,241,352,1
c013281-l496-unconditional,246,496,unconditional,208,208,115,208,1
c001668-l273-1.x.x.x,246,273,1.x.x.x,624,624,482,624,1
c002601-l315-3.x.x.x,246,315,3.x.x.x,144,144,87,144,1
c006193-l414-1.x.x.x,246,414,1.x.x.x,288,288,193,288,1
c013433-l497-1.x.x.x,246,497,1.x.x.x,208,208,115,208,1
c008916-l454-unconditional,246,454,unconditional,240,240,140,240,1
c006194-l414-1.x.x.x,247,414,1.x.x.x,288,288,194,288,1
c002947-l328-2.x.x.x,247,328,2.x.x.x,448,448,284,448,1
c001669-l273-1.x.x.x,247,273,1.x.x.x,624,624,482,624,1
c009705-l463-unconditional,247,463,unconditional,224,224,129,224,1
c013434-l497-1.x.x.x,247,497,1.x.x.x,208,208,122,208,1
c008917-l454-unconditional,247,454,unconditional,240,240,125,240,1
c004651-l379-unconditional,247,379,unconditional,256,256,155,256,1
c002815-l323-3.x.x.x,247,323,3.x.x.x,464,464,245,464,1
c004239-l368-1.x.x.x,247,368,1.x.x.x,352,352,257,352,1
c013282-l496-unconditional,247,496,unconditional,208,208,118,208,1
c012397-l488-2.x.x.x,247,488,2.x.x.x,208,208,53,208,1
c011701-l482-2.x.x.x,247,482,2.x.x.x,208,208,67,208,1
c007631-l437-1.x.x.x,247,437,1.x.x.x,256,256,159,256,1
c010974-l475-3.x.x.x,247,475,3.x.x.x,224,224,93,224,1
c004608-l378-unconditional,247,378,unconditional,336,336,195,336,1
c013671-l499-unconditional,247,499,unconditional,192,192,118,192,1
c013103-l494-2.x.x.x,247,494,2.x.x.x,208,208,59,208,1
c001559-l267-unconditional,247,267,unconditional,192,192,132,192,1
c008582-l450-unconditional,248,450,unconditional,240,240,153,240,1
c007327-l433-unconditional,248,433,unconditional,256,256,165,256,1
c007668-l437-3.x.x.x,248,437,3.x.x.x,256,256,114,256,1
c012351-l488-1.x.x.x,248,488,1.x.x.x,208,208,126,208,1
c013283-l496-unconditional,248,496,unconditional,208,208,109,208,1
c013104-l494-2.x.x.x,248,494,2.x.x.x,208,208,65,208,1
c011213-l478-1.x.x.x,248,478,1.x.x.x,208,208,111,208,1
c010975-l475-3.x.x.x,248,475,3.x.x.x,224,224,103,224,1
c007246-l431-3.x.x.x,248,431,3.x.x.x,256,256,116,256,1
c012621-l490-2.x.x.x,248,490,2.x.x.x,208,208,63,208,1
c004767-l382-unconditional,248,382,unconditional,336,336,219,336,1
c012054-l485-3.x.x.x,248,485,3.x.x.x,208,208,81,208,1
c009394-l459-2.x.x.x,248,459,2.x.x.x,144,144,51,144,1
c000577-l180-unconditional,248,180,unconditional,512,512,388,512,1
c013435-l497-1.x.x.x,248,497,1.x.x.x,208,208,126,208,1
c001670-l273-1.x.x.x,248,273,1.x.x.x,624,624,469,624,1
c006966-l427-2.x.x.x,248,427,2.x.x.x,272,272,120,272,1
c002816-l323-3.x.x.x,248,323,3.x.x.x,464,464,263,464,1
c013284-l496-unconditional,249,496,unconditional,208,208,113,208,1
c000761-l203-unconditional,249,203,unconditional,816,816,612,816,1
c003922-l359-3.x.x.x,249,359,3.x.x.x,368,368,199,368,1
c012847-l492-1.x.x.x,249,492,1.x.x.x,208,208,123,208,1
c003144-l335-1.x.x.x,249,335,1.x.x.x,112,112,76,112,1
c002901-l327-unconditional,249,327,unconditional,448,448,308,448,1
c008283-l446-1.x.x.x,249,446,1.x.x.x,240,240,155,240,1
c010976-l475-3.x.x.x,249,475,3.x.x.x,224,224,105,224,1
c003981-l361-1.x.x.x,249,361,1.x.x.x,368,368,263,368,1
c013436-l497-1.x.x.x,249,497,1.x.x.x,208,208,122,208,1
c006205-l414-1.x.x.x,249,414,1.x.x.x,288,288,183,288,1
c001009-l228-2.x.x.x,249,228,2.x.x.x,848,848,259,848,1
c013105-l494-2.x.x.x,249,494,2.x.x.x,208,208,65,208,1
c012084-l485-3.x.x.x,249,485,3.x.x.x,208,208,96,208,1
c011176-l477-3.x.x.x,249,477,3.x.x.x,208,208,95,208,1
c003536-l348-unconditional,249,348,unconditional,400,400,255,400,1
c012427-l488-3.x.x.x,249,488,3.x.x.x,208,208,91,208,1
c008381-l447-1.x.x.x,249,447,1.x.x.x,240,240,158,240,1
c003533-l348-unconditional,250,348,unconditional,400,400,260,400,1
c012075-l485-3.x.x.x,250,485,3.x.x.x,208,208,91,208,1
c013437-l497-1.x.x.x,250,497,1.x.x.x,208,208,127,208,1
c012839-l492-1.x.x.x,250,492,1.x.x.x,208,208,133,208,1
c004077-l363-3.x.x.x,250,363,3.x.x.x,80,80,42,80,1
c007746-l439-unconditional,250,439,unconditional,256,256,141,256,1
c001199-l244-unconditional,250,244,unconditional,752,752,531,752,1
c012347-l488-1.x.x.x,250,488,1.x.x.x,208,208,121,208,1
c013694-l499-1.x.x.x,250,499,1.x.x.x,192,192,104,192,1
c010977-l475-3.x.x.x,250,475,3.x.x.x,224,224,86,224,1
c000295-l133-3.x.x.x,250,133,3.x.x.x,1440,1440,1030,1440,1
c004622-l378-1.x.x.x,250,378,1.x.x.x,336,336,215,336,1
c009701-l462-3.x.x.x,250,462,3.x.x.x,224,224,113,224,1
c004375-l372-unconditional,250,372,unconditional,352,352,250,352,1
c008414-l447-3.x.x.x,250,447,3.x.x.x,240,240,123,240,1
c013106-l494-2.x.x.x,250,494,2.x.x.x,208,208,70,208,1
c010290-l469-unconditional,250,469,unconditional,224,224,136,224,1
c013285-l496-unconditional,250,496,unconditional,208,208,112,208,1
c013438-l497-1.x.x.x,251,497,1.x.x.x,208,208,121,208,1
c007901-l441-unconditional,251,441,unconditional,256,256,142,256,1
c004329-l370-3.x.x.x,251,370,3.x.x.x,352,352,197,352,1
c013154-l494-3.x.x.x,251,494,3.x.x.x,176,176,91,176,1
c012570-l490-unconditional,251,490,unconditional,208,208,116,208,1
c013606-l498-2.x.x.x,251,498,2.x.x.x,192,192,50,192,1
c008338-l446-3.x.x.x,251,446,3.x.x.x,48,48,20,48,1
c001175-l242-1.x.x.x,251,242,1.x.x.x,768,768,585,768,1
c013286-l496-unconditional,251,496,unconditional,208,208,112,208,1
c003039-l331-3.x.x.x,251,331,3.x.x.x,432,432,226,432,1
c012036-l485-2.x.x.x,251,485,2.x.x.x,208,208,59,208,1
c009774-l463-3.x.x.x,251,463,3.x.x.x,224,224,103,224,1
c007860-l440-2.x.x.x,251,440,2.x.x.x,256,256,96,256,1
c007057-l429-unconditional,251,429,unconditional,272,272,157,272,1
c012176-l486-3.x.x.x,251,486,3.x.x.x,208,208,94,208,1
c011644-l482-unconditional,251,482,unconditional,208,208,111,208,1
c004394-l372-1.x.x.x,251,372,1.x.x.x,352,352,243,352,1
c006330-l416-3.x.x.x,251,416,3.x.x.x,288,288,144,288,1
c007902-l441-unconditional,252,441,unconditional,256,256,159,256,1
c008643-l450-3.x.x.x,252,450,3.x.x.x,240,240,111,240,1
c000228-l117-unconditional,252,117,unconditional,1440,1440,1166,1440,1
c008222-l445-1.x.x.x,252,445,1.x.x.x,240,240,157,240,1
c006331-l416-3.x.x.x,252,416,3.x.x.x,288,288,140,288,1
c000942-l222-1.x.x.x,252,222,1.x.x.x,288,288,221,288,1
c013439-l497-1.x.x.x,252,497,1.x.x.x,208,208,128,208,1
c001176-l242-1.x.x.x,252,242,1.x.x.x,768,768,572,768,1
c011797-l483-1.x.x.x,252,483,1.x.x.x,208,208,121,208,1
c007861-l440-2.x.x.x,252,440,2.x.x.x,256,256,103,256,1
c012571-l490-unconditional,252,490,unconditional,208,208,122,208,1
c013287-l496-unconditional,252,496,unconditional,208,208,117,208,1
c013885-l500-3.x.x.x,252,500,3.x.x.x,192,192,89,192,1
c004330-l370-3.x.x.x,252,370,3.x.x.x,352,352,191,352,1
c004595-l377-3.x.x.x,252,377,3.x.x.x,336,336,174,336,1
c004395-l372-1.x.x.x,252,372,1.x.x.x,352,352,230,352,1
c007058-l429-unconditional,252,429,unconditional,272,272,164,272,1
c010247-l468-3.x.x.x,252,468,3.x.x.x,224,224,96,224,1
c007059-l429-unconditional,253,429,unconditional,272,272,168,272,1
c001177-l242-1.x.x.x,253,242,1.x.x.x,768,768,572,768,1
c006015-l410-3.x.x.x,253,410,3.x.x.x,288,288,143,288,1
c007903-l441-unconditional,253,441,unconditional,256,256,166,256,1
c004000-l361-3.x.x.x,253,361,3.x.x.x,368,368,183,368,1
c005023-l388-2.x.x.x,253,388,2.x.x.x,208,208,104,208,1
c011765-l483-unconditional,253,483,unconditional,208,208,110,208,1
c009137-l456-2.x.x.x,253,456,2.x.x.x,96,96,24,96,1
c013788-l500-unconditional,253,500,unconditional,192,192,101,192,1
c002275-l302-3.x.x.x,253,302,3.x.x.x,528,528,289,528,1
c013440-l497-1.x.x.x,253,497,1.x.x.x,208,208,134,208,1
c013288-l496-unconditional,253,496,unconditional,208,208,116,208,1
c005602-l402-unconditional,253,402,unconditional,304,304,196,304,1
c012566-l490-unconditional,253,490,unconditional,208,208,100,208,1
c007862-l440-2.x.x.x,253,440,2.x.x.x,256,256,92,256,1
c004630-l378-3.x.x.x,253,378,3.x.x.x,336,336,165,336,1
c011532-l481-unconditional,253,481,unconditional,208,208,116,208,1
c006332-l416-3.x.x.x,253,416,3.x.x.x,288,288,138,288,1
c012082-l485-3.x.x.x,254,485,3.x.x.x,208,208,90,208,1
c002224-l300-2.x.x.x,254,300,2.x.x.x,544,544,378,544,1
c002869-l325-3.x.x.x,254,325,3.x.x.x,448,448,255,448,1
c006056-l411-2.x.x.x,254,411,2.x.x.x,224,224,103,224,1
c006175-l413-3.x.x.x,254,413,3.x.x.x,80,80,32,80,1
c003059-l332-2.x.x.x,254,332,2.x.x.x,432,432,256,432,1
c003494-l346-3.x.x.x,254,346,3.x.x.x,400,400,214,400,1
c008386-l447-2.x.x.x,254,447,2.x.x.x,240,240,97,240,1
c013662-l499-unconditional,254,499,unconditional,192,192,96,192,1
c013289-l496-unconditional,254,496,unconditional,208,208,100,208,1
c013441-l497-1.x.x.x,254,497,1.x.x.x,208,208,126,208,1
c012181-l486-3.x.x.x,254,486,3.x.x.x,208,208,97,208,1
c010716-l473-1.x.x.x,254,473,1.x.x.x,224,224,137,224,1
c003093-l333-3.x.x.x,254,333,3.x.x.x,432,432,247,432,1
c008287-l446-1.x.x.x,254,446,1.x.x.x,240,240,134,240,1
c001783-l279-3.x.x.x,254,279,3.x.x.x,608,608,360,608,1
c002189-l299-unconditional,254,299,unconditional,544,544,378,544,1
c006939-l427-unconditional,254,427,unconditional,272,272,164,272,1
c001784-l279-3.x.x.x,255,279,3.x.x.x,608,608,381,608,1
c003495-l346-3.x.x.x,255,346,3.x.x.x,400,400,222,400,1
c003060-l332-2.x.x.x,255,332,2.x.x.x,432,432,264,432,1
c013663-l499-unconditional,255,499,unconditional,192,192,114,192,1
c000637-l187-2.x.x.x,255,187,2.x.x.x,320,320,131,320,1
c002225-l300-2.x.x.x,255,300,2.x.x.x,544,544,349,544,1
c013290-l496-unconditional,255,496,unconditional,208,208,115,208,1
c008288-l446-1.x.x.x,255,446,1.x.x.x,240,240,150,240,1
c003011-l330-3.x.x.x,255,330,3.x.x.x,336,336,180,336,1
c003094-l333-3.x.x.x,255,333,3.x.x.x,432,432,220,432,1
c013442-l497-1.x.x.x,255,497,1.x.x.x,208,208,116,208,1
c002870-l325-3.x.x.x,255,325,3.x.x.x,448,448,249,448,1
c006940-l427-unconditional,255,427,unconditional,272,272,143,272,1
c008387-l447-2.x.x.x,255,447,2.x.x.x,240,240,79,240,1
c002190-l299-unconditional,255,299,unconditional,544,544,383,544,1
c012182-l486-3.x.x.x,255,486,3.x.x.x,208,208,83,208,1
c010717-l473-1.x.x.x,255,473,1.x.x.x,224,224,129,224,1
c012083-l485-3.x.x.x,255,485,3.x.x.x,208,208,90,208,1
c005098-l390-1.x.x.x,256,390,1.x.x.x,320,320,219,320,1
c006694-l423-unconditional,256,423,unconditional,192,0,0,0,0
c011260-l478-3.x.x.x,257,478,3.x.x.x,208,208,98,208,1
c010722-l473-1.x.x.x,257,473,1.x.x.x,224,224,142,224,1
c013444-l497-1.x.x.x,257,497,1.x.x.x,208,208,125,208,1
c001313-l251-2.x.x.x,257,251,2.x.x.x,224,224,146,224,1
c007730-l438-3.x.x.x,257,438,3.x.x.x,256,256,120,256,1
c002625-l316-3.x.x.x,257,316,3.x.x.x,480,480,264,480,1
c011461-l480-1.x.x.x,257,480,1.x.x.x,208,208,125,208,1
c009012-l455-unconditional,257,455,unconditional,32,0,0,0,0
c009445-l460-1.x.x.x,258,460,1.x.x.x,224,224,132,224,1
c002411-l308-1.x.x.x,258,308,1.x.x.x,512,512,368,512,1
c013293-l496-unconditional,258,496,unconditional,208,208,117,208,1
c010373-l469-3.x.x.x,258,469,3.x.x.x,224,224,93,224,1
c004366-l371-3.x.x.x,258,371,3.x.x.x,352,352,165,352,1
c004299-l369-3.x.x.x,258,369,3.x.x.x,208,208,95,208,1
c002219-l300-1.x.x.x,258,300,1.x.x.x,544,544,419,544,1
c003809-l356-1.x.x.x,258,356,1.x.x.x,384,384,261,384,1
c011874-l484-unconditional,258,484,unconditional,208,208,108,208,1
c003156-l336-unconditional,258,336,unconditional,16,0,0,0,0
c003810-l356-1.x.x.x,259,356,1.x.x.x,384,384,280,384,1
c010217-l468-1.x.x.x,259,468,1.x.x.x,224,224,141,224,1
c013294-l496-unconditional,259,496,unconditional,208,208,125,208,1
c002220-l300-1.x.x.x,259,300,1.x.x.x,192,0,0,0,0
c010218-l468-1.x.x.x,260,468,1.x.x.x,224,224,142,224,1
c009547-l461-1.x.x.x,260,461,1.x.x.x,224,224,141,224,1
c006690-l423-unconditional,260,423,unconditional,272,272,150,272,1
c002221-l300-1.x.x.x,260,300,1.x.x.x,544,544,403,544,1
c011876-l484-unconditional,260,484,unconditional,208,208,110,208,1
c010997-l476-unconditional,260,476,unconditional,128,32,18,48,0
c004730-l381-1.x.x.x,261,381,1.x.x.x,336,336,244,336,1
c009983-l465-3.x.x.x,261,465,3.x.x.x,224,224,96,224,1
c000799-l207-3.x.x.x,261,207,3.x.x.x,736,736,474,736,1
c012692-l491-unconditional,261,491,unconditional,192,0,0,0,0
c013237-l495-3.x.x.x,262,495,3.x.x.x,208,208,88,208,1
c005802-l406-1.x.x.x,262,406,1.x.x.x,80,80,53,80,1
c006612-l421-3.x.x.x,262,421,3.x.x.x,272,272,127,272,1
c013757-l499-3.x.x.x,262,499,3.x.x.x,192,192,81,192,1
c009223-l457-3.x.x.x,262,457,3.x.x.x,240,240,107,240,1
c000248-l122-unconditional,262,122,unconditional,1472,1472,1231,1472,1
c006850-l425-3.x.x.x,262,425,3.x.x.x,272,272,141,272,1
c003962-l360-3.x.x.x,262,360,3.x.x.x,368,368,193,368,1
c004851-l384-1.x.x.x,262,384,1.x.x.x,160,0,0,0,0
c010073-l466-3.x.x.x,263,466,3.x.x.x,224,224,93,224,1
c003695-l353-unconditional,263,353,unconditional,384,384,255,384,1
c003843-l357-1.x.x.x,263,357,1.x.x.x,384,384,276,384,1
c003853-l357-2.x.x.x,263,357,2.x.x.x,48,48,25,48,1
c002967-l329-1.x.x.x,263,329,1.x.x.x,448,448,312,448,1
c004385-l372-unconditional,263,372,unconditional,320,320,209,320,1
c013556-l498-1.x.x.x,263,498,1.x.x.x,192,192,110,192,1
c003618-l350-3.x.x.x,263,350,3.x.x.x,400,400,209,400,1
c004381-l372-unconditional,263,372,unconditional,352,352,218,352,1
c005613-l402-1.x.x.x,263,402,1.x.x.x,304,304,208,304,1
c006990-l427-3.x.x.x,263,427,3.x.x.x,272,272,127,272,1
c007756-l439-unconditional,263,439,unconditional,256,256,153,256,1
c009726-l463-1.x.x.x,263,463,1.x.x.x,224,224,133,224,1
c001866-l284-unconditional,263,284,unconditional,592,592,414,592,1
c006272-l415-3.x.x.x,263,415,3.x.x.x,288,288,137,288,1
c009745-l463-1.x.x.x,263,463,1.x.x.x,224,224,134,224,1
c013450-l497-1.x.x.x,263,497,1.x.x.x,208,192,113,208,0
c006030-l411-unconditional,264,411,unconditional,288,288,173,288,1
c002477-l311-unconditional,264,311,unconditional,496,112,81,128,0
c013452-l497-1.x.x.x,265,497,1.x.x.x,208,208,119,208,1
c006874-l426-unconditional,265,426,unconditional,272,272,157,272,1
c001842-l282-3.x.x.x,265,282,3.x.x.x,592,592,342,592,1
c006032-l411-unconditional,265,411,unconditional,288,288,169,288,1
c003845-l357-1.x.x.x,265,357,1.x.x.x,384,384,276,384,1
c001928-l287-unconditional,265,287,unconditional,576,576,391,576,1
c007303-l432-3.x.x.x,265,432,3.x.x.x,256,256,114,256,1
c003752-l354-3.x.x.x,265,354,3.x.x.x,384,384,208,384,1
c013587-l498-1.x.x.x,265,498,1.x.x.x,192,192,113,192,1
c003620-l350-3.x.x.x,265,350,3.x.x.x,400,400,196,400,1
c000491-l169-1.x.x.x,265,169,1.x.x.x,192,192,160,192,1
c001396-l257-unconditional,265,257,unconditional,608,608,448,608,1
c008758-l452-unconditional,265,452,unconditional,240,240,132,240,1
c004706-l380-2.x.x.x,265,380,2.x.x.x,336,336,175,336,1
c005029-l388-3.x.x.x,265,388,3.x.x.x,320,320,155,320,1
c007285-l432-1.x.x.x,265,432,1.x.x.x,256,256,167,256,1
c001868-l284-unconditional,265,284,unconditional,592,592,422,592,1
c002969-l329-1.x.x.x,265,329,1.x.x.x,384,0,0,0,0
c007518-l435-3.x.x.x,266,435,3.x.x.x,256,256,115,256,1
c005518-l400-1.x.x.x,266,400,1.x.x.x,304,112,76,128,0
c003847-l357-1.x.x.x,267,357,1.x.x.x,384,384,276,384,1
c007644-l437-2.x.x.x,267,437,2.x.x.x,256,256,91,256,1
c002971-l329-1.x.x.x,267,329,1.x.x.x,448,368,266,384,0
c007635-l437-1.x.x.x,268,437,1.x.x.x,256,256,168,256,1
c003839-l357-1.x.x.x,268,357,1.x.x.x,384,352,253,368,0
c003173-l336-1.x.x.x,269,336,1.x.x.x,112,112,77,112,1
c004870-l384-3.x.x.x,269,384,3.x.x.x,336,336,172,336,1
c007663-l437-3.x.x.x,269,437,3.x.x.x,256,256,126,256,1
c005127-l391-unconditional,269,391,unconditional,320,320,198,320,1
c013456-l497-1.x.x.x,269,497,1.x.x.x,208,208,135,208,1
c003148-l335-2.x.x.x,269,335,2.x.x.x,336,336,209,336,1
c008355-l447-unconditional,269,447,unconditional,240,240,132,240,1
c006645-l422-1.x.x.x,269,422,1.x.x.x,272,272,185,272,1
c011180-l477-3.x.x.x,269,477,3.x.x.x,208,208,89,208,1
c008328-l446-3.x.x.x,269,446,3.x.x.x,240,240,111,240,1
c012821-l492-1.x.x.x,269,492,1.x.x.x,208,208,129,208,1
c013107-l494-2.x.x.x,269,494,2.x.x.x,208,208,67,208,1
c010489-l471-unconditional,269,471,unconditional,224,224,124,224,1
c005537-l400-3.x.x.x,269,400,3.x.x.x,144,0,0,0,0
c003445-l345-1.x.x.x,270,345,1.x.x.x,400,400,283,400,1
c004254-l368-3.x.x.x,270,368,3.x.x.x,352,352,175,352,1
c001830-l282-unconditional,270,282,unconditional,592,496,358,512,0
c007325-l433-unconditional,271,433,unconditional,256,256,151,256,1
c010292-l469-unconditional,271,469,unconditional,224,224,118,224,1
c007984-l442-1.x.x.x,271,442,1.x.x.x,256,256,167,256,1
c012349-l488-1.x.x.x,271,488,1.x.x.x,208,208,135,208,1
c013458-l497-1.x.x.x,271,497,1.x.x.x,208,208,108,208,1
c012052-l485-3.x.x.x,271,485,3.x.x.x,208,208,98,208,1
c007242-l431-3.x.x.x,271,431,3.x.x.x,256,256,118,256,1
c012576-l490-unconditional,271,490,unconditional,128,128,73,128,1
c004926-l386-1.x.x.x,271,386,1.x.x.x,336,336,226,336,1
c000064-l76-unconditional,271,76,unconditional,1184,1184,940,1184,1
c001157-l241-unconditional,271,241,unconditional,768,768,546,768,1
c010941-l475-2.x.x.x,271,475,2.x.x.x,224,224,65,224,1
c005214-l393-unconditional,271,393,unconditional,320,320,208,320,1
c011616-l481-3.x.x.x,272,481,3.x.x.x,208,208,89,208,1
c010942-l475-2.x.x.x,272,475,2.x.x.x,224,224,71,224,1
c008746-l452-unconditional,272,452,unconditional,240,240,136,240,1
c004756-l382-unconditional,272,382,unconditional,336,336,200,336,1
c001158-l241-unconditional,272,241,unconditional,768,768,535,768,1
c008578-l449-3.x.x.x,272,449,3.x.x.x,240,240,123,240,1
c006543-l420-2.x.x.x,272,420,2.x.x.x,272,272,103,272,1
c002614-l316-1.x.x.x,272,316,1.x.x.x,480,480,353,480,1
c012414-l488-3.x.x.x,272,488,3.x.x.x,208,208,98,208,1
c001743-l277-1.x.x.x,272,277,1.x.x.x,512,512,381,512,1
c004927-l386-1.x.x.x,272,386,1.x.x.x,336,336,234,336,1
c007985-l442-1.x.x.x,272,442,1.x.x.x,256,256,148,256,1
c013459-l497-1.x.x.x,272,497,1.x.x.x,208,208,134,208,1
c005759-l405-2.x.x.x,272,405,2.x.x.x,160,0,0,0,0
c006544-l420-2.x.x.x,273,420,2.x.x.x,272,272,110,272,1
c004928-l386-1.x.x.x,273,386,1.x.x.x,336,336,230,336,1
c008747-l452-unconditional,273,452,unconditional,240,240,146,240,1
c008579-l449-3.x.x.x,273,449,3.x.x.x,240,240,115,240,1
c000446-l163-unconditional,273,163,unconditional,288,288,235,288,1
c001159-l241-unconditional,273,241,unconditional,768,768,516,768,1
c012415-l488-3.x.x.x,273,488,3.x.x.x,208,208,77,208,1
c010943-l475-2.x.x.x,273,475,2.x.x.x,224,224,77,224,1
c013686-l499-1.x.x.x,273,499,1.x.x.x,192,192,112,192,1
c002615-l316-1.x.x.x,273,316,1.x.x.x,480,480,361,480,1
c007516-l435-3.x.x.x,273,435,3.x.x.x,256,256,114,256,1
c012831-l492-1.x.x.x,273,492,1.x.x.x,208,208,128,208,1
c005760-l405-2.x.x.x,273,405,2.x.x.x,304,304,129,304,1
c011617-l481-3.x.x.x,273,481,3.x.x.x,208,208,99,208,1
c007986-l442-1.x.x.x,273,442,1.x.x.x,32,0,0,0,0
c012947-l493-1.x.x.x,274,493,1.x.x.x,208,208,113,208,1
c013764-l499-3.x.x.x,274,499,3.x.x.x,192,192,71,192,1
c001063-l233-1.x.x.x,274,233,1.x.x.x,624,192,149,208,0
c006819-l425-unconditional,275,425,unconditional,272,272,166,272,1
c012948-l493-1.x.x.x,275,493,1.x.x.x,208,208,132,208,1
c012306-l487-3.x.x.x,275,487,3.x.x.x,192,0,0,0,0
c002549-l314-unconditional,276,314,unconditional,496,496,327,496,1
c003278-l340-unconditional,276,340,unconditional,416,320,207,336,0
c001291-l250-unconditional,277,250,unconditional,400,400,294,400,1
