case,worker,length,condition,generated,refolded,quality_pass,sequences_saved,complete
c009774-l463-3.x.x.x,251,463,3.x.x.x,224,224,103,224,1
c007860-l440-2.x.x.x,251,440,2.x.x.x,256,256,96,256,1
c007057-l429-unconditional,251,429,unconditional,272,272,157,272,1
c012176-l486-3.x.x.x,251,486,3.x.x.x,208,208,94,208,1
c011644-l482-unconditional,251,482,unconditional,208,208,111,208,1
c004394-l372-1.x.x.x,251,372,1.x.x.x,352,352,243,352,1
c006330-l416-3.x.x.x,251,416,3.x.x.x,288,288,144,288,1
c007902-l441-unconditional,252,441,unconditional,256,256,159,256,1
c008643-l450-3.x.x.x,252,450,3.x.x.x,240,240,111,240,1
c000228-l117-unconditional,252,117,unconditional,1440,1440,1166,1440,1
c008222-l445-1.x.x.x,252,445,1.x.x.x,240,240,157,240,1
c006331-l416-3.x.x.x,252,416,3.x.x.x,288,288,140,288,1
c000942-l222-1.x.x.x,252,222,1.x.x.x,288,288,221,288,1
c013439-l497-1.x.x.x,252,497,1.x.x.x,208,208,128,208,1
c001176-l242-1.x.x.x,252,242,1.x.x.x,768,768,572,768,1
c011797-l483-1.x.x.x,252,483,1.x.x.x,208,208,121,208,1
c007861-l440-2.x.x.x,252,440,2.x.x.x,256,256,103,256,1
c012571-l490-unconditional,252,490,unconditional,208,208,122,208,1
c013287-l496-unconditional,252,496,unconditional,208,208,117,208,1
c013885-l500-3.x.x.x,252,500,3.x.x.x,192,192,89,192,1
c004330-l370-3.x.x.x,252,370,3.x.x.x,352,352,191,352,1
c004595-l377-3.x.x.x,252,377,3.x.x.x,336,336,174,336,1
c004395-l372-1.x.x.x,252,372,1.x.x.x,352,352,230,352,1
c007058-l429-unconditional,252,429,unconditional,272,272,164,272,1
c010247-l468-3.x.x.x,252,468,3.x.x.x,224,224,96,224,1
c007059-l429-unconditional,253,429,unconditional,272,272,168,272,1
c001177-l242-1.x.x.x,253,242,1.x.x.x,768,768,572,768,1
c006015-l410-3.x.x.x,253,410,3.x.x.x,288,288,143,288,1
c007903-l441-unconditional,253,441,unconditional,256,256,166,256,1
c004000-l361-3.x.x.x,253,361,3.x.x.x,368,368,183,368,1
c005023-l388-2.x.x.x,253,388,2.x.x.x,208,208,104,208,1
c011765-l483-unconditional,253,483,unconditional,208,208,110,208,1
c009137-l456-2.x.x.x,253,456,2.x.x.x,96,96,24,96,1
c013788-l500-unconditional,253,500,unconditional,192,192,101,192,1
c002275-l302-3.x.x.x,253,302,3.x.x.x,528,528,289,528,1
c013440-l497-1.x.x.x,253,497,1.x.x.x,208,208,134,208,1
c013288-l496-unconditional,253,496,unconditional,208,208,116,208,1
c005602-l402-unconditional,253,402,unconditional,304,304,196,304,1
c012566-l490-unconditional,253,490,unconditional,208,208,100,208,1
c007862-l440-2.x.x.x,253,440,2.x.x.x,256,256,92,256,1
c004630-l378-3.x.x.x,253,378,3.x.x.x,336,336,165,336,1
c011532-l481-unconditional,253,481,unconditional,208,208,116,208,1
c006332-l416-3.x.x.x,253,416,3.x.x.x,288,288,138,288,1
c012082-l485-3.x.x.x,254,485,3.x.x.x,208,208,90,208,1
c002224-l300-2.x.x.x,254,300,2.x.x.x,544,544,378,544,1
c002869-l325-3.x.x.x,254,325,3.x.x.x,448,448,255,448,1
c006056-l411-2.x.x.x,254,411,2.x.x.x,224,224,103,224,1
c006175-l413-3.x.x.x,254,413,3.x.x.x,80,80,32,80,1
c003059-l332-2.x.x.x,254,332,2.x.x.x,432,432,256,432,1
c003494-l346-3.x.x.x,254,346,3.x.x.x,400,400,214,400,1
c008386-l447-2.x.x.x,254,447,2.x.x.x,240,240,97,240,1
c013662-l499-unconditional,254,499,unconditional,192,192,96,192,1
c013289-l496-unconditional,254,496,unconditional,208,208,100,208,1
c013441-l497-1.x.x.x,254,497,1.x.x.x,208,208,126,208,1
c012181-l486-3.x.x.x,254,486,3.x.x.x,208,208,97,208,1
c010716-l473-1.x.x.x,254,473,1.x.x.x,224,224,137,224,1
c003093-l333-3.x.x.x,254,333,3.x.x.x,432,432,247,432,1
c008287-l446-1.x.x.x,254,446,1.x.x.x,240,240,134,240,1
c001783-l279-3.x.x.x,254,279,3.x.x.x,608,608,360,608,1
c002189-l299-unconditional,254,299,unconditional,544,544,378,544,1
c006939-l427-unconditional,254,427,unconditional,272,272,164,272,1
c001784-l279-3.x.x.x,255,279,3.x.x.x,608,608,381,608,1
c003495-l346-3.x.x.x,255,346,3.x.x.x,400,400,222,400,1
c003060-l332-2.x.x.x,255,332,2.x.x.x,432,432,264,432,1
c013663-l499-unconditional,255,499,unconditional,192,192,114,192,1
c000637-l187-2.x.x.x,255,187,2.x.x.x,320,320,131,320,1
c002225-l300-2.x.x.x,255,300,2.x.x.x,544,544,349,544,1
c013290-l496-unconditional,255,496,unconditional,208,208,115,208,1
c008288-l446-1.x.x.x,255,446,1.x.x.x,240,240,150,240,1
c003011-l330-3.x.x.x,255,330,3.x.x.x,336,336,180,336,1
c003094-l333-3.x.x.x,255,333,3.x.x.x,432,432,220,432,1
c013442-l497-1.x.x.x,255,497,1.x.x.x,208,208,116,208,1
c002870-l325-3.x.x.x,255,325,3.x.x.x,448,448,249,448,1
c006940-l427-unconditional,255,427,unconditional,272,272,143,272,1
c008387-l447-2.x.x.x,255,447,2.x.x.x,240,240,79,240,1
c002190-l299-unconditional,255,299,unconditional,544,544,383,544,1
c012182-l486-3.x.x.x,255,486,3.x.x.x,208,208,83,208,1
c010717-l473-1.x.x.x,255,473,1.x.x.x,224,224,129,224,1
c012083-l485-3.x.x.x,255,485,3.x.x.x,208,208,90,208,1
c005098-l390-1.x.x.x,256,390,1.x.x.x,320,320,219,320,1
c006694-l423-unconditional,256,423,unconditional,192,0,0,0,0
c011260-l478-3.x.x.x,257,478,3.x.x.x,208,208,98,208,1
c010722-l473-1.x.x.x,257,473,1.x.x.x,176,0,0,0,0
c009445-l460-1.x.x.x,258,460,1.x.x.x,224,224,132,224,1
c002411-l308-1.x.x.x,258,308,1.x.x.x,512,512,368,512,1
c013293-l496-unconditional,258,496,unconditional,208,208,117,208,1
c010373-l469-3.x.x.x,258,469,3.x.x.x,224,80,31,96,0
c003810-l356-1.x.x.x,259,356,1.x.x.x,384,384,280,384,1
c010217-l468-1.x.x.x,259,468,1.x.x.x,224,224,141,224,1
c013294-l496-unconditional,259,496,unconditional,208,208,125,208,1
c002220-l300-1.x.x.x,259,300,1.x.x.x,192,0,0,0,0
c010218-l468-1.x.x.x,260,468,1.x.x.x,224,224,142,224,1
c009547-l461-1.x.x.x,260,461,1.x.x.x,224,224,141,224,1
c006690-l423-unconditional,260,423,unconditional,272,272,150,272,1
c002221-l300-1.x.x.x,260,300,1.x.x.x,544,544,403,544,1
c011876-l484-unconditional,260,484,unconditional,208,208,110,208,1
c010997-l476-unconditional,260,476,unconditional,128,32,18,48,0
c004730-l381-1.x.x.x,261,381,1.x.x.x,336,336,244,336,1
c009983-l465-3.x.x.x,261,465,3.x.x.x,224,224,96,224,1
c000799-l207-3.x.x.x,261,207,3.x.x.x,736,736,474,736,1
c012692-l491-unconditional,261,491,unconditional,192,0,0,0,0
c013237-l495-3.x.x.x,262,495,3.x.x.x,208,208,88,208,1
c005802-l406-1.x.x.x,262,406,1.x.x.x,80,80,53,80,1
c006612-l421-3.x.x.x,262,421,3.x.x.x,272,240,112,256,0
c010073-l466-3.x.x.x,263,466,3.x.x.x,224,224,93,224,1
c003695-l353-unconditional,263,353,unconditional,384,384,255,384,1
c003843-l357-1.x.x.x,263,357,1.x.x.x,384,384,276,384,1
c003853-l357-2.x.x.x,263,357,2.x.x.x,48,48,25,48,1
c002967-l329-1.x.x.x,263,329,1.x.x.x,448,448,312,448,1
c004385-l372-unconditional,263,372,unconditional,320,320,209,320,1
c013556-l498-1.x.x.x,263,498,1.x.x.x,192,192,110,192,1
c003618-l350-3.x.x.x,263,350,3.x.x.x,400,400,209,400,1
c004381-l372-unconditional,263,372,unconditional,352,352,218,352,1
c005613-l402-1.x.x.x,263,402,1.x.x.x,304,304,208,304,1
c006990-l427-3.x.x.x,263,427,3.x.x.x,272,272,127,272,1
c007756-l439-unconditional,263,439,unconditional,256,256,153,256,1
c009726-l463-1.x.x.x,263,463,1.x.x.x,224,224,133,224,1
c001866-l284-unconditional,263,284,unconditional,592,592,414,592,1
c006272-l415-3.x.x.x,263,415,3.x.x.x,288,288,137,288,1
c009745-l463-1.x.x.x,263,463,1.x.x.x,224,224,134,224,1
c013450-l497-1.x.x.x,263,497,1.x.x.x,208,192,113,208,0
c006030-l411-unconditional,264,411,unconditional,288,288,173,288,1
c002477-l311-unconditional,264,311,unconditional,496,112,81,128,0
c013452-l497-1.x.x.x,265,497,1.x.x.x,208,208,119,208,1
c006874-l426-unconditional,265,426,unconditional,272,272,157,272,1
c001842-l282-3.x.x.x,265,282,3.x.x.x,592,592,342,592,1
c006032-l411-unconditional,265,411,unconditional,288,288,169,288,1
c003845-l357-1.x.x.x,265,357,1.x.x.x,384,384,276,384,1
c001928-l287-unconditional,265,287,unconditional,576,576,391,576,1
c007303-l432-3.x.x.x,265,432,3.x.x.x,256,256,114,256,1
c003752-l354-3.x.x.x,265,354,3.x.x.x,384,384,208,384,1
c013587-l498-1.x.x.x,265,498,1.x.x.x,192,192,113,192,1
c003620-l350-3.x.x.x,265,350,3.x.x.x,400,400,196,400,1
c000491-l169-1.x.x.x,265,169,1.x.x.x,192,192,160,192,1
c001396-l257-unconditional,265,257,unconditional,608,608,448,608,1
c008758-l452-unconditional,265,452,unconditional,240,240,132,240,1
c004706-l380-2.x.x.x,265,380,2.x.x.x,336,336,175,336,1
c005029-l388-3.x.x.x,265,388,3.x.x.x,320,320,155,320,1
c007285-l432-1.x.x.x,265,432,1.x.x.x,256,256,167,256,1
c001868-l284-unconditional,265,284,unconditional,592,592,422,592,1
c002969-l329-1.x.x.x,265,329,1.x.x.x,384,0,0,0,0
c007518-l435-3.x.x.x,266,435,3.x.x.x,256,256,115,256,1
c005518-l400-1.x.x.x,266,400,1.x.x.x,304,112,76,128,0
c003847-l357-1.x.x.x,267,357,1.x.x.x,384,384,276,384,1
c007644-l437-2.x.x.x,267,437,2.x.x.x,256,256,91,256,1
c002971-l329-1.x.x.x,267,329,1.x.x.x,448,368,266,384,0
c007635-l437-1.x.x.x,268,437,1.x.x.x,256,256,168,256,1
c003839-l357-1.x.x.x,268,357,1.x.x.x,384,352,253,368,0
c003173-l336-1.x.x.x,269,336,1.x.x.x,112,112,77,112,1
c004870-l384-3.x.x.x,269,384,3.x.x.x,336,336,172,336,1
c007663-l437-3.x.x.x,269,437,3.x.x.x,256,256,126,256,1
c005127-l391-unconditional,269,391,unconditional,320,320,198,320,1
c013456-l497-1.x.x.x,269,497,1.x.x.x,208,208,135,208,1
c003148-l335-2.x.x.x,269,335,2.x.x.x,336,336,209,336,1
c008355-l447-unconditional,269,447,unconditional,240,240,132,240,1
c006645-l422-1.x.x.x,269,422,1.x.x.x,272,272,185,272,1
c011180-l477-3.x.x.x,269,477,3.x.x.x,208,208,89,208,1
c008328-l446-3.x.x.x,269,446,3.x.x.x,240,240,111,240,1
c012821-l492-1.x.x.x,269,492,1.x.x.x,208,208,129,208,1
c013107-l494-2.x.x.x,269,494,2.x.x.x,208,208,67,208,1
c010489-l471-unconditional,269,471,unconditional,224,224,124,224,1
c005537-l400-3.x.x.x,269,400,3.x.x.x,144,0,0,0,0
c003445-l345-1.x.x.x,270,345,1.x.x.x,400,400,283,400,1
c004254-l368-3.x.x.x,270,368,3.x.x.x,352,352,175,352,1
c001830-l282-unconditional,270,282,unconditional,592,496,358,512,0
c007325-l433-unconditional,271,433,unconditional,256,256,151,256,1
c010292-l469-unconditional,271,469,unconditional,224,224,118,224,1
c007984-l442-1.x.x.x,271,442,1.x.x.x,256,256,167,256,1
c012349-l488-1.x.x.x,271,488,1.x.x.x,208,208,135,208,1
c013458-l497-1.x.x.x,271,497,1.x.x.x,208,208,108,208,1
c012052-l485-3.x.x.x,271,485,3.x.x.x,208,208,98,208,1
c007242-l431-3.x.x.x,271,431,3.x.x.x,256,256,118,256,1
c012576-l490-unconditional,271,490,unconditional,128,128,73,128,1
c004926-l386-1.x.x.x,271,386,1.x.x.x,336,336,226,336,1
c000064-l76-unconditional,271,76,unconditional,1184,1184,940,1184,1
c001157-l241-unconditional,271,241,unconditional,768,768,546,768,1
c010941-l475-2.x.x.x,271,475,2.x.x.x,224,224,65,224,1
c005214-l393-unconditional,271,393,unconditional,320,320,208,320,1
c011616-l481-3.x.x.x,272,481,3.x.x.x,208,208,89,208,1
c010942-l475-2.x.x.x,272,475,2.x.x.x,224,224,71,224,1
c008746-l452-unconditional,272,452,unconditional,240,240,136,240,1
c004756-l382-unconditional,272,382,unconditional,336,336,200,336,1
c001158-l241-unconditional,272,241,unconditional,768,768,535,768,1
c008578-l449-3.x.x.x,272,449,3.x.x.x,240,240,123,240,1
c006543-l420-2.x.x.x,272,420,2.x.x.x,272,272,103,272,1
c002614-l316-1.x.x.x,272,316,1.x.x.x,480,480,353,480,1
c012414-l488-3.x.x.x,272,488,3.x.x.x,208,208,98,208,1
c001743-l277-1.x.x.x,272,277,1.x.x.x,512,512,381,512,1
c004927-l386-1.x.x.x,272,386,1.x.x.x,336,336,234,336,1
c007985-l442-1.x.x.x,272,442,1.x.x.x,256,256,148,256,1
c013459-l497-1.x.x.x,272,497,1.x.x.x,208,208,134,208,1
c005759-l405-2.x.x.x,272,405,2.x.x.x,160,0,0,0,0
c006544-l420-2.x.x.x,273,420,2.x.x.x,272,272,110,272,1
c004928-l386-1.x.x.x,273,386,1.x.x.x,336,336,230,336,1
c008747-l452-unconditional,273,452,unconditional,240,240,146,240,1
c008579-l449-3.x.x.x,273,449,3.x.x.x,240,240,115,240,1
c000446-l163-unconditional,273,163,unconditional,288,288,235,288,1
c001159-l241-unconditional,273,241,unconditional,768,768,516,768,1
c012415-l488-3.x.x.x,273,488,3.x.x.x,208,208,77,208,1
c010943-l475-2.x.x.x,273,475,2.x.x.x,224,224,77,224,1
c013686-l499-1.x.x.x,273,499,1.x.x.x,192,192,112,192,1
c002615-l316-1.x.x.x,273,316,1.x.x.x,480,480,361,480,1
c007516-l435-3.x.x.x,273,435,3.x.x.x,256,256,114,256,1
c012831-l492-1.x.x.x,273,492,1.x.x.x,208,208,128,208,1
c005760-l405-2.x.x.x,273,405,2.x.x.x,304,304,129,304,1
c011617-l481-3.x.x.x,273,481,3.x.x.x,208,208,99,208,1
c007986-l442-1.x.x.x,273,442,1.x.x.x,32,0,0,0,0
c012947-l493-1.x.x.x,274,493,1.x.x.x,208,208,113,208,1
c013764-l499-3.x.x.x,274,499,3.x.x.x,192,192,71,192,1
c001063-l233-1.x.x.x,274,233,1.x.x.x,624,192,149,208,0
c006819-l425-unconditional,275,425,unconditional,272,272,166,272,1
c012948-l493-1.x.x.x,275,493,1.x.x.x,208,208,132,208,1
c012306-l487-3.x.x.x,275,487,3.x.x.x,192,0,0,0,0
c002549-l314-unconditional,276,314,unconditional,496,496,327,496,1
c003278-l340-unconditional,276,340,unconditional,416,320,207,336,0
c001291-l250-unconditional,277,250,unconditional,400,400,294,400,1
c012521-l489-3.x.x.x,277,489,3.x.x.x,208,208,91,208,1
c011865-l484-unconditional,277,484,unconditional,208,208,109,208,1
c007405-l434-unconditional,277,434,unconditional,16,0,0,0,0
c000635-l187-1.x.x.x,278,187,1.x.x.x,448,448,363,448,1
c001660-l272-3.x.x.x,278,272,3.x.x.x,624,624,391,624,1
c013170-l495-unconditional,278,495,unconditional,208,208,111,208,1
c002598-l315-3.x.x.x,278,315,3.x.x.x,480,480,280,480,1
c001431-l259-2.x.x.x,278,259,2.x.x.x,688,688,468,688,1
c007007-l428-unconditional,278,428,unconditional,272,272,158,272,1
c004988-l387-3.x.x.x,278,387,3.x.x.x,320,320,153,320,1
c007082-l429-1.x.x.x,278,429,1.x.x.x,272,272,184,272,1
c002717-l320-unconditional,278,320,unconditional,304,304,195,304,1
c012311-l487-3.x.x.x,278,487,3.x.x.x,208,208,91,208,1
c004562-l377-unconditional,278,377,unconditional,352,352,239,352,1
c006305-l416-1.x.x.x,278,416,1.x.x.x,288,288,200,288,1
c004275-l369-1.x.x.x,278,369,1.x.x.x,352,352,244,352,1
c004016-l362-1.x.x.x,278,362,1.x.x.x,368,368,242,368,1
c011415-l480-unconditional,279,480,unconditional,208,208,110,208,1
c013171-l495-unconditional,279,495,unconditional,208,208,111,208,1
c000166-l101-2.x.x.x,279,101,2.x.x.x,864,864,595,864,1
c003768-l355-unconditional,279,355,unconditional,384,384,252,384,1
c001432-l259-2.x.x.x,279,259,2.x.x.x,688,688,482,688,1
c012934-l493-1.x.x.x,279,493,1.x.x.x,208,208,118,208,1
c007564-l436-1.x.x.x,279,436,1.x.x.x,256,256,167,256,1
c013869-l500-2.x.x.x,279,500,2.x.x.x,192,192,58,192,1
c004071-l363-3.x.x.x,279,363,3.x.x.x,368,368,201,368,1
c006306-l416-1.x.x.x,279,416,1.x.x.x,288,288,178,288,1
c011916-l484-1.x.x.x,279,484,1.x.x.x,208,208,121,208,1
c012531-l489-3.x.x.x,279,489,3.x.x.x,208,208,95,208,1
c011892-l484-1.x.x.x,279,484,1.x.x.x,208,208,113,208,1
c005657-l403-1.x.x.x,279,403,1.x.x.x,304,224,159,240,0
c012227-l487-1.x.x.x,280,487,1.x.x.x,208,208,124,208,1
c011371-l479-3.x.x.x,280,479,3.x.x.x,208,208,91,208,1
c007003-l428-unconditional,280,428,unconditional,272,272,153,272,1
c006234-l415-unconditional,280,415,unconditional,288,288,186,288,1
c004724-l381-unconditional,280,381,unconditional,336,336,208,336,1
c007651-l437-2.x.x.x,280,437,2.x.x.x,96,96,34,96,1
c006301-l416-1.x.x.x,280,416,1.x.x.x,288,288,189,288,1
c009910-l465-unconditional,280,465,unconditional,224,224,125,224,1
c007079-l429-1.x.x.x,280,429,1.x.x.x,272,272,178,272,1
c011372-l479-3.x.x.x,280,479,3.x.x.x,208,208,101,208,1
c000646-l188-3.x.x.x,280,188,3.x.x.x,1152,1152,769,1152,1
c013168-l495-unconditional,280,495,unconditional,208,208,105,208,1
c004564-l377-unconditional,280,377,unconditional,352,352,217,352,1
c005085-l390-unconditional,280,390,unconditional,320,176,112,192,0
c007688-l438-unconditional,281,438,unconditional,256,256,151,256,1
c011193-l478-unconditional,281,478,unconditional,208,208,114,208,1
c003368-l342-3.x.x.x,281,342,3.x.x.x,416,416,225,416,1
c010137-l467-2.x.x.x,281,467,2.x.x.x,224,224,79,224,1
c004475-l374-2.x.x.x,281,374,2.x.x.x,128,128,69,128,1
c006237-l415-unconditional,281,415,unconditional,288,288,165,288,1
c001427-l259-1.x.x.x,281,259,1.x.x.x,688,688,521,688,1
c011547-l481-1.x.x.x,281,481,1.x.x.x,208,208,122,208,1
c001658-l272-3.x.x.x,281,272,3.x.x.x,624,624,388,624,1
c004456-l374-unconditional,281,374,unconditional,352,352,224,352,1
c007500-l435-1.x.x.x,281,435,1.x.x.x,176,176,114,176,1
c006004-l410-2.x.x.x,281,410,2.x.x.x,288,288,122,288,1
c007110-l429-3.x.x.x,281,429,3.x.x.x,272,272,129,272,1
c007741-l438-3.x.x.x,281,438,3.x.x.x,256,256,110,256,1
c012954-l493-1.x.x.x,281,493,1.x.x.x,48,0,0,0,0
c007111-l429-3.x.x.x,282,429,3.x.x.x,272,272,131,272,1
c004454-l374-unconditional,282,374,unconditional,352,352,226,352,1
c012294-l487-3.x.x.x,282,487,3.x.x.x,208,208,82,208,1
c004793-l382-3.x.x.x,282,382,3.x.x.x,336,336,178,336,1
c011911-l484-1.x.x.x,282,484,1.x.x.x,208,208,122,208,1
c000277-l129-1.x.x.x,282,129,1.x.x.x,1216,1216,1023,1216,1
c002363-l306-1.x.x.x,282,306,1.x.x.x,512,512,372,512,1
c010542-l471-2.x.x.x,282,471,2.x.x.x,80,80,29,80,1
c011887-l484-1.x.x.x,282,484,1.x.x.x,208,208,132,208,1
c000984-l226-1.x.x.x,282,226,1.x.x.x,864,864,646,864,1
c012952-l493-1.x.x.x,282,493,1.x.x.x,208,208,129,208,1
c006232-l415-unconditional,282,415,unconditional,288,288,179,288,1
c012528-l489-3.x.x.x,282,489,3.x.x.x,208,192,94,208,0
c004510-l375-2.x.x.x,288,375,2.x.x.x,352,352,177,352,1
c012244-l487-1.x.x.x,288,487,1.x.x.x,176,0,0,0,0
c001745-l277-2.x.x.x,291,277,2.x.x.x,608,608,418,608,1
c001232-l246-1.x.x.x,291,246,1.x.x.x,752,752,529,752,1
c009516-l461-unconditional,291,461,unconditional,224,224,123,224,1
c001303-l251-unconditional,291,251,unconditional,32,0,0,0,0
c008712-l451-2.x.x.x,292,451,2.x.x.x,240,240,94,240,1
c007155-l430-1.x.x.x,292,430,1.x.x.x,272,16,10,32,0
c005945-l409-1.x.x.x,293,409,1.x.x.x,288,288,197,288,1
c007119-l429-3.x.x.x,293,429,3.x.x.x,160,160,65,160,1
c011243-l478-1.x.x.x,293,478,1.x.x.x,208,208,128,208,1
c001448-l260-2.x.x.x,293,260,2.x.x.x,672,672,457,672,1
c001394-l257-unconditional,293,257,unconditional,688,688,482,688,1
c007156-l430-1.x.x.x,293,430,1.x.x.x,272,272,174,272,1
c001246-l247-unconditional,293,247,unconditional,320,320,213,320,1
c009657-l462-1.x.x.x,293,462,1.x.x.x,224,224,140,224,1
c003933-l360-unconditional,293,360,unconditional,368,368,244,368,1
c001305-l251-unconditional,293,251,unconditional,720,720,549,720,1
c012275-l487-2.x.x.x,293,487,2.x.x.x,208,208,46,208,1
c001234-l246-1.x.x.x,293,246,1.x.x.x,752,752,572,752,1
c001744-l277-2.x.x.x,293,277,2.x.x.x,608,608,424,608,1
c007421-l434-1.x.x.x,293,434,1.x.x.x,256,256,152,256,1
c005639-l403-unconditional,293,403,unconditional,304,304,178,304,1
c001873-l284-1.x.x.x,293,284,1.x.x.x,592,592,447,592,1
c010401-l470-1.x.x.x,293,470,1.x.x.x,224,32,15,48,0
c011081-l477-unconditional,294,477,unconditional,224,224,122,224,1
c009484-l460-2.x.x.x,294,460,2.x.x.x,224,224,85,224,1
c003673-l352-1.x.x.x,294,352,1.x.x.x,128,0,0,0,0
c011082-l477-unconditional,295,477,unconditional,224,224,119,224,1
c011419-l480-unconditional,295,480,unconditional,176,0,0,0,0
c013193-l495-1.x.x.x,296,495,1.x.x.x,208,208,113,208,1
c007583-l436-3.x.x.x,296,436,3.x.x.x,208,0,0,0,0
c007570-l436-1.x.x.x,298,436,1.x.x.x,256,256,164,256,1
c009554-l461-1.x.x.x,298,461,1.x.x.x,208,0,0,0,0
c012280-l487-2.x.x.x,299,487,2.x.x.x,208,208,56,208,1
c013572-l498-1.x.x.x,299,498,1.x.x.x,176,0,0,0,0
c011089-l477-unconditional,302,477,unconditional,224,224,128,224,1
c004053-l363-1.x.x.x,302,363,1.x.x.x,304,0,0,0,0
c008030-l442-3.x.x.x,303,442,3.x.x.x,256,256,126,256,1
c004936-l386-1.x.x.x,303,386,1.x.x.x,240,240,159,240,1
c007145-l430-1.x.x.x,303,430,1.x.x.x,272,272,166,272,1
c013200-l495-1.x.x.x,303,495,1.x.x.x,208,208,121,208,1
c011923-l484-2.x.x.x,303,484,2.x.x.x,208,208,70,208,1
c006738-l423-3.x.x.x,303,423,3.x.x.x,272,272,131,272,1
c003476-l346-1.x.x.x,303,346,1.x.x.x,400,400,286,400,1
c012711-l491-1.x.x.x,303,491,1.x.x.x,208,208,120,208,1
c011421-l480-unconditional,303,480,unconditional,208,208,120,208,1
c009903-l465-unconditional,303,465,unconditional,224,224,114,224,1
c013876-l500-3.x.x.x,303,500,3.x.x.x,192,192,95,192,1
c000591-l181-3.x.x.x,303,181,3.x.x.x,384,384,259,384,1
c004289-l369-2.x.x.x,303,369,2.x.x.x,352,352,194,352,1
c010587-l472-unconditional,303,472,unconditional,224,224,126,224,1
c001080-l235-unconditional,303,235,unconditional,800,800,553,800,1
c012505-l489-2.x.x.x,303,489,2.x.x.x,208,208,69,208,1
c010764-l473-3.x.x.x,303,473,3.x.x.x,224,224,99,224,1
c000096-l84-unconditional,304,84,unconditional,1248,1248,1033,1248,1
c005464-l399-unconditional,304,399,unconditional,304,304,182,304,1
c007147-l430-1.x.x.x,305,430,1.x.x.x,272,272,186,272,1
c011092-l477-unconditional,305,477,unconditional,224,224,117,224,1
c012917-l493-unconditional,305,493,unconditional,208,208,115,208,1
c009889-l464-3.x.x.x,305,464,3.x.x.x,224,224,110,224,1
c005704-l404-1.x.x.x,305,404,1.x.x.x,304,304,204,304,1
c003260-l339-1.x.x.x,305,339,1.x.x.x,416,416,301,416,1
c002379-l307-unconditional,305,307,unconditional,512,512,348,512,1
c008271-l446-unconditional,305,446,unconditional,240,240,128,240,1
c009534-l461-unconditional,305,461,unconditional,192,192,97,192,1
c007941-l441-3.x.x.x,305,441,3.x.x.x,256,256,107,256,1
c009940-l465-1.x.x.x,305,465,1.x.x.x,224,224,136,224,1
c012318-l487-3.x.x.x,305,487,3.x.x.x,208,208,88,208,1
c011136-l477-2.x.x.x,305,477,2.x.x.x,208,208,68,208,1
c013202-l495-1.x.x.x,305,495,1.x.x.x,208,208,126,208,1
c006700-l423-1.x.x.x,305,423,1.x.x.x,272,272,184,272,1
c004341-l371-unconditional,305,371,unconditional,352,352,212,352,1
c000926-l221-unconditional,305,221,unconditional,832,0,0,0,0
c011093-l477-unconditional,306,477,unconditional,224,224,127,224,1
c012918-l493-unconditional,306,493,unconditional,208,208,129,208,1
c009890-l464-3.x.x.x,306,464,3.x.x.x,224,192,77,208,0
c007940-l441-3.x.x.x,307,441,3.x.x.x,256,256,111,256,1
c012218-l487-unconditional,307,487,unconditional,160,0,0,0,0
c001940-l287-2.x.x.x,308,287,2.x.x.x,560,560,377,560,1
c012914-l493-unconditional,308,493,unconditional,176,0,0,0,0
c004357-l371-1.x.x.x,309,371,1.x.x.x,352,352,247,352,1
c011096-l477-unconditional,309,477,unconditional,224,224,131,224,1
c007392-l434-unconditional,309,434,unconditional,256,256,153,256,1
c007939-l441-3.x.x.x,309,441,3.x.x.x,256,256,116,256,1
c011359-l479-2.x.x.x,309,479,2.x.x.x,208,208,64,208,1
c000196-l109-unconditional,309,109,unconditional,1408,1408,1153,1408,1
c012915-l493-unconditional,309,493,unconditional,208,208,117,208,1
c005480-l399-1.x.x.x,309,399,1.x.x.x,304,304,211,304,1
c013206-l495-1.x.x.x,309,495,1.x.x.x,208,208,116,208,1
c004347-l371-unconditional,309,371,unconditional,352,352,237,352,1
c002377-l307-unconditional,309,307,unconditional,512,512,368,512,1
c011376-l479-3.x.x.x,309,479,3.x.x.x,208,208,91,208,1
c000627-l186-1.x.x.x,309,186,1.x.x.x,448,448,373,448,1
c001781-l279-2.x.x.x,309,279,2.x.x.x,608,608,412,608,1
c005702-l404-1.x.x.x,309,404,1.x.x.x,304,304,206,304,1
