case,worker,length,condition,generated,refolded,quality_pass,sequences_saved,complete
c007857-l440-2.x.x.x,130,440,2.x.x.x,256,256,111,256,1
c008087-l443-3.x.x.x,130,443,3.x.x.x,256,256,112,256,1
c007722-l438-2.x.x.x,130,438,2.x.x.x,112,112,43,112,1
c004001-l361-3.x.x.x,130,361,3.x.x.x,368,368,198,368,1
c004391-l372-1.x.x.x,130,372,1.x.x.x,352,352,250,352,1
c012567-l490-unconditional,130,490,unconditional,208,208,114,208,1
c009650-l462-1.x.x.x,130,462,1.x.x.x,224,224,141,224,1
c008058-l443-1.x.x.x,131,443,1.x.x.x,256,256,164,256,1
c013503-l497-3.x.x.x,131,497,3.x.x.x,208,208,77,208,1
c003311-l341-unconditional,131,341,unconditional,416,416,278,416,1
c007456-l434-3.x.x.x,131,434,3.x.x.x,256,256,126,256,1
c004392-l372-1.x.x.x,131,372,1.x.x.x,352,352,245,352,1
c004002-l361-3.x.x.x,131,361,3.x.x.x,368,368,202,368,1
c000094-l83-2.x.x.x,131,83,2.x.x.x,928,928,729,928,1
c010116-l467-1.x.x.x,131,467,1.x.x.x,224,224,141,224,1
c011561-l481-1.x.x.x,131,481,1.x.x.x,208,208,125,208,1
c013074-l494-1.x.x.x,131,494,1.x.x.x,208,208,122,208,1
c006549-l420-3.x.x.x,131,420,3.x.x.x,272,272,126,272,1
c008088-l443-3.x.x.x,131,443,3.x.x.x,256,256,106,256,1
c003684-l352-3.x.x.x,131,352,3.x.x.x,384,384,218,384,1
c007858-l440-2.x.x.x,131,440,2.x.x.x,256,256,102,256,1
c012568-l490-unconditional,131,490,unconditional,208,208,115,208,1
c004135-l365-1.x.x.x,131,365,1.x.x.x,368,368,269,368,1
c000861-l214-3.x.x.x,131,214,3.x.x.x,896,896,569,896,1
c003357-l342-1.x.x.x,131,342,1.x.x.x,288,288,214,288,1
c008059-l443-1.x.x.x,132,443,1.x.x.x,256,256,159,256,1
c012175-l486-3.x.x.x,132,486,3.x.x.x,208,208,89,208,1
c011742-l482-3.x.x.x,132,482,3.x.x.x,208,208,91,208,1
c013551-l498-1.x.x.x,132,498,1.x.x.x,192,192,119,192,1
c001900-l285-2.x.x.x,132,285,2.x.x.x,528,528,344,528,1
c007859-l440-2.x.x.x,132,440,2.x.x.x,256,256,103,256,1
c010038-l466-1.x.x.x,132,466,1.x.x.x,224,224,148,224,1
c012569-l490-unconditional,132,490,unconditional,208,208,119,208,1
c013075-l494-1.x.x.x,132,494,1.x.x.x,208,208,123,208,1
c004393-l372-1.x.x.x,132,372,1.x.x.x,352,352,245,352,1
c007270-l432-1.x.x.x,132,432,1.x.x.x,256,256,159,256,1
c003717-l353-2.x.x.x,132,353,2.x.x.x,48,48,26,48,1
c008089-l443-3.x.x.x,132,443,3.x.x.x,256,256,106,256,1
c003312-l341-unconditional,132,341,unconditional,416,416,269,416,1
c003038-l331-3.x.x.x,132,331,3.x.x.x,432,432,249,432,1
c013504-l497-3.x.x.x,132,497,3.x.x.x,208,208,95,208,1
c004328-l370-3.x.x.x,132,370,3.x.x.x,352,352,171,352,1
c004136-l365-1.x.x.x,132,365,1.x.x.x,368,368,257,368,1
c008090-l443-3.x.x.x,133,443,3.x.x.x,256,256,118,256,1
c010438-l470-2.x.x.x,133,470,2.x.x.x,224,224,79,224,1
c008060-l443-1.x.x.x,133,443,1.x.x.x,256,256,159,256,1
c011292-l478-3.x.x.x,133,478,3.x.x.x,208,208,84,208,1
c002203-l299-3.x.x.x,133,299,3.x.x.x,544,544,317,544,1
c011769-l483-1.x.x.x,133,483,1.x.x.x,208,208,117,208,1
c005276-l394-3.x.x.x,133,394,3.x.x.x,320,320,174,320,1
c000713-l197-unconditional,133,197,unconditional,736,736,547,736,1
c012147-l486-1.x.x.x,133,486,1.x.x.x,208,208,120,208,1
c004364-l371-2.x.x.x,133,371,2.x.x.x,128,128,65,128,1
c002497-l311-3.x.x.x,133,311,3.x.x.x,496,496,273,496,1
c008533-l449-1.x.x.x,133,449,1.x.x.x,240,240,153,240,1
c000442-l162-2.x.x.x,133,162,2.x.x.x,1312,1312,615,1312,1
c002581-l315-unconditional,133,315,unconditional,480,480,335,480,1
c013076-l494-1.x.x.x,133,494,1.x.x.x,208,208,123,208,1
c003971-l361-unconditional,133,361,unconditional,368,368,246,368,1
c013505-l497-3.x.x.x,133,497,3.x.x.x,208,208,90,208,1
c003117-l334-2.x.x.x,133,334,2.x.x.x,432,432,261,432,1
c005277-l394-3.x.x.x,134,394,3.x.x.x,320,320,148,320,1
c008061-l443-1.x.x.x,134,443,1.x.x.x,256,256,177,256,1
c003455-l345-2.x.x.x,134,345,2.x.x.x,400,400,234,400,1
c011834-l483-3.x.x.x,134,483,3.x.x.x,208,208,87,208,1
c008515-l449-unconditional,134,449,unconditional,240,240,128,240,1
c003118-l334-2.x.x.x,134,334,2.x.x.x,432,432,278,432,1
c013506-l497-3.x.x.x,134,497,3.x.x.x,208,208,86,208,1
c003496-l346-3.x.x.x,134,346,3.x.x.x,400,400,202,400,1
c004386-l372-1.x.x.x,134,372,1.x.x.x,352,352,244,352,1
c012197-l486-3.x.x.x,134,486,3.x.x.x,208,208,100,208,1
c004040-l362-3.x.x.x,134,362,3.x.x.x,80,80,38,80,1
c009700-l462-3.x.x.x,134,462,3.x.x.x,224,224,108,224,1
c002204-l299-3.x.x.x,134,299,3.x.x.x,544,544,308,544,1
c007183-l430-3.x.x.x,134,430,3.x.x.x,224,224,108,224,1
c013693-l499-1.x.x.x,134,499,1.x.x.x,192,192,106,192,1
c013077-l494-1.x.x.x,134,494,1.x.x.x,208,208,118,208,1
c008091-l443-3.x.x.x,134,443,3.x.x.x,256,256,126,256,1
c008801-l452-3.x.x.x,134,452,3.x.x.x,240,240,118,240,1
c003441-l345-unconditional,135,345,unconditional,256,256,162,256,1
c008092-l443-3.x.x.x,135,443,3.x.x.x,256,256,117,256,1
c010559-l471-3.x.x.x,135,471,3.x.x.x,224,224,94,224,1
c013507-l497-3.x.x.x,135,497,3.x.x.x,208,208,87,208,1
c008802-l452-3.x.x.x,135,452,3.x.x.x,240,240,113,240,1
c013078-l494-1.x.x.x,135,494,1.x.x.x,208,208,117,208,1
c007833-l440-1.x.x.x,135,440,1.x.x.x,256,256,169,256,1
c012019-l485-1.x.x.x,135,485,1.x.x.x,208,208,122,208,1
c000400-l156-1.x.x.x,135,156,1.x.x.x,1408,1408,1151,1408,1
c000701-l195-2.x.x.x,135,195,2.x.x.x,448,448,185,448,1
c013837-l500-1.x.x.x,135,500,1.x.x.x,192,192,120,192,1
c002205-l299-3.x.x.x,135,299,3.x.x.x,544,544,309,544,1
c009810-l464-unconditional,135,464,unconditional,224,224,124,224,1
c012192-l486-3.x.x.x,135,486,3.x.x.x,208,208,92,208,1
c012574-l490-unconditional,135,490,unconditional,208,208,110,208,1
c008062-l443-1.x.x.x,135,443,1.x.x.x,256,256,160,256,1
c005278-l394-3.x.x.x,135,394,3.x.x.x,320,320,157,320,1
c009620-l462-unconditional,135,462,unconditional,224,224,129,224,1
c009433-l460-unconditional,136,460,unconditional,224,224,132,224,1
c005108-l390-3.x.x.x,136,390,3.x.x.x,320,320,161,320,1
c013508-l497-3.x.x.x,136,497,3.x.x.x,208,208,88,208,1
c007834-l440-1.x.x.x,136,440,1.x.x.x,256,256,159,256,1
c008208-l445-1.x.x.x,136,445,1.x.x.x,240,240,145,240,1
c012855-l492-1.x.x.x,136,492,1.x.x.x,128,128,74,128,1
c013079-l494-1.x.x.x,136,494,1.x.x.x,208,208,129,208,1
c005279-l394-3.x.x.x,136,394,3.x.x.x,320,320,162,320,1
c008063-l443-1.x.x.x,136,443,1.x.x.x,256,256,165,256,1
c012575-l490-unconditional,136,490,unconditional,208,208,107,208,1
c011998-l485-1.x.x.x,136,485,1.x.x.x,208,208,125,208,1
c008093-l443-3.x.x.x,136,443,3.x.x.x,256,256,121,256,1
c001013-l228-3.x.x.x,136,228,3.x.x.x,352,352,225,352,1
c002206-l299-3.x.x.x,136,299,3.x.x.x,544,544,313,544,1
c008803-l452-3.x.x.x,136,452,3.x.x.x,240,240,117,240,1
c010560-l471-3.x.x.x,136,471,3.x.x.x,224,224,108,224,1
c012183-l486-3.x.x.x,136,486,3.x.x.x,208,208,100,208,1
c005923-l409-unconditional,136,409,unconditional,288,288,168,288,1
c006062-l411-3.x.x.x,137,411,3.x.x.x,288,288,159,288,1
c005937-l409-1.x.x.x,137,409,1.x.x.x,288,288,179,288,1
c005280-l394-3.x.x.x,137,394,3.x.x.x,320,320,156,320,1
c002207-l299-3.x.x.x,137,299,3.x.x.x,544,544,304,544,1
c010367-l469-3.x.x.x,137,469,3.x.x.x,224,224,112,224,1
c007835-l440-1.x.x.x,137,440,1.x.x.x,256,256,151,256,1
c010729-l473-1.x.x.x,137,473,1.x.x.x,96,96,57,96,1
c002438-l309-1.x.x.x,137,309,1.x.x.x,304,304,222,304,1
c013509-l497-3.x.x.x,137,497,3.x.x.x,208,208,86,208,1
c007415-l434-1.x.x.x,137,434,1.x.x.x,256,256,174,256,1
c008094-l443-3.x.x.x,137,443,3.x.x.x,256,256,127,256,1
c008064-l443-1.x.x.x,137,443,1.x.x.x,256,256,149,256,1
c011227-l478-1.x.x.x,137,478,1.x.x.x,208,208,139,208,1
c009641-l462-1.x.x.x,137,462,1.x.x.x,224,224,125,224,1
c013080-l494-1.x.x.x,137,494,1.x.x.x,208,208,120,208,1
c000714-l197-1.x.x.x,137,197,1.x.x.x,1088,1088,847,1088,1
c010561-l471-3.x.x.x,137,471,3.x.x.x,224,224,100,224,1
c010210-l468-1.x.x.x,137,468,1.x.x.x,224,224,142,224,1
c009031-l455-1.x.x.x,138,455,1.x.x.x,240,240,146,240,1
c001846-l283-unconditional,138,283,unconditional,592,592,435,592,1
c008065-l443-1.x.x.x,138,443,1.x.x.x,256,256,171,256,1
c013081-l494-1.x.x.x,138,494,1.x.x.x,208,208,137,208,1
c008095-l443-3.x.x.x,138,443,3.x.x.x,256,256,118,256,1
c008277-l446-1.x.x.x,138,446,1.x.x.x,240,240,142,240,1
c008718-l451-3.x.x.x,138,451,3.x.x.x,240,240,113,240,1
c008375-l447-1.x.x.x,138,447,1.x.x.x,240,240,147,240,1
c005725-l404-3.x.x.x,138,404,3.x.x.x,240,240,125,240,1
c011170-l477-3.x.x.x,138,477,3.x.x.x,208,208,91,208,1
c001821-l281-3.x.x.x,138,281,3.x.x.x,592,592,356,592,1
c010004-l466-unconditional,138,466,unconditional,224,224,132,224,1
c012162-l486-2.x.x.x,138,486,2.x.x.x,208,208,63,208,1
c004832-l383-3.x.x.x,138,383,3.x.x.x,336,336,173,336,1
c004031-l362-2.x.x.x,138,362,2.x.x.x,96,96,51,96,1
c012452-l489-unconditional,138,489,unconditional,208,208,110,208,1
c013510-l497-3.x.x.x,138,497,3.x.x.x,208,208,89,208,1
c008892-l453-3.x.x.x,138,453,3.x.x.x,240,240,118,240,1
c008278-l446-1.x.x.x,139,446,1.x.x.x,240,240,145,240,1
c000787-l206-1.x.x.x,139,206,1.x.x.x,800,800,615,800,1
c012163-l486-2.x.x.x,139,486,2.x.x.x,208,208,56,208,1
c013082-l494-1.x.x.x,139,494,1.x.x.x,208,208,109,208,1
c000555-l177-1.x.x.x,139,177,1.x.x.x,320,320,262,320,1
c012453-l489-unconditional,139,489,unconditional,208,208,121,208,1
c008893-l453-3.x.x.x,139,453,3.x.x.x,240,240,105,240,1
c009032-l455-1.x.x.x,139,455,1.x.x.x,240,240,156,240,1
c008376-l447-1.x.x.x,139,447,1.x.x.x,240,240,144,240,1
c001822-l281-3.x.x.x,139,281,3.x.x.x,592,592,344,592,1
c011171-l477-3.x.x.x,139,477,3.x.x.x,208,208,100,208,1
c004833-l383-3.x.x.x,139,383,3.x.x.x,336,336,182,336,1
c013511-l497-3.x.x.x,139,497,3.x.x.x,208,208,101,208,1
c008719-l451-3.x.x.x,139,451,3.x.x.x,240,240,123,240,1
c001847-l283-unconditional,139,283,unconditional,592,592,406,592,1
c010005-l466-unconditional,139,466,unconditional,224,224,136,224,1
c008096-l443-3.x.x.x,139,443,3.x.x.x,256,256,118,256,1
c008066-l443-1.x.x.x,139,443,1.x.x.x,256,256,159,256,1
c009018-l455-1.x.x.x,140,455,1.x.x.x,240,240,149,240,1
c007802-l439-3.x.x.x,140,439,3.x.x.x,256,256,131,256,1
c000452-l164-unconditional,140,164,unconditional,1344,1344,1039,1344,1
c000803-l208-1.x.x.x,140,208,1.x.x.x,848,848,686,848,1
c011809-l483-2.x.x.x,140,483,2.x.x.x,208,208,59,208,1
c002878-l326-unconditional,140,326,unconditional,448,448,289,448,1
c008097-l443-3.x.x.x,140,443,3.x.x.x,256,256,128,256,1
c013512-l497-3.x.x.x,140,497,3.x.x.x,208,208,104,208,1
c006618-l421-3.x.x.x,140,421,3.x.x.x,272,272,136,272,1
c011152-l477-3.x.x.x,140,477,3.x.x.x,208,208,97,208,1
c008896-l453-3.x.x.x,140,453,3.x.x.x,240,240,105,240,1
c000507-l171-1.x.x.x,140,171,1.x.x.x,256,256,206,256,1
c011589-l481-2.x.x.x,140,481,2.x.x.x,208,208,54,208,1
c008067-l443-1.x.x.x,140,443,1.x.x.x,256,256,167,256,1
c001848-l283-unconditional,140,283,unconditional,592,592,401,592,1
c013083-l494-1.x.x.x,140,494,1.x.x.x,208,208,138,208,1
c006057-l411-3.x.x.x,140,411,3.x.x.x,288,288,139,288,1
c010205-l468-1.x.x.x,140,468,1.x.x.x,224,224,138,224,1
c009600-l461-3.x.x.x,141,461,3.x.x.x,224,224,100,224,1
c010665-l472-3.x.x.x,141,472,3.x.x.x,224,224,102,224,1
c008932-l454-1.x.x.x,141,454,1.x.x.x,240,240,152,240,1
c000751-l201-3.x.x.x,141,201,3.x.x.x,592,592,379,592,1
c007617-l437-unconditional,141,437,unconditional,256,256,163,256,1
c011321-l479-1.x.x.x,141,479,1.x.x.x,208,208,137,208,1
c013084-l494-1.x.x.x,141,494,1.x.x.x,208,208,137,208,1
c009844-l464-1.x.x.x,141,464,1.x.x.x,224,224,137,224,1
c008068-l443-1.x.x.x,141,443,1.x.x.x,256,256,155,256,1
c008527-l449-1.x.x.x,141,449,1.x.x.x,240,240,148,240,1
c013513-l497-3.x.x.x,141,497,3.x.x.x,208,208,101,208,1
c008098-l443-3.x.x.x,141,443,3.x.x.x,256,256,120,256,1
c004751-l381-3.x.x.x,141,381,3.x.x.x,336,336,171,336,1
c008603-l450-1.x.x.x,141,450,1.x.x.x,240,240,150,240,1
c000518-l172-3.x.x.x,141,172,3.x.x.x,1280,1280,861,1280,1
c010312-l469-1.x.x.x,141,469,1.x.x.x,224,224,136,224,1
c000695-l194-3.x.x.x,141,194,3.x.x.x,512,512,321,512,1
c001849-l283-unconditional,141,283,unconditional,592,592,413,592,1
c001850-l283-unconditional,142,283,unconditional,592,592,430,592,1
c009643-l462-1.x.x.x,142,462,1.x.x.x,224,224,145,224,1
c008069-l443-1.x.x.x,142,443,1.x.x.x,256,256,162,256,1
c003041-l332-unconditional,142,332,unconditional,432,432,279,432,1
c011229-l478-1.x.x.x,142,478,1.x.x.x,208,208,123,208,1
c006902-l426-1.x.x.x,142,426,1.x.x.x,272,272,185,272,1
c013085-l494-1.x.x.x,142,494,1.x.x.x,208,208,121,208,1
c000516-l172-2.x.x.x,142,172,2.x.x.x,1280,1280,573,1280,1
c000076-l79-unconditional,142,79,unconditional,1184,1184,964,1184,1
c006528-l420-1.x.x.x,142,420,1.x.x.x,272,272,198,272,1
c005275-l394-2.x.x.x,142,394,2.x.x.x,192,192,86,192,1
c012330-l488-unconditional,142,488,unconditional,208,208,127,208,1
c012031-l485-1.x.x.x,142,485,1.x.x.x,208,208,139,208,1
c008099-l443-3.x.x.x,142,443,3.x.x.x,256,256,117,256,1
c010650-l472-3.x.x.x,142,472,3.x.x.x,224,224,110,224,1
c010468-l470-3.x.x.x,142,470,3.x.x.x,224,224,97,224,1
c012131-l486-1.x.x.x,142,486,1.x.x.x,208,208,123,208,1
c013514-l497-3.x.x.x,142,497,3.x.x.x,208,208,102,208,1
c012022-l485-1.x.x.x,143,485,1.x.x.x,208,208,120,208,1
c012123-l486-1.x.x.x,143,486,1.x.x.x,208,208,124,208,1
c008100-l443-3.x.x.x,143,443,3.x.x.x,256,256,113,256,1
c009813-l464-unconditional,143,464,unconditional,224,224,113,224,1
c008070-l443-1.x.x.x,143,443,1.x.x.x,256,256,160,256,1
c013515-l497-3.x.x.x,143,497,3.x.x.x,208,208,105,208,1
c007202-l431-1.x.x.x,143,431,1.x.x.x,256,256,161,256,1
c006121-l412-3.x.x.x,143,412,3.x.x.x,288,288,131,288,1
c013086-l494-1.x.x.x,143,494,1.x.x.x,208,208,126,208,1
c003049-l332-1.x.x.x,143,332,1.x.x.x,432,432,312,432,1
c004822-l383-2.x.x.x,143,383,2.x.x.x,336,336,174,336,1
c006896-l426-1.x.x.x,143,426,1.x.x.x,272,272,172,272,1
c000545-l176-unconditional,143,176,unconditional,480,480,359,480,1
c004831-l383-3.x.x.x,143,383,3.x.x.x,336,336,161,336,1
c000490-l169-1.x.x.x,143,169,1.x.x.x,1312,1312,1066,1312,1
c006903-l426-1.x.x.x,143,426,1.x.x.x,176,176,116,176,1
c011294-l478-3.x.x.x,143,478,3.x.x.x,208,208,98,208,1
c010458-l470-3.x.x.x,143,470,3.x.x.x,224,224,97,224,1
c007843-l440-1.x.x.x,144,440,1.x.x.x,256,256,162,256,1
c011575-l481-1.x.x.x,144,481,1.x.x.x,208,208,132,208,1
c006556-l420-3.x.x.x,144,420,3.x.x.x,272,272,133,272,1
c010569-l471-3.x.x.x,144,471,3.x.x.x,224,224,100,224,1
c010123-l467-1.x.x.x,144,467,1.x.x.x,224,224,128,224,1
c008071-l443-1.x.x.x,144,443,1.x.x.x,256,256,165,256,1
c003689-l352-3.x.x.x,144,352,3.x.x.x,384,384,199,384,1
c013736-l499-2.x.x.x,144,499,2.x.x.x,192,192,59,192,1
c007038-l428-3.x.x.x,144,428,3.x.x.x,272,272,127,272,1
c013087-l494-1.x.x.x,144,494,1.x.x.x,208,208,110,208,1
c001298-l250-2.x.x.x,144,250,2.x.x.x,224,224,59,224,1
c008101-l443-3.x.x.x,144,443,3.x.x.x,256,256,114,256,1
c001865-l283-3.x.x.x,144,283,3.x.x.x,432,432,246,432,1
c002748-l321-1.x.x.x,144,321,1.x.x.x,464,464,353,464,1
c004441-l373-3.x.x.x,144,373,3.x.x.x,352,352,164,352,1
c013516-l497-3.x.x.x,144,497,3.x.x.x,208,208,95,208,1
c010353-l469-3.x.x.x,144,469,3.x.x.x,224,224,97,224,1
c005506-l400-unconditional,144,400,unconditional,304,304,191,304,1
c001715-l275-3.x.x.x,145,275,3.x.x.x,192,192,115,192,1
c010124-l467-1.x.x.x,145,467,1.x.x.x,224,224,132,224,1
c013737-l499-2.x.x.x,145,499,2.x.x.x,192,192,60,192,1
c013517-l497-3.x.x.x,145,497,3.x.x.x,208,208,93,208,1
c008072-l443-1.x.x.x,145,443,1.x.x.x,256,256,167,256,1
c007844-l440-1.x.x.x,145,440,1.x.x.x,256,256,162,256,1
c005507-l400-unconditional,145,400,unconditional,304,304,194,304,1
c008102-l443-3.x.x.x,145,443,3.x.x.x,256,256,107,256,1
c007039-l428-3.x.x.x,145,428,3.x.x.x,272,272,120,272,1
c010570-l471-3.x.x.x,145,471,3.x.x.x,224,224,112,224,1
c010354-l469-3.x.x.x,145,469,3.x.x.x,224,224,101,224,1
c011576-l481-1.x.x.x,145,481,1.x.x.x,208,208,122,208,1
c002749-l321-1.x.x.x,145,321,1.x.x.x,464,464,343,464,1
c002328-l304-3.x.x.x,145,304,3.x.x.x,384,384,208,384,1
c013088-l494-1.x.x.x,145,494,1.x.x.x,208,208,121,208,1
c006557-l420-3.x.x.x,145,420,3.x.x.x,272,272,117,272,1
c004442-l373-3.x.x.x,145,373,3.x.x.x,352,352,194,352,1
c003690-l352-3.x.x.x,145,352,3.x.x.x,384,384,208,384,1
c013731-l499-2.x.x.x,146,499,2.x.x.x,192,192,54,192,1
c002750-l321-1.x.x.x,146,321,1.x.x.x,464,464,354,464,1
c010571-l471-3.x.x.x,146,471,3.x.x.x,224,224,101,224,1
c004443-l373-3.x.x.x,146,373,3.x.x.x,352,352,163,352,1
c010355-l469-3.x.x.x,146,469,3.x.x.x,224,224,100,224,1
c005501-l400-unconditional,146,400,unconditional,304,304,183,304,1
c006551-l420-3.x.x.x,146,420,3.x.x.x,272,272,126,272,1
c000301-l135-1.x.x.x,146,135,1.x.x.x,1248,1248,1073,1248,1
c008073-l443-1.x.x.x,146,443,1.x.x.x,256,256,171,256,1
c013089-l494-1.x.x.x,146,494,1.x.x.x,208,208,124,208,1
c008103-l443-3.x.x.x,146,443,3.x.x.x,256,256,113,256,1
c007845-l440-1.x.x.x,146,440,1.x.x.x,256,256,164,256,1
c006086-l412-1.x.x.x,146,412,1.x.x.x,288,288,201,288,1
c010118-l467-1.x.x.x,146,467,1.x.x.x,224,224,136,224,1
c013518-l497-3.x.x.x,146,497,3.x.x.x,208,208,79,208,1
c007040-l428-3.x.x.x,146,428,3.x.x.x,272,272,136,272,1
c011570-l481-1.x.x.x,146,481,1.x.x.x,208,208,132,208,1
c007580-l436-2.x.x.x,146,436,2.x.x.x,80,80,36,80,1
c008104-l443-3.x.x.x,147,443,3.x.x.x,256,256,129,256,1
c000174-l103-2.x.x.x,147,103,2.x.x.x,864,864,623,864,1
c012798-l492-unconditional,147,492,unconditional,208,208,119,208,1
c008948-l454-1.x.x.x,147,454,1.x.x.x,240,240,146,240,1
c003135-l335-unconditional,147,335,unconditional,288,288,180,288,1
c011551-l481-1.x.x.x,147,481,1.x.x.x,208,208,122,208,1
c007054-l428-3.x.x.x,147,428,3.x.x.x,272,272,114,272,1
c007445-l434-3.x.x.x,147,434,3.x.x.x,256,256,114,256,1
c002659-l318-unconditional,147,318,unconditional,480,480,318,480,1
c003434-l345-unconditional,147,345,unconditional,400,400,269,400,1
c004035-l362-3.x.x.x,147,362,3.x.x.x,368,368,186,368,1
c012203-l486-3.x.x.x,147,486,3.x.x.x,208,208,95,208,1
c005136-l391-1.x.x.x,147,391,1.x.x.x,320,320,214,320,1
c013519-l497-3.x.x.x,147,497,3.x.x.x,208,208,80,208,1
c011197-l478-unconditional,147,478,unconditional,208,208,120,208,1
c004830-l383-3.x.x.x,147,383,3.x.x.x,336,336,176,336,1
c000628-l186-2.x.x.x,147,186,2.x.x.x,1184,1184,473,1184,1
c007350-l433-1.x.x.x,147,433,1.x.x.x,256,256,170,256,1
c005272-l394-2.x.x.x,148,394,2.x.x.x,320,320,151,320,1
c000253-l123-1.x.x.x,148,123,1.x.x.x,1184,1184,1012,1184,1
c012020-l485-1.x.x.x,148,485,1.x.x.x,208,208,121,208,1
c004180-l366-3.x.x.x,148,366,3.x.x.x,368,368,193,368,1
c009811-l464-unconditional,148,464,unconditional,224,224,124,224,1
c013843-l500-1.x.x.x,148,500,1.x.x.x,192,192,105,192,1
c013520-l497-3.x.x.x,148,497,3.x.x.x,208,208,100,208,1
c000060-l75-unconditional,148,75,unconditional,1152,1152,922,1152,1
c010336-l469-2.x.x.x,148,469,2.x.x.x,224,224,80,224,1
c010440-l470-2.x.x.x,148,470,2.x.x.x,224,224,59,224,1
c003504-l347-unconditional,148,347,unconditional,400,400,257,400,1
c001946-l288-unconditional,148,288,unconditional,576,576,407,576,1
c009626-l462-unconditional,148,462,unconditional,224,224,128,224,1
c003342-l342-unconditional,148,342,unconditional,416,416,256,416,1
c008105-l443-3.x.x.x,148,443,3.x.x.x,256,256,124,256,1
c006051-l411-2.x.x.x,148,411,2.x.x.x,288,288,130,288,1
c003976-l361-unconditional,148,361,unconditional,368,368,242,368,1
c003816-l356-2.x.x.x,148,356,2.x.x.x,384,384,215,384,1
c001310-l251-1.x.x.x,149,251,1.x.x.x,384,384,309,384,1
c005496-l399-3.x.x.x,149,399,3.x.x.x,304,304,174,304,1
c008482-l448-3.x.x.x,149,448,3.x.x.x,240,240,120,240,1
c001575-l268-unconditional,149,268,unconditional,640,640,464,640,1
c009524-l461-unconditional,149,461,unconditional,224,224,134,224,1
c012489-l489-1.x.x.x,149,489,1.x.x.x,208,208,116,208,1
c004504-l375-1.x.x.x,149,375,1.x.x.x,352,352,235,352,1
c006849-l425-2.x.x.x,149,425,2.x.x.x,16,16,8,16,1
c003509-l347-1.x.x.x,149,347,1.x.x.x,400,400,307,400,1
c004740-l381-1.x.x.x,149,381,1.x.x.x,336,336,220,336,1
c011100-l477-1.x.x.x,149,477,1.x.x.x,224,224,132,224,1
c012270-l487-2.x.x.x,149,487,2.x.x.x,208,208,62,208,1
c001751-l277-3.x.x.x,149,277,3.x.x.x,288,288,190,288,1
c013025-l493-3.x.x.x,149,493,3.x.x.x,208,208,84,208,1
c010892-l475-unconditional,149,475,unconditional,224,224,117,224,1
c006418-l418-1.x.x.x,149,418,1.x.x.x,288,288,189,288,1
c007546-l436-unconditional,149,436,unconditional,256,256,148,256,1
c011335-l479-1.x.x.x,149,479,1.x.x.x,208,208,119,208,1
c002053-l293-unconditional,149,293,unconditional,560,560,379,560,1
c008483-l448-3.x.x.x,150,448,3.x.x.x,240,240,121,240,1
c002054-l293-unconditional,150,293,unconditional,560,560,375,560,1
c010893-l475-unconditional,150,475,unconditional,224,224,118,224,1
c004505-l375-1.x.x.x,150,375,1.x.x.x,352,352,249,352,1
c010181-l468-unconditional,150,468,unconditional,224,224,128,224,1
c011101-l477-1.x.x.x,150,477,1.x.x.x,224,224,130,224,1
c001341-l253-2.x.x.x,150,253,2.x.x.x,704,704,488,704,1
c004062-l363-1.x.x.x,150,363,1.x.x.x,368,368,262,368,1
c007547-l436-unconditional,150,436,unconditional,256,256,150,256,1
c011336-l479-1.x.x.x,150,479,1.x.x.x,208,208,124,208,1
c007369-l433-2.x.x.x,150,433,2.x.x.x,16,16,8,16,1
c005497-l399-3.x.x.x,150,399,3.x.x.x,304,304,147,304,1
c013026-l493-3.x.x.x,150,493,3.x.x.x,208,208,98,208,1
c005647-l403-unconditional,150,403,unconditional,304,304,191,304,1
c004785-l382-2.x.x.x,150,382,2.x.x.x,160,160,85,160,1
c009525-l461-unconditional,150,461,unconditional,224,224,128,224,1
c000163-l100-3.x.x.x,150,100,3.x.x.x,1312,1312,1007,1312,1
c006419-l418-1.x.x.x,150,418,1.x.x.x,288,288,179,288,1
c010409-l470-1.x.x.x,150,470,1.x.x.x,224,224,136,224,1
c002055-l293-unconditional,151,293,unconditional,560,560,393,560,1
c008481-l448-3.x.x.x,151,448,3.x.x.x,240,240,112,240,1
c004739-l381-1.x.x.x,151,381,1.x.x.x,336,336,225,336,1
c013033-l493-3.x.x.x,151,493,3.x.x.x,112,112,46,112,1
c007545-l436-unconditional,151,436,unconditional,256,256,148,256,1
c009520-l461-unconditional,151,461,unconditional,224,224,145,224,1
c013027-l493-3.x.x.x,151,493,3.x.x.x,208,208,96,208,1
c006420-l418-1.x.x.x,151,418,1.x.x.x,288,288,188,288,1
c012488-l489-1.x.x.x,151,489,1.x.x.x,208,208,124,208,1
c005495-l399-3.x.x.x,151,399,3.x.x.x,304,304,152,304,1
c011331-l479-1.x.x.x,151,479,1.x.x.x,208,208,134,208,1
c010894-l475-unconditional,151,475,unconditional,224,224,126,224,1
c001342-l253-2.x.x.x,151,253,2.x.x.x,704,704,478,704,1
c003508-l347-1.x.x.x,151,347,1.x.x.x,400,400,302,400,1
c000397-l155-3.x.x.x,151,155,3.x.x.x,64,64,49,64,1
c000100-l85-unconditional,151,85,unconditional,1248,1248,999,1248,1
c012269-l487-2.x.x.x,151,487,2.x.x.x,208,208,64,208,1
