stem,method,mean_plddt,source,source_row,metric,value,eval_set,designed,is_viral,L,msa_query_length,msa_depth,tier,figure
9f9u_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2813,gdt_ts,0.763235,eval-test,0,0,170,170,797,100–999,01_predictors
9fow_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2814,gdt_ts,0.924797,eval-test,0,0,146,123,303,100–999,01_predictors
9fym_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2815,gdt_ts,0.919255,eval-test,0,0,330,322,2208,≥1000,01_predictors
9gso_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2816,gdt_ts,0.110778,eval-test,0,0,177,167,44,10–99,01_predictors
9ijc_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2817,gdt_ts,0.951957,eval-test,0,0,321,281,2263,≥1000,01_predictors
9iuh_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2818,gdt_ts,0.941606,eval-test,0,0,411,411,10725,≥1000,01_predictors
9j0v_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2819,gdt_ts,0.883673,eval-test,0,0,286,246,4194,≥1000,01_predictors
9jq9_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2820,gdt_ts,0.416667,eval-test,0,0,179,165,4143,≥1000,01_predictors
7qp5_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2821,gdt_ts,0.967842,eval-val,0,0,245,241,760,100–999,01_predictors
7qsj_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2822,gdt_ts,0.984827,eval-val,0,0,373,346,4109,≥1000,01_predictors
7tlh_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2823,gdt_ts,0.905242,eval-val,0,0,136,124,1571,≥1000,01_predictors
7tjb_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2824,gdt_ts,0.921171,eval-val,0,0,227,222,2695,≥1000,01_predictors
7uba_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2825,gdt_ts,0.23262,eval-val,0,0,213,187,825,100–999,01_predictors
7uk8_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2826,gdt_ts,0.888381,eval-val,0,0,394,383,6883,≥1000,01_predictors
7ur2_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2827,gdt_ts,0.559375,eval-val,0,0,195,160,3520,≥1000,01_predictors
7urp_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2828,gdt_ts,0.913522,eval-val,0,0,160,159,373,100–999,01_predictors
7uvg_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2829,gdt_ts,0.947289,eval-val,0,0,183,166,258,100–999,01_predictors
7uww_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2830,gdt_ts,0.020965,eval-val,0,0,635,632,2999,≥1000,01_predictors
7v3o_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2831,gdt_ts,0.955776,eval-val,0,0,328,277,1763,≥1000,01_predictors
7w15_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2832,gdt_ts,0.854096,eval-val,0,0,302,293,3269,≥1000,01_predictors
7y3h_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2833,gdt_ts,0.810606,eval-val,0,0,413,396,2954,≥1000,01_predictors
7wz5_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2834,gdt_ts,0.940994,eval-val,0,0,161,161,419,100–999,01_predictors
7wzm_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2835,gdt_ts,0.883734,eval-val,0,0,492,458,13687,≥1000,01_predictors
7x4p_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2836,gdt_ts,0.818627,eval-val,0,0,307,306,2349,≥1000,01_predictors
7x3h_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2837,gdt_ts,0.236413,eval-val,0,0,290,276,431,100–999,01_predictors
7x8l_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2838,gdt_ts,0.944716,eval-val,0,0,514,511,15750,≥1000,01_predictors
7xcd_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2839,gdt_ts,0.369382,eval-val,0,1,178,178,22,10–99,01_predictors
7xg9_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2840,gdt_ts,0.923951,eval-val,0,0,288,286,6291,≥1000,01_predictors
7xi5_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2841,gdt_ts,0.986842,eval-val,0,0,65,57,8344,≥1000,01_predictors
7xp9_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2842,gdt_ts,0.858553,eval-val,0,0,84,76,14,10–99,01_predictors
8ycm_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2843,gdt_ts,0.942568,eval-val,0,0,229,222,1231,≥1000,01_predictors
7xq4_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2844,gdt_ts,0.943252,eval-val,0,0,514,489,3205,≥1000,01_predictors
7xrx_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2845,gdt_ts,0.983668,eval-val,0,0,398,398,4876,≥1000,01_predictors
7xjr_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2846,gdt_ts,0.956699,eval-val,0,0,337,306,1824,≥1000,01_predictors
7xyr_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2847,gdt_ts,0.975275,eval-val,0,0,591,546,13071,≥1000,01_predictors
7xz3_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2848,gdt_ts,0.921245,eval-val,0,0,325,273,2326,≥1000,01_predictors
7y4h_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2849,gdt_ts,0.965046,eval-val,0,0,338,329,3065,≥1000,01_predictors
7y54_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2850,gdt_ts,0.8325,eval-val,0,0,100,100,6350,≥1000,01_predictors
7y5m_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2851,gdt_ts,0.733871,eval-val,0,1,170,155,617,100–999,01_predictors
7y5r_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2852,gdt_ts,0.957143,eval-val,0,0,105,105,7175,≥1000,01_predictors
7y8h_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2853,gdt_ts,0.956522,eval-val,0,0,100,92,7160,≥1000,01_predictors
7y8i_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2854,gdt_ts,0.957317,eval-val,0,0,97,82,5975,≥1000,01_predictors
7y5j_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2855,gdt_ts,0.973684,eval-val,0,0,102,95,6807,≥1000,01_predictors
7yd4_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2856,gdt_ts,0.578212,eval-val,0,0,185,179,204,100–999,01_predictors
7yhr_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2857,gdt_ts,0.983051,eval-val,0,0,60,59,795,100–999,01_predictors
7ykm_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2858,gdt_ts,0.932099,eval-val,0,0,105,81,6843,≥1000,01_predictors
7ylr_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2859,gdt_ts,0.761503,eval-val,0,0,330,326,13175,≥1000,01_predictors
8gmy_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2860,gdt_ts,0.783105,eval-val,0,0,236,219,1377,≥1000,01_predictors
7yug_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2861,gdt_ts,0.952991,eval-val,0,0,118,117,1016,≥1000,01_predictors
7yyg_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2862,gdt_ts,0.38,eval-val,0,0,365,275,467,100–999,01_predictors
7z65_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2863,gdt_ts,0.941696,eval-val,0,0,283,283,976,100–999,01_predictors
7znz_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2864,gdt_ts,0.915243,eval-val,0,0,761,761,14553,≥1000,01_predictors
7zoi_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2865,gdt_ts,0.987903,eval-val,0,0,151,124,5108,≥1000,01_predictors
7zs2_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2866,gdt_ts,0.411871,eval-val,0,0,316,278,10786,≥1000,01_predictors
7zu3_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2867,gdt_ts,0.162698,eval-val,0,1,132,126,152,100–999,01_predictors
7zv1_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2868,gdt_ts,0.41055,eval-val,0,1,136,109,211,100–999,01_predictors
8adc_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2869,gdt_ts,0.634058,eval-val,0,0,215,207,37,10–99,01_predictors
8add_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2870,gdt_ts,0.945498,eval-val,0,0,213,212,425,100–999,01_predictors
8akh_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2871,gdt_ts,0.970405,eval-val,0,0,374,321,4818,≥1000,01_predictors
8ak2_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2872,gdt_ts,0.948962,eval-val,0,0,297,289,9228,≥1000,01_predictors
8arl_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2873,gdt_ts,0.735991,eval-val,0,0,246,232,750,100–999,01_predictors
8q8i_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2874,gdt_ts,0.819892,eval-val,0,1,282,279,4262,≥1000,01_predictors
8au6_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2875,gdt_ts,0.476815,eval-val,0,0,321,248,1629,≥1000,01_predictors
8axj_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2876,gdt_ts,0.944099,eval-val,0,0,162,161,8861,≥1000,01_predictors
8azb_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2877,gdt_ts,0.482036,eval-val,0,0,521,501,10171,≥1000,01_predictors
8b2e_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2878,gdt_ts,0.994681,eval-val,0,0,143,141,8124,≥1000,01_predictors
8b2g_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2879,gdt_ts,0.986486,eval-val,0,0,74,74,9187,≥1000,01_predictors
8b2s_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2880,gdt_ts,0.130208,eval-val,0,0,245,240,11374,≥1000,01_predictors
8b4u_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2881,gdt_ts,0.977695,eval-val,0,0,277,269,7444,≥1000,01_predictors
8b5w_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2882,gdt_ts,0.221098,eval-val,0,0,459,346,1782,≥1000,01_predictors
8b61_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2883,gdt_ts,0.635787,eval-val,0,0,238,197,666,100–999,01_predictors
8b6a_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2884,gdt_ts,0.975714,eval-val,0,0,214,175,2190,≥1000,01_predictors
8b6e_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2885,gdt_ts,0.903846,eval-val,0,0,66,52,1220,≥1000,01_predictors
8baq_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2886,gdt_ts,0.980769,eval-val,0,0,208,208,1901,≥1000,01_predictors
8bau_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2887,gdt_ts,0.941799,eval-val,0,0,189,189,8803,≥1000,01_predictors
8bfy_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2888,gdt_ts,0.726463,eval-val,0,0,426,393,2829,≥1000,01_predictors
8bgb_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2889,gdt_ts,0.980769,eval-val,0,0,131,130,6729,≥1000,01_predictors
8bke_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2890,gdt_ts,0.909463,eval-val,0,1,638,428,1369,≥1000,01_predictors
8bsb_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2891,gdt_ts,0.915094,eval-val,0,0,177,159,177,100–999,01_predictors
8bux_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2892,gdt_ts,0.00692,eval-val,0,0,334,289,468,100–999,01_predictors
8c4d_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2893,gdt_ts,1.0,eval-val,0,0,330,184,1261,≥1000,01_predictors
7xlz_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2894,gdt_ts,0.983402,eval-val,0,0,266,241,7530,≥1000,01_predictors
8c4y_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2895,gdt_ts,0.915064,eval-val,0,0,314,312,5267,≥1000,01_predictors
8cba_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2896,gdt_ts,0.7,eval-val,0,0,214,195,124,100–999,01_predictors
8ci9_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2897,gdt_ts,0.89134,eval-val,0,0,312,306,4450,≥1000,01_predictors
8cih_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2898,gdt_ts,0.761968,eval-val,0,0,214,188,853,100–999,01_predictors
8amo_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2899,gdt_ts,0.914935,eval-val,0,0,399,385,10164,≥1000,01_predictors
8cpk_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2900,gdt_ts,0.975911,eval-val,0,0,384,384,17150,≥1000,01_predictors
8cpn_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2901,gdt_ts,0.921384,eval-val,0,0,207,159,407,100–999,01_predictors
8d2z_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2902,gdt_ts,0.945261,eval-val,0,0,327,306,9977,≥1000,01_predictors
8daj_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2903,gdt_ts,0.969371,eval-val,0,0,302,302,14853,≥1000,01_predictors
8dez_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2904,gdt_ts,0.751445,eval-val,0,0,173,173,562,100–999,01_predictors
8dge_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2905,gdt_ts,0.864569,eval-val,0,0,738,707,10569,≥1000,01_predictors
8dhj_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2906,gdt_ts,0.971398,eval-val,0,0,249,236,9218,≥1000,01_predictors
8dmu_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2907,gdt_ts,0.966387,eval-val,0,0,489,476,1918,≥1000,01_predictors
8dp9_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2908,gdt_ts,0.864662,eval-val,0,0,148,133,5320,≥1000,01_predictors
8dqd_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2909,gdt_ts,0.783108,eval-val,0,0,377,370,8851,≥1000,01_predictors
8dx0_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2910,gdt_ts,0.922662,eval-val,0,0,154,139,12803,≥1000,01_predictors
8e0r_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2911,gdt_ts,0.902512,eval-val,0,0,468,418,1361,≥1000,01_predictors
8e5h_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2912,gdt_ts,0.986413,eval-val,0,0,372,368,11649,≥1000,01_predictors
8eb9_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2913,gdt_ts,0.087079,eval-val,0,0,95,89,25,10–99,01_predictors
8ec3_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2914,gdt_ts,0.558065,eval-val,0,0,168,155,26,10–99,01_predictors
8eo5_A,esmfold2,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2915,gdt_ts,0.967593,eval-val,0,0,290,270,7470,≥1000,01_predictors
5sbj_A,protenix_msa,,experiments/exp250_evals_exploration_notebook/figures/data/3_structure_accuracy/per_target.csv,2916,gdt_ts,0.821429,eval-denovo,1,0,30,30,2,<10,01_predictors
