stem,length,fine_cluster,contacts_emitted,num_tokens,truncated,document_sha256,source_parquet
proteina-ecc23742de230a2877ba,500,proteina-ecc23742de230a2877ba,541,2631,False,e92a8a071482f3868630be0d7f5e965f9133e2c6228497d36a87f44a3856ef9a,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l500-v1/documents-provisional/0b51449cbbbc11c149e5.parquet
proteina-ed7768df2891f2b4b118,200,proteina-ed7768df2891f2b4b118,192,984,False,4d5687c78f5f301a098d25f5931ca9e535a81bae02d78aa2e622c04b61a9e445,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l200-cis-v2/documents-provisional/61b17ab70a69b214148b.parquet
proteina-eec45ebc4116580793bc,300,proteina-eec45ebc4116580793bc,330,1598,False,f70e83ba7e0a9f6e2f3a17404299635027e0c9db73a1c34dd0015bc2338591f2,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l300-cis-v2/documents-provisional/aa16163b82fe209df5ee.parquet
proteina-ef540def6b3bc71c5f0c,60,proteina-ef540def6b3bc71c5f0c,60,308,False,9d8442994be0df5a91b219c5d7cab00025116e64cc07cb476251be89bb874b23,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/98f91b68a0eb17e9ebf0.parquet
proteina-ef7f98ffea12e660cfa1,60,proteina-ef7f98ffea12e660cfa1,30,218,False,20bb1be0d9aaba40333f0cc513e99afcfaad2c3025477d85de28849bb4a6ad9e,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/7674651d62cf1d031f65.parquet
proteina-f1bc8902dca7f7abdc5a,100,proteina-f1bc8902dca7f7abdc5a,88,472,False,1e5eaa58dd2e568331fdc06237f5f8236a773c5ba4e67ff4f026d197e9b36f3e,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/96469653a4df51ca0ade.parquet
proteina-f1e566ac55e4bcfe1242,400,proteina-f1e566ac55e4bcfe1242,478,2242,False,fc9a2e70e3ad87c3169fba82b47285209e791377d730f06206e5d491ebcf09b9,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l400-v1/documents-provisional/5ab5b9c0440823598306.parquet
proteina-f25feb5a8c9bc90993f9,200,proteina-f25feb5a8c9bc90993f9,192,984,False,85c3435bc134a3d331a1972f08d98fb670b87eb2686c25ff3a64f98fad43fda4,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l200-cis-v2/documents-provisional/a813c3e6f004e266b7f5.parquet
proteina-f27d7be803a570a0cf15,300,proteina-f27d7be803a570a0cf15,268,1412,False,30b05f9fde908664dc28474f3e2a5db34ec41803ac7cbb16d4c2fe9c280bddcd,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l300-cis-v2/documents-provisional/6134256297f168d5f3d4.parquet
proteina-f2bdb98cce454d55c72c,500,proteina-f2bdb98cce454d55c72c,548,2652,False,4fc0f4a2aa2ce78d3092786f9acb927cd81b46b3a939b29b2cad8b5b608e8574,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l500-v1/documents-provisional/7f08d2622bfcc802728a.parquet
proteina-f2c011c6bd79141e649c,60,proteina-af5a73ca43204968f539,59,305,False,129dd16dd34209910ebbed8ef9b3c3cf9efac448bcbe0be3bc7eba7f7c938d39,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/67fd8b160bb02d6adc11.parquet
proteina-f40289998ca0b63e771a,500,proteina-f40289998ca0b63e771a,574,2730,False,a668d89eab9e94e066b3a4a56932cab58ac4bb79a1f5e0e06ca428ae50c00978,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l500-v1/documents-provisional/7aeb5f68e49dfad5f6c9.parquet
proteina-f444b54edc3d13d18566,400,proteina-16c3df1dd079812bd85c,465,2203,False,126811a7bf1cb973ca957eb5a8b8debf513c972d9dca2ab47455a5fbc0329e53,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l400-v1/documents-provisional/97ec1abb5c8f6b8a18ca.parquet
proteina-f4a2e7131f27bc6c9c51,200,proteina-f4a2e7131f27bc6c9c51,197,999,False,2097feb91628220415faa799f7824850aa2e54734632074351588cc82a07d469,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l200-cis-v2/documents-provisional/a813c3e6f004e266b7f5.parquet
proteina-f50701956b4cf47264a6,200,proteina-f50701956b4cf47264a6,227,1089,False,464c1a67395669e84007718c1d7bfc04abee7a25ec7c16fb8041f81bc04d838c,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l200-cis-v2/documents-provisional/ee09aa4072bcc9f570db.parquet
proteina-f53d8bc909a7707c3ee5,60,proteina-f53d8bc909a7707c3ee5,45,263,False,fa6b49f6423abfe3ec74b1794519acffd0ef03edd9a876ea9ac1868e777abf1e,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/67fd8b160bb02d6adc11.parquet
proteina-f5a3936a518e71b4947e,100,proteina-f5a3936a518e71b4947e,126,586,False,704d263b1b8d0887076e35c4c3a815b90f06d8c2f375e4c4ec69783e47745196,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/f3568cd0506e0516c73a.parquet
proteina-f615fe2271b0cee7a105,60,proteina-29639e56bac37dcfdb2b,34,230,False,295d62e4a6f2cd741cf90cd4d1d8aa4470a39067870d6d569475943b24d8346a,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/6cdbaba65516fcb40052.parquet
proteina-f6945803d6d5cfb6a507,200,proteina-f6945803d6d5cfb6a507,202,1014,False,b0e0e67e642522fe2843a5af576bce31dbe6b46628bae1a85896dfa56549dd06,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l200-cis-v2/documents-provisional/6eb672d283c08189deb7.parquet
proteina-f6abfba9a88b11cdbe55,60,proteina-f6abfba9a88b11cdbe55,43,257,False,5364d563dc29ee188656a72397d6c29c77f139fd3d06b707393bb602d94a7fae,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/98f91b68a0eb17e9ebf0.parquet
proteina-f70c6f713f585127070f,60,proteina-09e03490d19cae98f232,40,248,False,c2aede1be4d88a730e9638bb5efdc9dd9977a7a0b53a362a91b1b1a05dd1f531,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/7674651d62cf1d031f65.parquet
proteina-f7a1ef7e1ffd789a7dd3,200,proteina-f7a1ef7e1ffd789a7dd3,195,993,False,ccaca4fd9310503bc8a906ca928f316debe6bb968f74b9802464e5e94ebaa7f5,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l200-cis-v2/documents-provisional/6eb672d283c08189deb7.parquet
proteina-f9f144628acce5c33d32,60,proteina-f9f144628acce5c33d32,45,263,False,e63e87aec956a52e9184d49e6c229bc6332b21bc353d765bf270ad33cdd2a4a6,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/67fd8b160bb02d6adc11.parquet
proteina-f9f1da4c6c63395f449d,100,proteina-f9f1da4c6c63395f449d,95,493,False,4b7c364d9231517e2cc584f911bb04920e68520027d803616278fdad4d04e9e7,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/facc89fba0efb2f9ad84.parquet
proteina-fa64560802395add02cf,200,proteina-fa64560802395add02cf,204,1020,False,8c4aa756d9b2215c69000f05a3488be11edb3208a789f7dcdb9e0882f6adb521,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l200-cis-v2/documents-provisional/0718f68136e9854c332d.parquet
proteina-fa6941a00978a008adbd,60,proteina-56bcd3e32df3795e0367,63,317,False,521e04f35b859457bfa282c2370afc015f3d503467c31d1112376511128efd3f,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/7acfe5ae4bc143bf3f0d.parquet
proteina-fa8062f75af335e9ecf1,100,proteina-fa8062f75af335e9ecf1,91,481,False,885583197d5026559548eea9d3f6bbe79b29e0cf2d39c9e5036920a975244e96,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/106536dde600e7daa177.parquet
proteina-fb874a8afd712f0c3567,300,proteina-fb874a8afd712f0c3567,351,1661,False,42f678f56eed1be17ae0b21c2ec17523614e5cc8d9cecf21d8e09685c85317c1,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l300-cis-v2/documents-provisional/87a83fe00de3505d1293.parquet
proteina-fbc50facd66db144b919,300,proteina-fbc50facd66db144b919,340,1628,False,554050d933501e3cf4089af1b1e3999fcc413e1f2a144110a2ac68094b43fa22,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l300-cis-v2/documents-provisional/168bbab4c134c7498a33.parquet
proteina-fc2e87d07b799800b9d2,300,proteina-fc2e87d07b799800b9d2,355,1673,False,0398417e0bb4add2d153de6e565ee7dc4fbe1d4f7d8ee963d7055cb4dca75eab,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l300-cis-v2/documents-provisional/057779c023101b985116.parquet
proteina-fc6650bdaa18e9798db4,400,proteina-16c3df1dd079812bd85c,394,1990,False,2af72e364e20fc48d5fd7b2e15ad00a2701d6bf3a8aa73a6e18d389e892f7a95,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l400-v1/documents-provisional/67c2f5606936d9326f6b.parquet
proteina-fcacbecfcb0d7acb4612,100,proteina-fcacbecfcb0d7acb4612,104,520,False,61490f9897a6793610a3453456a0f05f60383c14fbdf3f92e246002d0e320cc0,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/2085eadd669c0cad8edd.parquet
proteina-fea18553d67cca6b8ad2,100,proteina-fea18553d67cca6b8ad2,83,457,False,108c9a590cfce88a504ef7d8e89fc15d4220495615ed0d8bdaca68b4a19ef50e,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l100-cis-v2/documents-provisional/947fb8c94a3ad7f02463.parquet
proteina-feadf1b4d75937cb5a8a,60,proteina-feadf1b4d75937cb5a8a,44,260,False,6b3290077028f2b09016a9379ee61eeb63810153d21369583977f20019977ad5,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/7acfe5ae4bc143bf3f0d.parquet
proteina-ff11535000f63c8f608e,200,proteina-ff11535000f63c8f608e,206,1026,False,1e6e6ac22118befc40402c813e86895bb5a423b9d2f52b0e2685b7cf717a910a,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l200-cis-v2/documents-provisional/6eb672d283c08189deb7.parquet
proteina-ffa32d73cddc6e7509b3,400,proteina-ffa32d73cddc6e7509b3,436,2116,False,54699bcd62f12a957693d74848deedfceb38b39db0a7d3355d7ad6ca8761fba6,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l400-v1/documents-provisional/0ce9708256cf3cdc3b9b.parquet
proteina-fff8a3823cbe6917572b,60,proteina-fff8a3823cbe6917572b,63,317,False,072ebe28d19c37f665cd4b251a38db8eba969bfab2050fa601bfbf8b5035deda,s3://marin-us-east-02a/MarinFold/exp278-proteina/fold-l60-cis-v2/documents-provisional/6732899e8165c8b123c0.parquet
