entry_id,r,L,n_gt,n_gen_tokens,finished,prompt_ok,n_sections_mine,n_sections_theirs,best_f1_mine,best_f1_theirs,last_f1_mine,last_f1_theirs,first_f1_mine,first_f1_theirs,mean_jaccard,precision,n_pred,max_section_f1_delta
denovo_pdb__8sjf_A,9,107,76,6663,False,True,46,46,0.33112582781456956,0.33112582781456956,0.0,0.0,0.04819277108433735,0.04819277108433735,0.07013432914557392,0.17815049864007254,2187.0,0.0
denovo_pdb__8sjf_A,17,107,76,1683,True,True,12,12,0.43902439024390244,0.43902439024390244,0.43902439024390244,0.43902439024390244,0.03809523809523809,0.03809523809523809,0.05418742173060744,0.17953321364452424,557.0,0.0
foldbench100__8ycm_A,13,229,196,6663,False,True,20,20,0.08562691131498472,0.08562691131498472,0.02166064981949458,0.02166064981949458,0.026058631921824102,0.026058631921824102,0.01903127922851534,0.05916892502258356,2210.0,0.0
foldbench100__8ycm_A,1,229,196,6663,False,True,21,21,0.06143344709897612,0.06143344709897612,0.03433476394849785,0.03433476394849785,0.0130718954248366,0.0130718954248366,0.015736736068616045,0.04200542005420054,2210.0,0.0
foldbench100__8ycm_A,16,229,196,6663,False,True,20,20,0.05555555555555556,0.05555555555555556,0.02941176470588235,0.02941176470588235,0.01948051948051948,0.01948051948051948,0.013386014224071313,0.04065040650406504,2214.0,0.0
foldbench100__8ycm_A,12,229,196,6663,False,True,20,20,0.05351170568561873,0.05351170568561873,0.039473684210526314,0.039473684210526314,0.02622950819672131,0.02622950819672131,0.01442606035309824,0.03929539295392954,2205.0,0.0
denovo_pdb__6ais_O,13,244,204,6663,False,True,20,20,0.22289156626506024,0.22289156626506024,0.00881057268722467,0.00881057268722467,0.11650485436893204,0.11650485436893204,0.04513442132347069,0.17073170731707318,2210.0,0.0
denovo_pdb__6ais_O,18,244,204,6663,False,True,19,19,0.15625,0.15625,0.00865800865800866,0.00865800865800866,0.050314465408805034,0.050314465408805034,0.024389550302416782,0.10744920993227991,2214.0,0.0
denovo_pdb__6ais_O,23,244,204,6663,False,True,19,19,0.1135646687697161,0.1135646687697161,0.07612456747404846,0.07612456747404846,0.08333333333333333,0.08333333333333333,0.030966128506033593,0.10112866817155756,2214.0,0.0
denovo_pdb__6ais_O,20,244,204,6663,False,True,20,20,0.12903225806451613,0.12903225806451613,0.0,0.0,0.05882352941176471,0.05882352941176471,0.02752203544501375,0.11065943992773261,2205.0,0.0
foldbench100__7ur7_A,6,70,60,2553,True,True,15,15,0.5048543689320388,0.5048543689320388,0.5048543689320388,0.5048543689320388,0.22058823529411764,0.22058823529411764,0.1753258728941032,0.3404255319148936,845.0,0.0
foldbench100__7ur7_A,3,70,60,1096,True,True,7,7,0.4954128440366973,0.4954128440366973,0.33576642335766427,0.33576642335766427,0.35398230088495575,0.35398230088495575,0.1271882691357024,0.3333333333333333,363.0,0.0
foldbench100__7ur7_A,1,70,60,1849,True,True,13,13,0.5,0.5,0.5,0.5,0.02531645569620253,0.02531645569620253,0.13029291608895324,0.26143790849673204,612.0,0.0
foldbench100__7ur7_A,7,70,60,254,True,True,2,2,0.32758620689655177,0.32758620689655177,0.32758620689655177,0.32758620689655177,0.27272727272727276,0.27272727272727276,0.2727272727272727,0.36904761904761907,84.0,0.0
denovo_pdb__7awy_A,6,311,367,2179,True,True,4,4,0.590728476821192,0.590728476821192,0.590728476821192,0.590728476821192,0.18376068376068375,0.18376068376068375,0.08260763693209634,0.5172413793103449,717.0,0.0
denovo_pdb__7awy_A,16,311,367,1204,True,True,1,1,0.6343381389252949,0.6343381389252949,0.6343381389252949,0.6343381389252949,0.6343381389252949,0.6343381389252949,,0.6034912718204489,396.0,0.0
denovo_pdb__7awy_A,10,311,367,1604,True,True,2,2,0.6336375488917863,0.6336375488917863,0.6336375488917863,0.6336375488917863,0.3006012024048096,0.3006012024048096,0.15151515151515152,0.5955056179775281,532.0,0.0
denovo_pdb__7awy_A,9,311,367,3027,True,True,6,6,0.6416040100250625,0.6416040100250625,0.6416040100250625,0.6416040100250625,0.225531914893617,0.225531914893617,0.09725604237368808,0.5700099304865939,994.0,0.0
denovo_pdb__7f1h_A,23,189,235,6663,False,True,18,18,0.0779220779220779,0.0779220779220779,0.04359673024523161,0.04359673024523161,0.028653295128939826,0.028653295128939826,0.025434669582800634,0.05733634311512415,2205.0,0.0
denovo_pdb__7f1h_A,1,189,235,6663,False,True,17,17,0.0927536231884058,0.0927536231884058,0.07392197125256673,0.07392197125256673,0.04624277456647398,0.04624277456647398,0.029154579736169178,0.0744920993227991,2189.0,0.0
denovo_pdb__7f1h_A,3,189,235,6663,False,True,20,20,0.08498583569405098,0.08498583569405098,0.022140221402214017,0.022140221402214017,0.06303724928366762,0.06303724928366762,0.023298203924041836,0.07091237579042457,2206.0,0.0
denovo_pdb__7f1h_A,19,189,235,6663,False,True,18,18,0.08444444444444445,0.08444444444444445,0.007905138339920948,0.007905138339920948,0.06557377049180328,0.06557377049180328,0.016580456170330035,0.06681715575620767,2199.0,0.0
denovo_pdb__6ee5_A,23,352,369,6663,False,True,19,19,0.03960396039603961,0.03960396039603961,0.0,0.0,0.01694915254237288,0.01694915254237288,0.01068707382057059,0.03837471783295711,2215.0,0.0
denovo_pdb__6ee5_A,5,352,369,6663,False,True,18,18,0.0379746835443038,0.0379746835443038,0.01838235294117647,0.01838235294117647,0.012295081967213115,0.012295081967213115,0.010788565372128018,0.04198645598194131,2212.0,0.0
denovo_pdb__6ee5_A,15,352,369,6663,False,True,20,20,0.030237580993520516,0.030237580993520516,0.00437636761487965,0.00437636761487965,0.025263157894736845,0.025263157894736845,0.007415542297953482,0.036133694670280034,2211.0,0.0
denovo_pdb__6ee5_A,20,352,369,6663,False,True,20,20,0.038022813688212934,0.038022813688212934,0.0,0.0,0.008438818565400843,0.008438818565400843,0.012633172726627008,0.03929539295392954,2212.0,0.0
denovo_pdb__9dbv_A,15,107,67,6663,False,True,47,47,0.4264705882352941,0.4264705882352941,0.15384615384615383,0.15384615384615383,0.3148148148148148,0.3148148148148148,0.05898248894687215,0.2344671201814059,2190.0,0.0
denovo_pdb__9dbv_A,19,107,67,6663,False,True,42,42,0.3157894736842105,0.3157894736842105,0.0449438202247191,0.0449438202247191,0.14925373134328357,0.14925373134328357,0.05007778481120967,0.13502492070684186,2188.0,0.0
denovo_pdb__9dbv_A,13,107,67,6663,False,True,32,32,0.29813664596273287,0.29813664596273287,0.15,0.15,0.07042253521126761,0.07042253521126761,0.043736932134826816,0.11809954751131221,2169.0,0.0
denovo_pdb__9dbv_A,5,107,67,6663,False,True,39,39,0.4027777777777778,0.4027777777777778,0.15053763440860213,0.15053763440860213,0.08823529411764706,0.08823529411764706,0.06336381767755604,0.18795289855072464,2188.0,0.0
foldbench100__8dx0_A,11,154,135,830,True,True,2,2,0.5503355704697986,0.5503355704697986,0.5503355704697986,0.5503355704697986,0.36437246963562747,0.36437246963562747,0.22767857142857142,0.4601449275362319,275.0,0.0
foldbench100__8dx0_A,6,154,135,2603,True,True,8,8,0.3046875,0.3046875,0.2987551867219917,0.2987551867219917,0.3046875,0.3046875,0.08499010034168401,0.24393063583815028,865.0,0.0
foldbench100__8dx0_A,8,154,135,1104,True,True,3,3,0.34843205574912894,0.34843205574912894,0.34843205574912894,0.34843205574912894,0.25,0.25,0.07870191274446595,0.2724795640326976,366.0,0.0
foldbench100__8dx0_A,20,154,135,2031,True,True,6,6,0.3861003861003861,0.3861003861003861,0.3861003861003861,0.3861003861003861,0.35156249999999994,0.35156249999999994,0.19878612771505608,0.3688888888888889,675.0,0.0
foldbench100__7x8l_A,20,514,580,6663,False,True,20,20,0.04613297150610583,0.04613297150610583,0.006825938566552901,0.006825938566552901,0.02936857562408223,0.02936857562408223,0.00908357048140579,0.07723577235772358,2212.0,0.0
foldbench100__7x8l_A,8,514,580,6663,False,True,16,16,0.07822222222222223,0.07822222222222223,0.012326656394453007,0.012326656394453007,0.002890173410404624,0.002890173410404624,0.007744586538736644,0.0582129963898917,2206.0,0.0
foldbench100__7x8l_A,15,514,580,6663,False,True,21,21,0.03260869565217391,0.03260869565217391,0.00980392156862745,0.00980392156862745,0.005873715124816446,0.005873715124816446,0.008772414263111624,0.06413730803974707,2210.0,0.0
foldbench100__7x8l_A,9,514,580,6663,False,True,19,19,0.03762662807525326,0.03762662807525326,0.00583941605839416,0.00583941605839416,0.03428571428571429,0.03428571428571429,0.008709944105620602,0.05688487584650113,2213.0,0.0
casp_fm__T1125-D5,19,150,93,6663,False,True,21,21,0.1809045226130653,0.1809045226130653,0.0,0.0,0.04020100502512562,0.04020100502512562,0.03633832795118814,0.08401084010840108,2202.0,0.0
casp_fm__T1125-D5,6,150,93,2964,True,True,12,12,0.16184971098265896,0.16184971098265896,0.14285714285714288,0.14285714285714288,0.04519774011299435,0.04519774011299435,0.047664115745871566,0.08841463414634146,983.0,0.0
casp_fm__T1125-D5,21,150,93,6663,False,True,26,26,0.16184971098265896,0.16184971098265896,0.043010752688172046,0.043010752688172046,0.07792207792207792,0.07792207792207792,0.0320191984319147,0.06690777576853527,2204.0,0.0
casp_fm__T1125-D5,11,150,93,2329,True,True,10,10,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.05714285714285714,0.05714285714285714,0.037537653757712806,0.09702457956015524,772.0,0.0
casp_fm__T1120-D2,10,110,64,1286,True,True,17,17,0.14814814814814814,0.14814814814814814,0.034782608695652174,0.034782608695652174,0.0759493670886076,0.0759493670886076,0.017293931126412233,0.07092198581560284,423.0,0.0
casp_fm__T1120-D2,0,110,64,3497,True,True,23,23,0.12121212121212122,0.12121212121212122,0.030303030303030304,0.030303030303030304,0.038834951456310676,0.038834951456310676,0.012872013296185729,0.05267702936096719,1153.0,0.0
casp_fm__T1120-D2,8,110,64,2764,True,True,19,19,0.125,0.125,0.125,0.125,0.08695652173913043,0.08695652173913043,0.021302025645395954,0.07103825136612021,913.0,0.0
casp_fm__T1120-D2,5,110,64,6663,False,True,29,29,0.23931623931623933,0.23931623931623933,0.1111111111111111,0.1111111111111111,0.07692307692307693,0.07692307692307693,0.0404742427380117,0.0710085933966531,2184.0,0.0
denovo_pdb__7ax0_A,17,317,362,1565,True,True,2,2,0.6469072164948454,0.6469072164948454,0.6469072164948454,0.6469072164948454,0.24516129032258063,0.24516129032258063,0.12147505422993492,0.5911708253358925,517.0,0.0
denovo_pdb__7ax0_A,7,317,362,1195,True,True,1,1,0.6113306982872201,0.6113306982872201,0.6113306982872201,0.6113306982872201,0.6113306982872201,0.6113306982872201,,0.5829145728643216,397.0,0.0
denovo_pdb__7ax0_A,13,317,362,1574,True,True,2,2,0.6036269430051814,0.6036269430051814,0.6036269430051814,0.6036269430051814,0.21231422505307856,0.21231422505307856,0.13815789473684212,0.5400763358778626,519.0,0.0
denovo_pdb__7ax0_A,23,317,362,1424,True,True,2,2,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.20895522388059698,0.20895522388059698,0.12410501193317422,0.5907172995780591,471.0,0.0
casp_fm__T1041-D1,6,242,219,6663,False,True,21,21,0.0606060606060606,0.0606060606060606,0.009009009009009009,0.009009009009009009,0.0486322188449848,0.0486322188449848,0.020069711210134962,0.051490514905149054,2211.0,0.0
casp_fm__T1041-D1,14,242,219,6663,False,True,19,19,0.04456824512534819,0.04456824512534819,0.0,0.0,0.030864197530864196,0.030864197530864196,0.013108896115984389,0.029796839729119638,2212.0,0.0
casp_fm__T1041-D1,16,242,219,6663,False,True,20,20,0.05015673981191223,0.05015673981191223,0.008583690987124463,0.008583690987124463,0.023880597014925373,0.023880597014925373,0.013640959596970495,0.036133694670280034,2206.0,0.0
casp_fm__T1041-D1,1,242,219,6663,False,True,21,21,0.0778443113772455,0.0778443113772455,0.013888888888888886,0.013888888888888886,0.012578616352201257,0.012578616352201257,0.014052549913158735,0.036585365853658534,2210.0,0.0
denovo_pdb__9fwa_A,12,202,166,6663,False,True,19,19,0.07220216606498195,0.07220216606498195,0.027548209366391182,0.027548209366391182,0.030534351145038167,0.030534351145038167,0.04484384542441053,0.05191873589164785,2197.0,0.0
denovo_pdb__9fwa_A,18,202,166,6663,False,True,18,18,0.08058608058608059,0.08058608058608059,0.050420168067226885,0.050420168067226885,0.05860805860805861,0.05860805860805861,0.02707945003564122,0.05733634311512415,2197.0,0.0
denovo_pdb__9fwa_A,17,202,166,6663,False,True,20,20,0.09375,0.09375,0.0627450980392157,0.0627450980392157,0.028880866425992777,0.028880866425992777,0.02925529050791584,0.06865401987353206,2211.0,0.0
denovo_pdb__9fwa_A,13,202,166,6663,False,True,20,20,0.09454545454545456,0.09454545454545456,0.01886792452830189,0.01886792452830189,0.03088803088803089,0.03088803088803089,0.023614602544051698,0.053297199638663056,2208.0,0.0
denovo_pdb__8qad_A,22,145,134,6663,False,True,26,26,0.0736842105263158,0.0736842105263158,0.011494252873563218,0.011494252873563218,0.0,0.0,0.017859127321009905,0.02802893309222423,2195.0,0.0
denovo_pdb__8qad_A,12,145,134,6663,False,True,28,28,0.11555555555555555,0.11555555555555555,0.0,0.0,0.0,0.0,0.015483003039892852,0.0406871609403255,2190.0,0.0
denovo_pdb__8qad_A,0,145,134,6663,False,True,38,38,0.11180124223602483,0.11180124223602483,0.023809523809523808,0.023809523809523808,0.0,0.0,0.048934949831887106,0.05615942028985507,2197.0,0.0
denovo_pdb__8qad_A,4,145,134,6663,False,True,21,21,0.16033755274261605,0.16033755274261605,0.0,0.0,0.01990049751243781,0.01990049751243781,0.020038647320030425,0.03884372177055104,2180.0,0.0
denovo_pdb__9lns_A,21,64,41,2043,True,True,24,24,0.7160493827160495,0.7160493827160495,0.6956521739130435,0.6956521739130435,0.20689655172413793,0.20689655172413793,0.12505708233261534,0.3833580980683507,672.0,0.0
denovo_pdb__9lns_A,9,64,41,2207,True,True,26,26,0.7126436781609194,0.7126436781609194,0.5,0.5,0.34375000000000006,0.34375000000000006,0.10774250950095376,0.3204951856946355,722.0,0.0
denovo_pdb__9lns_A,15,64,41,745,True,True,7,7,0.6813186813186813,0.6813186813186813,0.6813186813186813,0.6813186813186813,0.27118644067796616,0.27118644067796616,0.0783593315071723,0.26422764227642276,245.0,0.0
denovo_pdb__9lns_A,7,64,41,1583,True,True,17,17,0.49411764705882355,0.49411764705882355,0.07317073170731707,0.07317073170731707,0.30769230769230765,0.30769230769230765,0.0804884058041731,0.17624521072796934,520.0,0.0
cameo_hard__9k3e_C,18,116,116,6663,False,True,26,26,0.1217391304347826,0.1217391304347826,0.0,0.0,0.06521739130434782,0.06521739130434782,0.022002729147736662,0.05650994575045208,2205.0,0.0
cameo_hard__9k3e_C,9,116,116,6663,False,True,23,23,0.13131313131313133,0.13131313131313133,0.0,0.0,0.06837606837606837,0.06837606837606837,0.02821373755319804,0.06687754179846363,2206.0,0.0
cameo_hard__9k3e_C,10,116,116,6663,False,True,25,25,0.12440191387559808,0.12440191387559808,0.0,0.0,0.0297029702970297,0.0297029702970297,0.03504040174649564,0.07004066877541798,2198.0,0.0
cameo_hard__9k3e_C,11,116,116,6663,False,True,27,27,0.10810810810810811,0.10810810810810811,0.014925373134328358,0.014925373134328358,0.07239819004524886,0.07239819004524886,0.028122430039034543,0.05605786618444846,2200.0,0.0
cameo_hard__8xtn_A,2,33,7,56,True,True,2,2,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.13333333333333333,0.05555555555555555,17.0,0.0
cameo_hard__8xtn_A,6,33,7,28,True,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,9.0,0.0
cameo_hard__8xtn_A,7,33,7,25,True,True,1,1,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,,0.25,8.0,0.0
cameo_hard__8xtn_A,20,33,7,7,True,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0
foldbench100__7w15_A,15,302,303,6663,False,True,19,19,0.06103286384976526,0.06103286384976526,0.024330900243309,0.024330900243309,0.033734939759036145,0.033734939759036145,0.011777685543207066,0.05327313769751693,2210.0,0.0
foldbench100__7w15_A,3,302,303,6663,False,True,19,19,0.07380073800738006,0.07380073800738006,0.012698412698412698,0.012698412698412698,0.048661800486618,0.048661800486618,0.012223782395359687,0.06817155756207675,2204.0,0.0
foldbench100__7w15_A,8,302,303,6663,False,True,19,19,0.05700712589073634,0.05700712589073634,0.0,0.0,0.04796163069544364,0.04796163069544364,0.008705368702026556,0.05056433408577878,2214.0,0.0
foldbench100__7w15_A,14,302,303,6663,False,True,20,20,0.06117647058823529,0.06117647058823529,0.021276595744680854,0.021276595744680854,0.009925558312655089,0.009925558312655089,0.01597570024850336,0.06052393857271906,2211.0,0.0
denovo_pdb__7hj6_A,6,126,96,2471,True,True,11,11,0.5671641791044776,0.5671641791044776,0.5671641791044776,0.5671641791044776,0.2857142857142857,0.2857142857142857,0.13213887386579196,0.3878048780487805,819.0,0.0
denovo_pdb__7hj6_A,7,126,96,548,True,True,2,2,0.3723404255319149,0.3723404255319149,0.3118279569892473,0.3118279569892473,0.3723404255319149,0.3723404255319149,0.1165644171779141,0.3516483516483517,182.0,0.0
denovo_pdb__7hj6_A,16,126,96,1130,True,True,5,5,0.4742268041237114,0.4742268041237114,0.4742268041237114,0.4742268041237114,0.16149068322981366,0.16149068322981366,0.06550476591534986,0.2773333333333333,374.0,0.0
denovo_pdb__7hj6_A,2,126,96,1886,True,True,8,8,0.3952095808383233,0.3952095808383233,0.36633663366336633,0.36633663366336633,0.233502538071066,0.233502538071066,0.09882599658332215,0.30670926517571884,625.0,0.0
denovo_pdb__8bcs_A,7,49,21,367,True,True,10,10,0.8260869565217391,0.8260869565217391,0.8095238095238095,0.8095238095238095,0.07142857142857142,0.07142857142857142,0.13986428641601056,0.5378151260504201,117.0,0.0
denovo_pdb__8bcs_A,10,49,21,231,True,True,6,6,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.7142857142857143,0.7142857142857143,0.16684149184149183,0.76,74.0,0.0
denovo_pdb__8bcs_A,5,49,21,449,True,True,11,11,0.6341463414634146,0.6341463414634146,0.20512820512820512,0.20512820512820512,0.22222222222222224,0.22222222222222224,0.11055555555555556,0.4178082191780822,143.0,0.0
denovo_pdb__8bcs_A,13,49,21,448,True,True,10,10,0.7111111111111111,0.7111111111111111,0.7111111111111111,0.7111111111111111,0.06666666666666667,0.06666666666666667,0.18917289137877372,0.3972602739726027,144.0,0.0
casp_fm__T1113-D1,1,167,107,6663,False,True,22,22,0.14358974358974358,0.14358974358974358,0.017391304347826087,0.017391304347826087,0.057971014492753624,0.057971014492753624,0.023124468859074796,0.07362240289069558,2207.0,0.0
casp_fm__T1113-D1,5,167,107,6663,False,True,23,23,0.15,0.15,0.02941176470588235,0.02941176470588235,0.06363636363636364,0.06363636363636364,0.025120497841169577,0.06642566651604158,2205.0,0.0
