dataset,stem,scope,arm,precision,n_repeats,L,n_true_mean,n_true_min,n_true_max,n_candidates_mean,n_context,n_rollouts
foldbench_monomer,7y5r_A,withheld_continuation,pred_large,0.622960372960373,2,105,41.5,39,44,4858.5,35.0,100
foldbench_monomer,7y5r_A,withheld_continuation,pred_small,0.6357808857808858,2,105,41.5,39,44,4858.5,10.0,100
foldbench_monomer,7y5r_A,withheld_continuation,source_plus_iid200,0.6357808857808858,2,105,41.5,39,44,4858.5,0.0,200
foldbench_monomer,7y5r_A,withheld_continuation,true_large,0.7083333333333333,2,105,41.5,39,44,4858.5,35.0,100
foldbench_monomer,7y5r_A,withheld_continuation,true_small,0.659965034965035,2,105,41.5,39,44,4858.5,10.0,100
foldbench_monomer,7y8h_A,full_pipeline,false_large,0.06626506024096385,2,100,83.0,83,83,3767.0,33.0,100
foldbench_monomer,7y8h_A,full_pipeline,false_small,0.45180722891566266,2,100,83.0,83,83,3767.0,10.0,100
foldbench_monomer,7y8h_A,full_pipeline,iid,0.7469879518072289,2,100,83.0,83,83,3767.0,0.0,100
foldbench_monomer,7y8h_A,full_pipeline,iid200,0.7530120481927711,2,100,83.0,83,83,3767.0,0.0,200
foldbench_monomer,7y8h_A,full_pipeline,iid_repeat,0.7710843373493976,2,100,83.0,83,83,3767.0,0.0,100
foldbench_monomer,7y8h_A,full_pipeline,pred_large,0.7590361445783133,2,100,83.0,83,83,3767.0,33.0,100
foldbench_monomer,7y8h_A,full_pipeline,pred_small,0.7590361445783133,2,100,83.0,83,83,3767.0,10.0,100
foldbench_monomer,7y8h_A,full_pipeline,source_plus_iid200,0.7469879518072289,2,100,83.0,83,83,3767.0,0.0,200
foldbench_monomer,7y8h_A,full_pipeline,true_large,0.8614457831325302,2,100,83.0,83,83,3767.0,33.0,100
foldbench_monomer,7y8h_A,full_pipeline,true_small,0.8253012048192772,2,100,83.0,83,83,3767.0,10.0,100
foldbench_monomer,7y8h_A,withheld_continuation,false_large,0.04838709677419355,2,100,31.0,31,31,3681.0,33.0,100
foldbench_monomer,7y8h_A,withheld_continuation,false_small,0.25806451612903225,2,100,31.0,31,31,3681.0,10.0,100
foldbench_monomer,7y8h_A,withheld_continuation,iid,0.6129032258064516,2,100,31.0,31,31,3681.0,0.0,100
foldbench_monomer,7y8h_A,withheld_continuation,iid200,0.6129032258064516,2,100,31.0,31,31,3681.0,0.0,200
foldbench_monomer,7y8h_A,withheld_continuation,iid_repeat,0.6129032258064516,2,100,31.0,31,31,3681.0,0.0,100
foldbench_monomer,7y8h_A,withheld_continuation,pred_large,0.5806451612903225,2,100,31.0,31,31,3681.0,33.0,100
foldbench_monomer,7y8h_A,withheld_continuation,pred_small,0.5967741935483871,2,100,31.0,31,31,3681.0,10.0,100
foldbench_monomer,7y8h_A,withheld_continuation,source_plus_iid200,0.6129032258064516,2,100,31.0,31,31,3681.0,0.0,200
foldbench_monomer,7y8h_A,withheld_continuation,true_large,0.6451612903225806,2,100,31.0,31,31,3681.0,33.0,100
foldbench_monomer,7y8h_A,withheld_continuation,true_small,0.6612903225806451,2,100,31.0,31,31,3681.0,10.0,100
foldbench_monomer,7y8i_A,full_pipeline,false_large,0.05421686746987951,2,97,83.0,83,83,2941.0,32.0,100
foldbench_monomer,7y8i_A,full_pipeline,false_small,0.4518072289156626,2,97,83.0,83,83,2941.0,10.0,100
foldbench_monomer,7y8i_A,full_pipeline,iid,0.8132530120481928,2,97,83.0,83,83,2941.0,0.0,100
foldbench_monomer,7y8i_A,full_pipeline,iid200,0.8132530120481928,2,97,83.0,83,83,2941.0,0.0,200
foldbench_monomer,7y8i_A,full_pipeline,iid_repeat,0.8132530120481928,2,97,83.0,83,83,2941.0,0.0,100
foldbench_monomer,7y8i_A,full_pipeline,pred_large,0.8253012048192772,2,97,83.0,83,83,2941.0,32.0,100
foldbench_monomer,7y8i_A,full_pipeline,pred_small,0.8132530120481928,2,97,83.0,83,83,2941.0,10.0,100
foldbench_monomer,7y8i_A,full_pipeline,source_plus_iid200,0.8072289156626506,2,97,83.0,83,83,2941.0,0.0,200
foldbench_monomer,7y8i_A,full_pipeline,true_large,0.8795180722891566,2,97,83.0,83,83,2941.0,32.0,100
foldbench_monomer,7y8i_A,full_pipeline,true_small,0.8373493975903614,2,97,83.0,83,83,2941.0,10.0,100
foldbench_monomer,7y8i_A,withheld_continuation,false_large,0.014705882352941176,2,97,33.0,32,34,2857.0,32.0,100
foldbench_monomer,7y8i_A,withheld_continuation,false_small,0.3786764705882353,2,97,33.0,32,34,2857.0,10.0,100
foldbench_monomer,7y8i_A,withheld_continuation,iid,0.7279411764705883,2,97,33.0,32,34,2857.0,0.0,100
foldbench_monomer,7y8i_A,withheld_continuation,iid200,0.7279411764705883,2,97,33.0,32,34,2857.0,0.0,200
foldbench_monomer,7y8i_A,withheld_continuation,iid_repeat,0.7123161764705883,2,97,33.0,32,34,2857.0,0.0,100
foldbench_monomer,7y8i_A,withheld_continuation,pred_large,0.7123161764705883,2,97,33.0,32,34,2857.0,32.0,100
foldbench_monomer,7y8i_A,withheld_continuation,pred_small,0.7132352941176471,2,97,33.0,32,34,2857.0,10.0,100
foldbench_monomer,7y8i_A,withheld_continuation,source_plus_iid200,0.7279411764705883,2,97,33.0,32,34,2857.0,0.0,200
foldbench_monomer,7y8i_A,withheld_continuation,true_large,0.7270220588235294,2,97,33.0,32,34,2857.0,32.0,100
foldbench_monomer,7y8i_A,withheld_continuation,true_small,0.7123161764705883,2,97,33.0,32,34,2857.0,10.0,100
foldbench_monomer,7yd4_A,full_pipeline,false_large,0.02464788732394366,2,185,142.0,142,142,15063.0,61.0,100
foldbench_monomer,7yd4_A,full_pipeline,false_small,0.09859154929577464,2,185,142.0,142,142,15063.0,10.0,100
foldbench_monomer,7yd4_A,full_pipeline,iid,0.2007042253521127,2,185,142.0,142,142,15063.0,0.0,100
foldbench_monomer,7yd4_A,full_pipeline,iid200,0.20774647887323944,2,185,142.0,142,142,15063.0,0.0,200
foldbench_monomer,7yd4_A,full_pipeline,iid_repeat,0.20774647887323944,2,185,142.0,142,142,15063.0,0.0,100
foldbench_monomer,7yd4_A,full_pipeline,pred_large,0.2007042253521127,2,185,142.0,142,142,15063.0,61.0,100
foldbench_monomer,7yd4_A,full_pipeline,pred_small,0.23591549295774647,2,185,142.0,142,142,15063.0,10.0,100
foldbench_monomer,7yd4_A,full_pipeline,source_plus_iid200,0.20774647887323944,2,185,142.0,142,142,15063.0,0.0,200
foldbench_monomer,7yd4_A,full_pipeline,true_large,0.7570422535211268,2,185,142.0,142,142,15063.0,61.0,100
foldbench_monomer,7yd4_A,full_pipeline,true_small,0.4154929577464789,2,185,142.0,142,142,15063.0,10.0,100
foldbench_monomer,7yd4_A,withheld_continuation,false_large,0.02142857142857143,2,185,70.5,70,71,14886.5,61.0,100
foldbench_monomer,7yd4_A,withheld_continuation,false_small,0.02142857142857143,2,185,70.5,70,71,14886.5,10.0,100
foldbench_monomer,7yd4_A,withheld_continuation,iid,0.0993963782696177,2,185,70.5,70,71,14886.5,0.0,100
foldbench_monomer,7yd4_A,withheld_continuation,iid200,0.09919517102615694,2,185,70.5,70,71,14886.5,0.0,200
foldbench_monomer,7yd4_A,withheld_continuation,iid_repeat,0.08480885311871228,2,185,70.5,70,71,14886.5,0.0,100
foldbench_monomer,7yd4_A,withheld_continuation,pred_large,0.1062374245472837,2,185,70.5,70,71,14886.5,61.0,100
foldbench_monomer,7yd4_A,withheld_continuation,pred_small,0.17032193158953723,2,185,70.5,70,71,14886.5,10.0,100
foldbench_monomer,7yd4_A,withheld_continuation,source_plus_iid200,0.09959758551307847,2,185,70.5,70,71,14886.5,0.0,200
foldbench_monomer,7yd4_A,withheld_continuation,true_large,0.5460764587525151,2,185,70.5,70,71,14886.5,61.0,100
foldbench_monomer,7yd4_A,withheld_continuation,true_small,0.24839034205231386,2,185,70.5,70,71,14886.5,10.0,100
foldbench_monomer,7yhr_A,full_pipeline,false_large,0.06097560975609756,2,60,41.0,41,41,1431.0,20.0,100
foldbench_monomer,7yhr_A,full_pipeline,false_small,0.15853658536585366,2,60,41.0,41,41,1431.0,10.0,100
foldbench_monomer,7yhr_A,full_pipeline,iid,0.43902439024390244,2,60,41.0,41,41,1431.0,0.0,100
foldbench_monomer,7yhr_A,full_pipeline,iid200,0.4268292682926829,2,60,41.0,41,41,1431.0,0.0,200
foldbench_monomer,7yhr_A,full_pipeline,iid_repeat,0.4146341463414634,2,60,41.0,41,41,1431.0,0.0,100
foldbench_monomer,7yhr_A,full_pipeline,pred_large,0.43902439024390244,2,60,41.0,41,41,1431.0,20.0,100
foldbench_monomer,7yhr_A,full_pipeline,pred_small,0.43902439024390244,2,60,41.0,41,41,1431.0,10.0,100
foldbench_monomer,7yhr_A,full_pipeline,source_plus_iid200,0.4024390243902439,2,60,41.0,41,41,1431.0,0.0,200
foldbench_monomer,7yhr_A,full_pipeline,true_large,0.8902439024390244,2,60,41.0,41,41,1431.0,20.0,100
foldbench_monomer,7yhr_A,full_pipeline,true_small,0.7804878048780488,2,60,41.0,41,41,1431.0,10.0,100
foldbench_monomer,7yhr_A,withheld_continuation,false_large,0.03333333333333333,2,60,14.5,14,15,1378.5,20.0,100
foldbench_monomer,7yhr_A,withheld_continuation,false_small,0.03333333333333333,2,60,14.5,14,15,1378.5,10.0,100
foldbench_monomer,7yhr_A,withheld_continuation,iid,0.1380952380952381,2,60,14.5,14,15,1378.5,0.0,100
foldbench_monomer,7yhr_A,withheld_continuation,iid200,0.17142857142857143,2,60,14.5,14,15,1378.5,0.0,200
foldbench_monomer,7yhr_A,withheld_continuation,iid_repeat,0.17142857142857143,2,60,14.5,14,15,1378.5,0.0,100
foldbench_monomer,7yhr_A,withheld_continuation,pred_large,0.20714285714285713,2,60,14.5,14,15,1378.5,20.0,100
foldbench_monomer,7yhr_A,withheld_continuation,pred_small,0.1380952380952381,2,60,14.5,14,15,1378.5,10.0,100
foldbench_monomer,7yhr_A,withheld_continuation,source_plus_iid200,0.17142857142857143,2,60,14.5,14,15,1378.5,0.0,200
foldbench_monomer,7yhr_A,withheld_continuation,true_large,0.7928571428571429,2,60,14.5,14,15,1378.5,20.0,100
foldbench_monomer,7yhr_A,withheld_continuation,true_small,0.5857142857142856,2,60,14.5,14,15,1378.5,10.0,100
foldbench_monomer,7ykm_A,full_pipeline,false_large,0.00909090909090909,2,105,55.0,55,55,2850.0,35.0,100
foldbench_monomer,7ykm_A,full_pipeline,false_small,0.3,2,105,55.0,55,55,2850.0,10.0,100
foldbench_monomer,7ykm_A,full_pipeline,iid,0.7636363636363637,2,105,55.0,55,55,2850.0,0.0,100
foldbench_monomer,7ykm_A,full_pipeline,iid200,0.7727272727272727,2,105,55.0,55,55,2850.0,0.0,200
foldbench_monomer,7ykm_A,full_pipeline,iid_repeat,0.7545454545454546,2,105,55.0,55,55,2850.0,0.0,100
foldbench_monomer,7ykm_A,full_pipeline,pred_large,0.8,2,105,55.0,55,55,2850.0,35.0,100
foldbench_monomer,7ykm_A,full_pipeline,pred_small,0.7727272727272727,2,105,55.0,55,55,2850.0,10.0,100
foldbench_monomer,7ykm_A,full_pipeline,source_plus_iid200,0.7545454545454546,2,105,55.0,55,55,2850.0,0.0,200
foldbench_monomer,7ykm_A,full_pipeline,true_large,0.8818181818181818,2,105,55.0,55,55,2850.0,35.0,100
foldbench_monomer,7ykm_A,full_pipeline,true_small,0.7818181818181819,2,105,55.0,55,55,2850.0,10.0,100
foldbench_monomer,7ykm_A,withheld_continuation,false_large,0.05555555555555555,2,105,9.0,9,9,2762.0,35.0,100
foldbench_monomer,7ykm_A,withheld_continuation,false_small,0.1111111111111111,2,105,9.0,9,9,2762.0,10.0,100
foldbench_monomer,7ykm_A,withheld_continuation,iid,0.5555555555555556,2,105,9.0,9,9,2762.0,0.0,100
foldbench_monomer,7ykm_A,withheld_continuation,iid200,0.5555555555555556,2,105,9.0,9,9,2762.0,0.0,200
foldbench_monomer,7ykm_A,withheld_continuation,iid_repeat,0.6111111111111112,2,105,9.0,9,9,2762.0,0.0,100
foldbench_monomer,7ykm_A,withheld_continuation,pred_large,0.6111111111111112,2,105,9.0,9,9,2762.0,35.0,100
foldbench_monomer,7ykm_A,withheld_continuation,pred_small,0.5555555555555556,2,105,9.0,9,9,2762.0,10.0,100
foldbench_monomer,7ykm_A,withheld_continuation,source_plus_iid200,0.6111111111111112,2,105,9.0,9,9,2762.0,0.0,200
foldbench_monomer,7ykm_A,withheld_continuation,true_large,0.5555555555555556,2,105,9.0,9,9,2762.0,35.0,100
foldbench_monomer,7ykm_A,withheld_continuation,true_small,0.5555555555555556,2,105,9.0,9,9,2762.0,10.0,100
foldbench_monomer,7ylr_A,full_pipeline,false_large,0.06456043956043955,2,330,364.0,364,364,51365.0,110.0,100
foldbench_monomer,7ylr_A,full_pipeline,false_small,0.6373626373626373,2,330,364.0,364,364,51365.0,10.0,100
foldbench_monomer,7ylr_A,full_pipeline,iid,0.7129120879120879,2,330,364.0,364,364,51365.0,0.0,100
foldbench_monomer,7ylr_A,full_pipeline,iid200,0.7156593406593407,2,330,364.0,364,364,51365.0,0.0,200
foldbench_monomer,7ylr_A,full_pipeline,iid_repeat,0.7156593406593407,2,330,364.0,364,364,51365.0,0.0,100
foldbench_monomer,7ylr_A,full_pipeline,pred_large,0.7129120879120879,2,330,364.0,364,364,51365.0,110.0,100
foldbench_monomer,7ylr_A,full_pipeline,pred_small,0.7156593406593407,2,330,364.0,364,364,51365.0,10.0,100
foldbench_monomer,7ylr_A,full_pipeline,source_plus_iid200,0.7101648351648352,2,330,364.0,364,364,51365.0,0.0,200
foldbench_monomer,7ylr_A,full_pipeline,true_large,0.8269230769230769,2,330,364.0,364,364,51365.0,110.0,100
foldbench_monomer,7ylr_A,full_pipeline,true_small,0.7184065934065934,2,330,364.0,364,364,51365.0,10.0,100
foldbench_monomer,7ylr_A,withheld_continuation,false_large,0.01422077922077922,2,330,175.5,175,176,51065.5,110.0,100
foldbench_monomer,7ylr_A,withheld_continuation,false_small,0.46146103896103896,2,330,175.5,175,176,51065.5,10.0,100
foldbench_monomer,7ylr_A,withheld_continuation,iid,0.5385227272727273,2,330,175.5,175,176,51065.5,0.0,100
foldbench_monomer,7ylr_A,withheld_continuation,iid200,0.5413311688311688,2,330,175.5,175,176,51065.5,0.0,200
foldbench_monomer,7ylr_A,withheld_continuation,iid_repeat,0.5413149350649351,2,330,175.5,175,176,51065.5,0.0,100
foldbench_monomer,7ylr_A,withheld_continuation,pred_large,0.5299188311688312,2,330,175.5,175,176,51065.5,110.0,100
foldbench_monomer,7ylr_A,withheld_continuation,pred_small,0.5327922077922078,2,330,175.5,175,176,51065.5,10.0,100
foldbench_monomer,7ylr_A,withheld_continuation,source_plus_iid200,0.5413311688311688,2,330,175.5,175,176,51065.5,0.0,200
foldbench_monomer,7ylr_A,withheld_continuation,true_large,0.6410227272727274,2,330,175.5,175,176,51065.5,110.0,100
foldbench_monomer,7ylr_A,withheld_continuation,true_small,0.5357142857142857,2,330,175.5,175,176,51065.5,10.0,100
foldbench_monomer,7yug_A,full_pipeline,false_large,0.02127659574468085,2,118,94.0,94,94,6216.0,39.0,100
foldbench_monomer,7yug_A,full_pipeline,false_small,0.10106382978723405,2,118,94.0,94,94,6216.0,10.0,100
foldbench_monomer,7yug_A,full_pipeline,iid,0.3191489361702128,2,118,94.0,94,94,6216.0,0.0,100
foldbench_monomer,7yug_A,full_pipeline,iid200,0.324468085106383,2,118,94.0,94,94,6216.0,0.0,200
foldbench_monomer,7yug_A,full_pipeline,iid_repeat,0.30319148936170215,2,118,94.0,94,94,6216.0,0.0,100
foldbench_monomer,7yug_A,full_pipeline,pred_large,0.324468085106383,2,118,94.0,94,94,6216.0,39.0,100
foldbench_monomer,7yug_A,full_pipeline,pred_small,0.324468085106383,2,118,94.0,94,94,6216.0,10.0,100
foldbench_monomer,7yug_A,full_pipeline,source_plus_iid200,0.3457446808510638,2,118,94.0,94,94,6216.0,0.0,200
foldbench_monomer,7yug_A,full_pipeline,true_large,0.7819148936170213,2,118,94.0,94,94,6216.0,39.0,100
foldbench_monomer,7yug_A,full_pipeline,true_small,0.553191489361702,2,118,94.0,94,94,6216.0,10.0,100
foldbench_monomer,7yug_A,withheld_continuation,false_large,0.0,2,118,44.5,42,47,6107.5,39.0,100
foldbench_monomer,7yug_A,withheld_continuation,false_small,0.03318135764944276,2,118,44.5,42,47,6107.5,10.0,100
foldbench_monomer,7yug_A,withheld_continuation,iid,0.15906788247213777,2,118,44.5,42,47,6107.5,0.0,100
foldbench_monomer,7yug_A,withheld_continuation,iid200,0.1697061803444782,2,118,44.5,42,47,6107.5,0.0,200
foldbench_monomer,7yug_A,withheld_continuation,iid_repeat,0.16843971631205673,2,118,44.5,42,47,6107.5,0.0,100
foldbench_monomer,7yug_A,withheld_continuation,pred_large,0.1578014184397163,2,118,44.5,42,47,6107.5,39.0,100
foldbench_monomer,7yug_A,withheld_continuation,pred_small,0.18971631205673758,2,118,44.5,42,47,6107.5,10.0,100
foldbench_monomer,7yug_A,withheld_continuation,source_plus_iid200,0.19098277608915906,2,118,44.5,42,47,6107.5,0.0,200
foldbench_monomer,7yug_A,withheld_continuation,true_large,0.5992907801418439,2,118,44.5,42,47,6107.5,39.0,100
foldbench_monomer,7yug_A,withheld_continuation,true_small,0.38069908814589665,2,118,44.5,42,47,6107.5,10.0,100
foldbench_monomer,7yyg_A,full_pipeline,false_large,0.013574660633484163,2,365,221.0,221,221,36330.0,121.0,100
foldbench_monomer,7yyg_A,full_pipeline,false_small,0.0746606334841629,2,365,221.0,221,221,36330.0,10.0,100
foldbench_monomer,7yyg_A,full_pipeline,iid,0.22850678733031674,2,365,221.0,221,221,36330.0,0.0,100
foldbench_monomer,7yyg_A,full_pipeline,iid200,0.23981900452488686,2,365,221.0,221,221,36330.0,0.0,200
foldbench_monomer,7yyg_A,full_pipeline,iid_repeat,0.2171945701357466,2,365,221.0,221,221,36330.0,0.0,100
foldbench_monomer,7yyg_A,full_pipeline,pred_large,0.22850678733031674,2,365,221.0,221,221,36330.0,121.0,100
foldbench_monomer,7yyg_A,full_pipeline,pred_small,0.23755656108597284,2,365,221.0,221,221,36330.0,10.0,100
foldbench_monomer,7yyg_A,full_pipeline,source_plus_iid200,0.2669683257918552,2,365,221.0,221,221,36330.0,0.0,200
foldbench_monomer,7yyg_A,full_pipeline,true_large,0.8619909502262444,2,365,221.0,221,221,36330.0,121.0,100
foldbench_monomer,7yyg_A,full_pipeline,true_small,0.3959276018099548,2,365,221.0,221,221,36330.0,10.0,100
foldbench_monomer,7yyg_A,withheld_continuation,false_large,0.01800057372346529,2,365,83.5,83,84,35996.5,121.0,100
foldbench_monomer,7yyg_A,withheld_continuation,false_small,0.006024096385542169,2,365,83.5,83,84,35996.5,10.0,100
foldbench_monomer,7yyg_A,withheld_continuation,iid,0.08985943775100402,2,365,83.5,83,84,35996.5,0.0,100
foldbench_monomer,7yyg_A,withheld_continuation,iid200,0.0959552495697074,2,365,83.5,83,84,35996.5,0.0,200
foldbench_monomer,7yyg_A,withheld_continuation,iid_repeat,0.09602696500286861,2,365,83.5,83,84,35996.5,0.0,100
foldbench_monomer,7yyg_A,withheld_continuation,pred_large,0.05995410212277682,2,365,83.5,83,84,35996.5,121.0,100
foldbench_monomer,7yyg_A,withheld_continuation,pred_small,0.06604991394148021,2,365,83.5,83,84,35996.5,10.0,100
foldbench_monomer,7yyg_A,withheld_continuation,source_plus_iid200,0.08985943775100402,2,365,83.5,83,84,35996.5,0.0,200
foldbench_monomer,7yyg_A,withheld_continuation,true_large,0.6767785427423982,2,365,83.5,83,84,35996.5,121.0,100
foldbench_monomer,7yyg_A,withheld_continuation,true_small,0.20940906483075156,2,365,83.5,83,84,35996.5,10.0,100
foldbench_monomer,7z65_A,full_pipeline,false_large,0.012499999999999999,2,283,320.0,320,320,38503.0,94.0,100
foldbench_monomer,7z65_A,full_pipeline,false_small,0.34062499999999996,2,283,320.0,320,320,38503.0,10.0,100
foldbench_monomer,7z65_A,full_pipeline,iid,0.5515625,2,283,320.0,320,320,38503.0,0.0,100
foldbench_monomer,7z65_A,full_pipeline,iid200,0.553125,2,283,320.0,320,320,38503.0,0.0,200
foldbench_monomer,7z65_A,full_pipeline,iid_repeat,0.553125,2,283,320.0,320,320,38503.0,0.0,100
foldbench_monomer,7z65_A,full_pipeline,pred_large,0.55625,2,283,320.0,320,320,38503.0,94.0,100
foldbench_monomer,7z65_A,full_pipeline,pred_small,0.54375,2,283,320.0,320,320,38503.0,10.0,100
foldbench_monomer,7z65_A,full_pipeline,source_plus_iid200,0.5546875,2,283,320.0,320,320,38503.0,0.0,200
foldbench_monomer,7z65_A,full_pipeline,true_large,0.76875,2,283,320.0,320,320,38503.0,94.0,100
foldbench_monomer,7z65_A,full_pipeline,true_small,0.5718749999999999,2,283,320.0,320,320,38503.0,10.0,100
foldbench_monomer,7z65_A,withheld_continuation,false_large,0.011869747899159663,2,283,169.0,168,170,38248.0,94.0,100
foldbench_monomer,7z65_A,withheld_continuation,false_small,0.18046218487394958,2,283,169.0,168,170,38248.0,10.0,100
foldbench_monomer,7z65_A,withheld_continuation,iid,0.37272408963585435,2,283,169.0,168,170,38248.0,0.0,100
foldbench_monomer,7z65_A,withheld_continuation,iid200,0.35794817927170863,2,283,169.0,168,170,38248.0,0.0,200
foldbench_monomer,7z65_A,withheld_continuation,iid_repeat,0.35497198879551817,2,283,169.0,168,170,38248.0,0.0,100
foldbench_monomer,7z65_A,withheld_continuation,pred_large,0.37573529411764706,2,283,169.0,168,170,38248.0,94.0,100
foldbench_monomer,7z65_A,withheld_continuation,pred_small,0.3490896358543417,2,283,169.0,168,170,38248.0,10.0,100
foldbench_monomer,7z65_A,withheld_continuation,source_plus_iid200,0.3668417366946779,2,283,169.0,168,170,38248.0,0.0,200
foldbench_monomer,7z65_A,withheld_continuation,true_large,0.5858543417366946,2,283,169.0,168,170,38248.0,94.0,100
foldbench_monomer,7z65_A,withheld_continuation,true_small,0.387640056022409,2,283,169.0,168,170,38248.0,10.0,100
foldbench_monomer,7znz_A,full_pipeline,false_large,0.03165236051502146,2,761,932.0,932,932,285390.0,253.0,100
foldbench_monomer,7znz_A,full_pipeline,false_small,0.42328326180257514,2,761,932.0,932,932,285390.0,10.0,100
foldbench_monomer,7znz_A,full_pipeline,iid,0.4694206008583691,2,761,932.0,932,932,285390.0,0.0,100
foldbench_monomer,7znz_A,full_pipeline,iid200,0.4737124463519313,2,761,932.0,932,932,285390.0,0.0,200
