dataset,stem,arm,range,mode,L,n_true,n_rollouts,n_short_rollouts,n_empty_rollouts,oracle_legacy,oracle_fixed_R,mean_legacy,mean_fixed_R
foldbench_monomer,7zv1_A,seeded,long,full,136,74,100,100,0,0.5692307692307692,0.5,0.2896816567511558,0.20013513513513514
foldbench_monomer,7zv1_A,seeded,long,continuation,136,74,100,100,0,0.578125,0.5,0.2880085712472963,0.19716216216216217
foldbench_monomer,8adc_A,seeded,all,full,215,170,100,0,0,0.2647058823529412,0.2647058823529412,0.1512941176470588,0.1512941176470588
foldbench_monomer,8adc_A,seeded,all,continuation,215,170,100,0,0,0.2647058823529412,0.2647058823529412,0.15099999999999997,0.15099999999999997
foldbench_monomer,8adc_A,seeded,long,full,215,105,100,2,0,0.20952380952380953,0.20952380952380953,0.1162055908009516,0.11609523809523807
foldbench_monomer,8adc_A,seeded,long,continuation,215,105,100,2,0,0.20952380952380953,0.20952380952380953,0.1158330402123816,0.1157142857142857
foldbench_monomer,8add_A,seeded,all,full,213,210,100,84,0,0.2146341463414634,0.20952380952380953,0.07304807878484748,0.061761904761904754
foldbench_monomer,8add_A,seeded,all,continuation,213,210,100,87,0,0.21568627450980393,0.20952380952380953,0.07245598815119146,0.06095238095238095
foldbench_monomer,8add_A,seeded,long,full,213,144,100,89,0,0.2231404958677686,0.1875,0.03639919467614438,0.029375000000000005
foldbench_monomer,8add_A,seeded,long,continuation,213,144,100,89,0,0.2231404958677686,0.1875,0.03642994696436115,0.029375000000000005
foldbench_monomer,8ak2_A,seeded,all,full,297,314,100,70,0,0.6691176470588235,0.6401273885350318,0.6002268682027282,0.5726433121019108
foldbench_monomer,8ak2_A,seeded,all,continuation,297,314,100,72,0,0.6678966789667896,0.6369426751592356,0.5992585254806932,0.5703184713375795
foldbench_monomer,8ak2_A,seeded,long,full,297,229,100,93,0,0.6918604651162791,0.5807860262008734,0.5913702622603282,0.5185152838427948
foldbench_monomer,8ak2_A,seeded,long,continuation,297,229,100,94,0,0.6900584795321637,0.5807860262008734,0.5904432894454194,0.5163755458515283
foldbench_monomer,8akh_A,seeded,all,full,374,321,100,4,0,0.6064516129032258,0.5856697819314641,0.5104476151304685,0.51
foldbench_monomer,8akh_A,seeded,all,continuation,374,321,100,4,0,0.6051779935275081,0.5856697819314641,0.5092394216800289,0.5087227414330218
foldbench_monomer,8akh_A,seeded,long,full,374,229,100,3,0,0.6044444444444445,0.5938864628820961,0.5239059293323544,0.5236244541484716
foldbench_monomer,8akh_A,seeded,long,continuation,374,229,100,4,0,0.6026785714285714,0.5895196506550219,0.5231082535760799,0.5227510917030568
foldbench_monomer,8amo_A,seeded,all,full,399,362,100,16,0,0.6454293628808865,0.643646408839779,0.555181341526173,0.5528453038674033
foldbench_monomer,8amo_A,seeded,all,continuation,399,362,100,18,0,0.6444444444444445,0.6408839779005525,0.5542453552192492,0.5516298342541437
foldbench_monomer,8amo_A,seeded,long,full,399,259,100,25,0,0.6254826254826255,0.6254826254826255,0.5446155822367377,0.5406563706563707
foldbench_monomer,8amo_A,seeded,long,continuation,399,259,100,26,0,0.6254826254826255,0.6254826254826255,0.5435306345214985,0.5391891891891892
foldbench_monomer,8arl_A,seeded,all,full,246,260,100,56,0,0.2,0.06538461538461539,0.030226206427182337,0.025076923076923077
foldbench_monomer,8arl_A,seeded,all,continuation,246,260,100,56,0,0.25,0.06538461538461539,0.030266033517405554,0.02465384615384615
foldbench_monomer,8arl_A,seeded,long,full,246,218,100,100,1,0.06896551724137931,0.04128440366972477,0.013601864237509663,0.008440366972477065
foldbench_monomer,8arl_A,seeded,long,continuation,246,218,100,100,1,0.06930693069306931,0.04128440366972477,0.01361422380311282,0.008440366972477065
foldbench_monomer,8au6_A,seeded,all,full,321,168,100,2,0,0.40476190476190477,0.40476190476190477,0.22123741681204367,0.22101190476190477
foldbench_monomer,8au6_A,seeded,all,continuation,321,168,100,2,0,0.40476190476190477,0.40476190476190477,0.2198215049819671,0.21958333333333335
foldbench_monomer,8au6_A,seeded,long,full,321,118,100,4,0,0.423728813559322,0.423728813559322,0.19967133005814866,0.19923728813559322
foldbench_monomer,8au6_A,seeded,long,continuation,321,118,100,4,0,0.423728813559322,0.423728813559322,0.19842375439895604,0.19796610169491521
foldbench_monomer,8axj_A,seeded,all,full,162,143,100,83,0,0.8260869565217391,0.7062937062937062,0.6378080315267524,0.5949650349650348
foldbench_monomer,8axj_A,seeded,all,continuation,162,143,100,84,0,0.8245614035087719,0.7062937062937062,0.6366156006235647,0.59006993006993
foldbench_monomer,8axj_A,seeded,long,full,162,63,100,86,0,0.7555555555555555,0.6190476190476191,0.5671330562462025,0.48301587301587307
foldbench_monomer,8axj_A,seeded,long,continuation,162,63,100,87,0,0.7555555555555555,0.6031746031746031,0.5655766037615121,0.4787301587301587
foldbench_monomer,8azb_A,seeded,all,full,521,587,100,2,0,0.6933560477001703,0.6933560477001703,0.645513747312019,0.6454344122657579
foldbench_monomer,8azb_A,seeded,all,continuation,521,587,100,2,0,0.6933560477001703,0.6933560477001703,0.6450593134175934,0.6449574105621805
foldbench_monomer,8azb_A,seeded,long,full,521,403,100,2,0,0.6873449131513648,0.6873449131513648,0.6267317430678886,0.626650124069479
foldbench_monomer,8azb_A,seeded,long,continuation,521,403,100,2,0,0.684863523573201,0.684863523573201,0.6263509925558313,0.6262531017369727
foldbench_monomer,8b2e_A,seeded,all,full,143,130,100,91,0,0.5384615384615384,0.47692307692307695,0.3431543924797705,0.2986923076923077
foldbench_monomer,8b2e_A,seeded,all,continuation,143,130,100,92,0,0.5444444444444444,0.47692307692307695,0.34352468200951447,0.29646153846153844
foldbench_monomer,8b2e_A,seeded,long,full,143,75,100,94,0,0.660377358490566,0.49333333333333335,0.3492174188399935,0.276
foldbench_monomer,8b2e_A,seeded,long,continuation,143,75,100,95,0,0.660377358490566,0.49333333333333335,0.3500375984074292,0.2757333333333334
foldbench_monomer,8b2g_A,seeded,all,full,74,59,100,35,0,0.7142857142857143,0.6779661016949152,0.5241436179784973,0.5108474576271187
foldbench_monomer,8b2g_A,seeded,all,continuation,74,59,100,38,0,0.7272727272727273,0.6949152542372882,0.5274716733349679,0.5105084745762712
foldbench_monomer,8b2g_A,seeded,long,full,74,22,100,8,0,0.6818181818181818,0.6818181818181818,0.39415595584326224,0.39
foldbench_monomer,8b2g_A,seeded,long,continuation,74,22,100,10,0,0.6818181818181818,0.6818181818181818,0.39914001972399804,0.3936363636363636
foldbench_monomer,8b2s_A,seeded,all,full,245,186,100,52,0,0.6358381502890174,0.6075268817204301,0.5221473038726283,0.5031720430107526
foldbench_monomer,8b2s_A,seeded,all,continuation,245,186,100,55,0,0.6337209302325582,0.6021505376344086,0.5206108829859886,0.5000537634408603
foldbench_monomer,8b2s_A,seeded,long,full,245,108,100,68,0,0.6630434782608695,0.6111111111111112,0.5311704717430632,0.49629629629629624
foldbench_monomer,8b2s_A,seeded,long,continuation,245,108,100,72,0,0.6630434782608695,0.6018518518518519,0.5297432841588643,0.4927777777777777
foldbench_monomer,8b4u_A,seeded,all,full,277,273,100,76,0,0.8,0.7692307692307693,0.7463268735339337,0.7243956043956042
foldbench_monomer,8b4u_A,seeded,all,continuation,277,273,100,77,0,0.7991803278688525,0.7655677655677655,0.7455743375312537,0.7215384615384615
foldbench_monomer,8b4u_A,seeded,long,full,277,198,100,82,0,0.7947368421052632,0.7626262626262627,0.7363196912527532,0.7053030303030304
foldbench_monomer,8b4u_A,seeded,long,continuation,277,198,100,85,0,0.7936507936507936,0.7575757575757576,0.7355399557577753,0.7021212121212124
foldbench_monomer,8b5w_A,seeded,all,full,459,370,100,82,0,0.10294117647058823,0.0945945945945946,0.05663304411326238,0.050540540540540545
foldbench_monomer,8b5w_A,seeded,all,continuation,459,370,100,82,0,0.10324483775811209,0.0945945945945946,0.056377175968997405,0.05021621621621621
foldbench_monomer,8b5w_A,seeded,long,full,459,277,100,81,0,0.11336032388663968,0.10108303249097472,0.044074375081296,0.03772563176895307
foldbench_monomer,8b5w_A,seeded,long,continuation,459,277,100,81,0,0.11382113821138211,0.10108303249097472,0.04390317333662184,0.03750902527075812
foldbench_monomer,8b61_A,seeded,all,full,238,212,100,12,0,0.37735849056603776,0.37735849056603776,0.27033355606890136,0.26915094339622636
foldbench_monomer,8b61_A,seeded,all,continuation,238,212,100,12,0,0.38207547169811323,0.38207547169811323,0.2690247661411736,0.267688679245283
foldbench_monomer,8b61_A,seeded,long,full,238,129,100,10,0,0.3875968992248062,0.3875968992248062,0.24403887328014381,0.24240310077519378
foldbench_monomer,8b61_A,seeded,long,continuation,238,129,100,10,0,0.3875968992248062,0.3875968992248062,0.24278654088396162,0.2410077519379845
foldbench_monomer,8b6a_A,seeded,all,full,214,195,100,64,0,0.5815217391304348,0.5487179487179488,0.4671060768306515,0.44887179487179496
foldbench_monomer,8b6a_A,seeded,all,continuation,214,195,100,65,0,0.5846994535519126,0.5487179487179488,0.4657991090961247,0.446051282051282
foldbench_monomer,8b6a_A,seeded,long,full,214,118,100,81,0,0.5981308411214953,0.5423728813559322,0.4295632480279609,0.399322033898305
foldbench_monomer,8b6a_A,seeded,long,continuation,214,118,100,82,0,0.5981308411214953,0.5423728813559322,0.4280274583818536,0.3963559322033898
foldbench_monomer,8b6e_A,seeded,all,full,66,44,100,81,0,0.8823529411764706,0.7727272727272727,0.7050592926700073,0.6281818181818182
foldbench_monomer,8b6e_A,seeded,all,continuation,66,44,100,88,0,0.8787878787878788,0.75,0.7125953083664313,0.6204545454545454
foldbench_monomer,8b6e_A,seeded,long,full,66,19,100,91,0,1.0,0.8421052631578947,0.7913006913107532,0.6568421052631579
foldbench_monomer,8b6e_A,seeded,long,continuation,66,19,100,96,0,1.0,0.7894736842105263,0.7978240753054994,0.6478947368421052
foldbench_monomer,8baq_A,seeded,all,full,208,190,100,15,0,0.4421052631578947,0.4421052631578947,0.329304828024503,0.3265263157894737
foldbench_monomer,8baq_A,seeded,all,continuation,208,190,100,17,0,0.4368421052631579,0.4368421052631579,0.32791218343046824,0.32484210526315793
foldbench_monomer,8baq_A,seeded,long,full,208,137,100,18,0,0.5,0.49635036496350365,0.374685610283206,0.37087591240875917
foldbench_monomer,8baq_A,seeded,long,continuation,208,137,100,21,0,0.494949494949495,0.48905109489051096,0.3729478301458789,0.3686131386861314
foldbench_monomer,8bau_A,seeded,all,full,189,209,100,70,0,0.6237113402061856,0.5789473684210527,0.4350376981633219,0.4115311004784688
foldbench_monomer,8bau_A,seeded,all,continuation,189,209,100,71,0,0.6269430051813472,0.5789473684210527,0.4343496448820518,0.409377990430622
foldbench_monomer,8bau_A,seeded,long,full,189,141,100,83,0,0.7142857142857143,0.6099290780141844,0.47954631329293496,0.43304964539007096
foldbench_monomer,8bau_A,seeded,long,continuation,189,141,100,85,0,0.7142857142857143,0.6028368794326241,0.4791063735011477,0.4307801418439716
foldbench_monomer,8bfy_A,seeded,all,full,426,359,100,6,0,0.5515320334261838,0.5515320334261838,0.49140526882344887,0.49077994428969357
foldbench_monomer,8bfy_A,seeded,all,continuation,426,359,100,7,0,0.5502793296089385,0.5487465181058496,0.4903044740028307,0.48958217270194987
foldbench_monomer,8bfy_A,seeded,long,full,426,266,100,32,0,0.5745614035087719,0.5639097744360902,0.5127429994171717,0.5066541353383459
foldbench_monomer,8bfy_A,seeded,long,continuation,426,266,100,34,0,0.5770925110132159,0.5639097744360902,0.5118014745312727,0.5052255639097745
foldbench_monomer,8bgb_A,seeded,all,full,131,101,100,32,0,0.75,0.7425742574257426,0.6329534655987659,0.6239603960396038
foldbench_monomer,8bgb_A,seeded,all,continuation,131,101,100,33,0,0.7525773195876289,0.7326732673267327,0.6322432005317055,0.6211881188118812
foldbench_monomer,8bgb_A,seeded,long,full,131,58,100,44,0,0.7843137254901961,0.7413793103448276,0.6210051793181353,0.5955172413793104
foldbench_monomer,8bgb_A,seeded,long,continuation,131,58,100,50,0,0.7843137254901961,0.7413793103448276,0.6208934717951522,0.5917241379310345
foldbench_monomer,8bke_A,seeded,all,full,638,494,100,4,0,0.548582995951417,0.548582995951417,0.41813092448763256,0.417408906882591
foldbench_monomer,8bke_A,seeded,all,continuation,638,494,100,4,0,0.548582995951417,0.548582995951417,0.41708050379884243,0.41633603238866385
foldbench_monomer,8bke_A,seeded,long,full,638,329,100,0,0,0.5379939209726444,0.5379939209726444,0.40185410334346505,0.40185410334346505
foldbench_monomer,8bke_A,seeded,long,continuation,638,329,100,0,0,0.5349544072948328,0.5349544072948328,0.40088145896656535,0.40088145896656535
foldbench_monomer,8bsb_A,seeded,all,full,177,115,100,37,0,0.7428571428571429,0.6782608695652174,0.3567252512829829,0.3447826086956522
foldbench_monomer,8bsb_A,seeded,all,continuation,177,115,100,41,0,0.7403846153846154,0.6695652173913044,0.35672180391499175,0.34339130434782617
foldbench_monomer,8bsb_A,seeded,long,full,177,94,100,49,0,0.7441860465116279,0.6808510638297872,0.36123178308456644,0.34234042553191485
foldbench_monomer,8bsb_A,seeded,long,continuation,177,94,100,51,0,0.7411764705882353,0.6702127659574468,0.36064538832653475,0.340531914893617
foldbench_monomer,8bux_A,seeded,all,full,334,240,100,89,0,0.09401709401709402,0.07916666666666666,0.04086872687952937,0.03175
foldbench_monomer,8bux_A,seeded,all,continuation,334,240,100,91,0,0.09482758620689655,0.07916666666666666,0.04062941097336451,0.03141666666666667
foldbench_monomer,8bux_A,seeded,long,full,334,177,100,93,0,0.0784313725490196,0.04519774011299435,0.019933034672183728,0.013615819209039546
foldbench_monomer,8bux_A,seeded,long,continuation,334,177,100,93,0,0.0784313725490196,0.04519774011299435,0.019957740943363313,0.013615819209039546
foldbench_monomer,8c4d_A,seeded,all,full,330,229,100,94,0,0.5909090909090909,0.5458515283842795,0.47055805186243516,0.4281222707423579
foldbench_monomer,8c4d_A,seeded,all,continuation,330,229,100,94,0,0.5909090909090909,0.5414847161572053,0.46977701890805657,0.4264192139737991
foldbench_monomer,8c4d_A,seeded,long,full,330,175,100,99,0,0.610738255033557,0.5257142857142857,0.48931127676214997,0.4205714285714286
foldbench_monomer,8c4d_A,seeded,long,continuation,330,175,100,99,0,0.610738255033557,0.52,0.4887119187769226,0.4190285714285714
foldbench_monomer,8c4y_A,seeded,all,full,314,373,100,92,0,0.6975308641975309,0.6595174262734584,0.6098756139950681,0.5808310991957105
foldbench_monomer,8c4y_A,seeded,all,continuation,314,373,100,92,0,0.6965944272445821,0.6568364611260054,0.6089632249105668,0.5784718498659518
foldbench_monomer,8c4y_A,seeded,long,full,314,292,100,97,0,0.7109375,0.6575342465753424,0.6288908319801974,0.5808219178082191
foldbench_monomer,8c4y_A,seeded,long,continuation,314,292,100,97,0,0.7137254901960784,0.6541095890410958,0.6279044540401263,0.5782534246575343
foldbench_monomer,8cba_A,seeded,all,full,214,245,100,94,0,0.28936170212765955,0.27755102040816326,0.08780677193814931,0.06710204081632652
foldbench_monomer,8cba_A,seeded,all,continuation,214,245,100,95,0,0.2905982905982906,0.27755102040816326,0.08726516639060916,0.06644897959183674
foldbench_monomer,8cba_A,seeded,long,full,214,153,100,89,0,0.24324324324324326,0.23529411764705882,0.05044405727919712,0.03738562091503268
foldbench_monomer,8cba_A,seeded,long,continuation,214,153,100,89,0,0.24324324324324326,0.23529411764705882,0.05045129876332188,0.037320261437908495
foldbench_monomer,8ci9_A,seeded,all,full,312,337,100,54,0,0.5046728971962616,0.4807121661721068,0.3306440823533513,0.3207715133531157
foldbench_monomer,8ci9_A,seeded,all,continuation,312,337,100,57,0,0.503125,0.47774480712166173,0.3295744235989694,0.3191394658753709
foldbench_monomer,8ci9_A,seeded,long,full,312,257,100,51,0,0.5204918032786885,0.49416342412451364,0.3470916844015594,0.3360700389105058
foldbench_monomer,8ci9_A,seeded,long,continuation,312,257,100,53,0,0.5185185185185185,0.490272373540856,0.34600677075405484,0.33435797665369654
foldbench_monomer,8cih_A,seeded,all,full,214,158,100,80,0,0.6226415094339622,0.3227848101265823,0.16962912257450913,0.12860759493670884
foldbench_monomer,8cih_A,seeded,all,continuation,214,158,100,83,0,0.6226415094339622,0.31645569620253167,0.1678119129837366,0.12645569620253164
foldbench_monomer,8cih_A,seeded,long,full,214,131,100,91,0,0.7,0.3282442748091603,0.187619808163575,0.12595419847328246
foldbench_monomer,8cih_A,seeded,long,continuation,214,131,100,93,0,0.7,0.3282442748091603,0.18563574806041033,0.12366412213740458
foldbench_monomer,8cpk_A,seeded,all,full,384,353,100,35,0,0.56657223796034,0.56657223796034,0.4655079480583628,0.4586968838526912
foldbench_monomer,8cpk_A,seeded,all,continuation,384,353,100,36,0,0.56657223796034,0.56657223796034,0.46427150491099106,0.45699716713881017
foldbench_monomer,8cpk_A,seeded,long,full,384,256,100,66,0,0.5857142857142857,0.57421875,0.4878258377122697,0.4608984375
foldbench_monomer,8cpk_A,seeded,long,continuation,384,256,100,66,0,0.583732057416268,0.57421875,0.4865774943467514,0.458828125
foldbench_monomer,8cpn_A,seeded,all,full,207,168,100,81,0,0.43790849673202614,0.42857142857142855,0.20896322312738239,0.17398809523809522
foldbench_monomer,8cpn_A,seeded,all,continuation,207,168,100,82,0,0.44029850746268656,0.42857142857142855,0.20827448818855354,0.17261904761904762
foldbench_monomer,8cpn_A,seeded,long,full,207,110,100,76,0,0.42727272727272725,0.42727272727272725,0.11569828432971717,0.09336363636363636
foldbench_monomer,8cpn_A,seeded,long,continuation,207,110,100,77,0,0.42727272727272725,0.42727272727272725,0.11529358161097933,0.09263636363636364
foldbench_monomer,8d2z_A,seeded,all,full,327,312,100,57,0,0.6111111111111112,0.6025641025641025,0.5333529836889397,0.5168589743589744
foldbench_monomer,8d2z_A,seeded,all,continuation,327,312,100,58,0,0.6103448275862069,0.5993589743589743,0.5321346529781441,0.5146474358974359
foldbench_monomer,8d2z_A,seeded,long,full,327,211,100,60,0,0.6218905472636815,0.5924170616113744,0.5187943618281264,0.4979620853080568
foldbench_monomer,8d2z_A,seeded,long,continuation,327,211,100,62,0,0.6218905472636815,0.5924170616113744,0.5176780465823136,0.495734597156398
foldbench_monomer,8daj_A,seeded,all,full,302,299,100,27,0,0.6461538461538462,0.5886287625418061,0.5360558783146296,0.5310033444816054
