dataset,stem,K,comparison,value,reference,delta
foldbench_monomer,7qp5_A,10,cluster_oracle_vs_pooled,0.4273858921161825,0.4398340248962655,-0.012448132780082999
foldbench_monomer,7qp5_A,10,cluster_oracle_with_pooled_vs_pooled,0.4398340248962655,0.4398340248962655,0.0
foldbench_monomer,7qp5_A,10,cluster_oracle_vs_random_oracle,0.4273858921161825,0.3941908713692946,0.033195020746887904
foldbench_monomer,7qp5_A,20,cluster_oracle_vs_pooled,0.4024896265560166,0.4398340248962655,-0.037344398340248885
foldbench_monomer,7qp5_A,20,cluster_oracle_with_pooled_vs_pooled,0.4398340248962655,0.4398340248962655,0.0
foldbench_monomer,7qp5_A,20,cluster_oracle_vs_random_oracle,0.4024896265560166,0.4190871369294606,-0.01659751037344398
foldbench_monomer,8arl_A,2,cluster_oracle_vs_pooled,0.0653846153846153,0.0653846153846153,0.0
foldbench_monomer,8arl_A,2,cluster_oracle_with_pooled_vs_pooled,0.0653846153846153,0.0653846153846153,0.0
foldbench_monomer,8arl_A,2,cluster_oracle_vs_random_oracle,0.0653846153846153,0.073076923076923,-0.007692307692307693
foldbench_monomer,8arl_A,3,cluster_oracle_vs_pooled,0.0692307692307692,0.0653846153846153,0.003846153846153902
foldbench_monomer,8arl_A,3,cluster_oracle_with_pooled_vs_pooled,0.0692307692307692,0.0653846153846153,0.003846153846153902
foldbench_monomer,8arl_A,3,cluster_oracle_vs_random_oracle,0.0692307692307692,0.0846153846153846,-0.0153846153846154
foldbench_monomer,8arl_A,5,cluster_oracle_vs_pooled,0.073076923076923,0.0653846153846153,0.007692307692307693
foldbench_monomer,8arl_A,5,cluster_oracle_with_pooled_vs_pooled,0.073076923076923,0.0653846153846153,0.007692307692307693
foldbench_monomer,8arl_A,5,cluster_oracle_vs_random_oracle,0.073076923076923,0.0692307692307692,0.003846153846153791
foldbench_monomer,8arl_A,10,cluster_oracle_vs_pooled,0.0653846153846153,0.0653846153846153,0.0
foldbench_monomer,8arl_A,10,cluster_oracle_with_pooled_vs_pooled,0.0653846153846153,0.0653846153846153,0.0
foldbench_monomer,8arl_A,10,cluster_oracle_vs_random_oracle,0.0653846153846153,0.0692307692307692,-0.003846153846153902
foldbench_monomer,8arl_A,20,cluster_oracle_vs_pooled,0.073076923076923,0.0653846153846153,0.007692307692307693
foldbench_monomer,8arl_A,20,cluster_oracle_with_pooled_vs_pooled,0.073076923076923,0.0653846153846153,0.007692307692307693
foldbench_monomer,8arl_A,20,cluster_oracle_vs_random_oracle,0.073076923076923,0.073076923076923,0.0
foldbench_monomer,8dhj_A,2,cluster_oracle_vs_pooled,0.7602996254681648,0.7415730337078652,0.01872659176029956
foldbench_monomer,8dhj_A,2,cluster_oracle_with_pooled_vs_pooled,0.7602996254681648,0.7415730337078652,0.01872659176029956
foldbench_monomer,8dhj_A,2,cluster_oracle_vs_random_oracle,0.7602996254681648,0.7378277153558053,0.022471910112359494
foldbench_monomer,8dhj_A,3,cluster_oracle_vs_pooled,0.7602996254681648,0.7415730337078652,0.01872659176029956
foldbench_monomer,8dhj_A,3,cluster_oracle_with_pooled_vs_pooled,0.7602996254681648,0.7415730337078652,0.01872659176029956
foldbench_monomer,8dhj_A,3,cluster_oracle_vs_random_oracle,0.7602996254681648,0.7528089887640449,0.0074906367041198685
foldbench_monomer,8dhj_A,5,cluster_oracle_vs_pooled,0.7640449438202247,0.7415730337078652,0.022471910112359494
foldbench_monomer,8dhj_A,5,cluster_oracle_with_pooled_vs_pooled,0.7640449438202247,0.7415730337078652,0.022471910112359494
foldbench_monomer,8dhj_A,5,cluster_oracle_vs_random_oracle,0.7640449438202247,0.7528089887640449,0.011235955056179803
foldbench_monomer,8dhj_A,10,cluster_oracle_vs_pooled,0.7602996254681648,0.7415730337078652,0.01872659176029956
foldbench_monomer,8dhj_A,10,cluster_oracle_with_pooled_vs_pooled,0.7602996254681648,0.7415730337078652,0.01872659176029956
foldbench_monomer,8dhj_A,10,cluster_oracle_vs_random_oracle,0.7602996254681648,0.7565543071161048,0.0037453183520599342
foldbench_monomer,8dhj_A,20,cluster_oracle_vs_pooled,0.7602996254681648,0.7415730337078652,0.01872659176029956
foldbench_monomer,8dhj_A,20,cluster_oracle_with_pooled_vs_pooled,0.7602996254681648,0.7415730337078652,0.01872659176029956
foldbench_monomer,8dhj_A,20,cluster_oracle_vs_random_oracle,0.7602996254681648,0.7303370786516854,0.029962546816479363
foldbench_monomer,7xlz_A,2,cluster_oracle_vs_pooled,0.6679245283018868,0.6641509433962264,0.0037735849056603765
foldbench_monomer,7xlz_A,2,cluster_oracle_with_pooled_vs_pooled,0.6679245283018868,0.6641509433962264,0.0037735849056603765
foldbench_monomer,7xlz_A,2,cluster_oracle_vs_random_oracle,0.6679245283018868,0.660377358490566,0.007547169811320753
foldbench_monomer,7xlz_A,3,cluster_oracle_vs_pooled,0.6566037735849056,0.6641509433962264,-0.007547169811320753
foldbench_monomer,7xlz_A,3,cluster_oracle_with_pooled_vs_pooled,0.6641509433962264,0.6641509433962264,0.0
foldbench_monomer,7xlz_A,3,cluster_oracle_vs_random_oracle,0.6566037735849056,0.6566037735849056,0.0
foldbench_monomer,7xlz_A,5,cluster_oracle_vs_pooled,0.6679245283018868,0.6641509433962264,0.0037735849056603765
foldbench_monomer,7xlz_A,5,cluster_oracle_with_pooled_vs_pooled,0.6679245283018868,0.6641509433962264,0.0037735849056603765
foldbench_monomer,7xlz_A,5,cluster_oracle_vs_random_oracle,0.6679245283018868,0.6716981132075471,-0.0037735849056603765
foldbench_monomer,7xlz_A,10,cluster_oracle_vs_pooled,0.660377358490566,0.6641509433962264,-0.0037735849056603765
foldbench_monomer,7xlz_A,10,cluster_oracle_with_pooled_vs_pooled,0.6641509433962264,0.6641509433962264,0.0
foldbench_monomer,7xlz_A,10,cluster_oracle_vs_random_oracle,0.660377358490566,0.6679245283018868,-0.007547169811320753
foldbench_monomer,7xlz_A,20,cluster_oracle_vs_pooled,0.6641509433962264,0.6641509433962264,0.0
foldbench_monomer,7xlz_A,20,cluster_oracle_with_pooled_vs_pooled,0.6641509433962264,0.6641509433962264,0.0
foldbench_monomer,7xlz_A,20,cluster_oracle_vs_random_oracle,0.6641509433962264,0.6415094339622641,0.02264150943396226
foldbench_monomer,8b4u_A,2,cluster_oracle_vs_pooled,0.8424908424908425,0.8461538461538461,-0.00366300366300365
foldbench_monomer,8b4u_A,2,cluster_oracle_with_pooled_vs_pooled,0.8461538461538461,0.8461538461538461,0.0
foldbench_monomer,8b4u_A,2,cluster_oracle_vs_random_oracle,0.8424908424908425,0.8461538461538461,-0.00366300366300365
foldbench_monomer,8b4u_A,3,cluster_oracle_vs_pooled,0.8351648351648352,0.8461538461538461,-0.01098901098901095
foldbench_monomer,8b4u_A,3,cluster_oracle_with_pooled_vs_pooled,0.8461538461538461,0.8461538461538461,0.0
foldbench_monomer,8b4u_A,3,cluster_oracle_vs_random_oracle,0.8351648351648352,0.8534798534798534,-0.01831501831501825
foldbench_monomer,8b4u_A,5,cluster_oracle_vs_pooled,0.8278388278388278,0.8461538461538461,-0.01831501831501836
foldbench_monomer,8b4u_A,5,cluster_oracle_with_pooled_vs_pooled,0.8461538461538461,0.8461538461538461,0.0
foldbench_monomer,8b4u_A,5,cluster_oracle_vs_random_oracle,0.8278388278388278,0.8424908424908425,-0.014652014652014711
foldbench_monomer,8b4u_A,10,cluster_oracle_vs_pooled,0.8278388278388278,0.8461538461538461,-0.01831501831501836
foldbench_monomer,8b4u_A,10,cluster_oracle_with_pooled_vs_pooled,0.8461538461538461,0.8461538461538461,0.0
foldbench_monomer,8b4u_A,10,cluster_oracle_vs_random_oracle,0.8278388278388278,0.8241758241758241,0.00366300366300365
foldbench_monomer,8b4u_A,20,cluster_oracle_vs_pooled,0.8388278388278388,0.8461538461538461,-0.0073260073260073
foldbench_monomer,8b4u_A,20,cluster_oracle_with_pooled_vs_pooled,0.8461538461538461,0.8461538461538461,0.0
foldbench_monomer,8b4u_A,20,cluster_oracle_vs_random_oracle,0.8388278388278388,0.8241758241758241,0.014652014652014711
foldbench_monomer,8q8i_A,2,cluster_oracle_vs_pooled,0.5132978723404256,0.5212765957446809,-0.007978723404255317
foldbench_monomer,8q8i_A,2,cluster_oracle_with_pooled_vs_pooled,0.5212765957446809,0.5212765957446809,0.0
foldbench_monomer,8q8i_A,2,cluster_oracle_vs_random_oracle,0.5132978723404256,0.5132978723404256,0.0
foldbench_monomer,8q8i_A,3,cluster_oracle_vs_pooled,0.5159574468085106,0.5212765957446809,-0.005319148936170248
foldbench_monomer,8q8i_A,3,cluster_oracle_with_pooled_vs_pooled,0.5212765957446809,0.5212765957446809,0.0
foldbench_monomer,8q8i_A,3,cluster_oracle_vs_random_oracle,0.5159574468085106,0.5159574468085106,0.0
foldbench_monomer,8q8i_A,5,cluster_oracle_vs_pooled,0.4973404255319149,0.5212765957446809,-0.023936170212766006
foldbench_monomer,8q8i_A,5,cluster_oracle_with_pooled_vs_pooled,0.5212765957446809,0.5212765957446809,0.0
foldbench_monomer,8q8i_A,5,cluster_oracle_vs_random_oracle,0.4973404255319149,0.5079787234042553,-0.010638297872340441
foldbench_monomer,8q8i_A,10,cluster_oracle_vs_pooled,0.5106382978723404,0.5212765957446809,-0.010638297872340496
foldbench_monomer,8q8i_A,10,cluster_oracle_with_pooled_vs_pooled,0.5212765957446809,0.5212765957446809,0.0
foldbench_monomer,8q8i_A,10,cluster_oracle_vs_random_oracle,0.5106382978723404,0.5026595744680851,0.007978723404255317
foldbench_monomer,8q8i_A,20,cluster_oracle_vs_pooled,0.4973404255319149,0.5212765957446809,-0.023936170212766006
foldbench_monomer,8q8i_A,20,cluster_oracle_with_pooled_vs_pooled,0.5212765957446809,0.5212765957446809,0.0
foldbench_monomer,8q8i_A,20,cluster_oracle_vs_random_oracle,0.4973404255319149,0.4840425531914893,0.013297872340425565
foldbench_monomer,7z65_A,2,cluster_oracle_vs_pooled,0.55,0.55,0.0
foldbench_monomer,7z65_A,2,cluster_oracle_with_pooled_vs_pooled,0.55,0.55,0.0
foldbench_monomer,7z65_A,2,cluster_oracle_vs_random_oracle,0.55,0.54375,0.006250000000000089
foldbench_monomer,7z65_A,3,cluster_oracle_vs_pooled,0.55,0.55,0.0
foldbench_monomer,7z65_A,3,cluster_oracle_with_pooled_vs_pooled,0.55,0.55,0.0
foldbench_monomer,7z65_A,3,cluster_oracle_vs_random_oracle,0.55,0.55,0.0
foldbench_monomer,7z65_A,5,cluster_oracle_vs_pooled,0.553125,0.55,0.0031249999999999334
foldbench_monomer,7z65_A,5,cluster_oracle_with_pooled_vs_pooled,0.553125,0.55,0.0031249999999999334
foldbench_monomer,7z65_A,5,cluster_oracle_vs_random_oracle,0.553125,0.55,0.0031249999999999334
foldbench_monomer,7z65_A,10,cluster_oracle_vs_pooled,0.559375,0.55,0.009374999999999911
foldbench_monomer,7z65_A,10,cluster_oracle_with_pooled_vs_pooled,0.559375,0.55,0.009374999999999911
foldbench_monomer,7z65_A,10,cluster_oracle_vs_random_oracle,0.559375,0.559375,0.0
foldbench_monomer,7z65_A,20,cluster_oracle_vs_pooled,0.553125,0.55,0.0031249999999999334
foldbench_monomer,7z65_A,20,cluster_oracle_with_pooled_vs_pooled,0.553125,0.55,0.0031249999999999334
foldbench_monomer,7z65_A,20,cluster_oracle_vs_random_oracle,0.553125,0.55,0.0031249999999999334
foldbench_monomer,7xg9_A,2,cluster_oracle_vs_pooled,0.4066390041493776,0.4190871369294606,-0.012448132780082999
foldbench_monomer,7xg9_A,2,cluster_oracle_with_pooled_vs_pooled,0.4190871369294606,0.4190871369294606,0.0
foldbench_monomer,7xg9_A,2,cluster_oracle_vs_random_oracle,0.4066390041493776,0.4232365145228215,-0.016597510373443924
foldbench_monomer,7xg9_A,3,cluster_oracle_vs_pooled,0.4107883817427386,0.4190871369294606,-0.008298755186722018
foldbench_monomer,7xg9_A,3,cluster_oracle_with_pooled_vs_pooled,0.4190871369294606,0.4190871369294606,0.0
foldbench_monomer,7xg9_A,3,cluster_oracle_vs_random_oracle,0.4107883817427386,0.4149377593360996,-0.004149377593361037
foldbench_monomer,7xg9_A,5,cluster_oracle_vs_pooled,0.4149377593360996,0.4190871369294606,-0.004149377593360981
foldbench_monomer,7xg9_A,5,cluster_oracle_with_pooled_vs_pooled,0.4190871369294606,0.4190871369294606,0.0
foldbench_monomer,7xg9_A,5,cluster_oracle_vs_random_oracle,0.4149377593360996,0.4232365145228215,-0.008298755186721907
foldbench_monomer,7xg9_A,10,cluster_oracle_vs_pooled,0.4149377593360996,0.4190871369294606,-0.004149377593360981
foldbench_monomer,7xg9_A,10,cluster_oracle_with_pooled_vs_pooled,0.4190871369294606,0.4190871369294606,0.0
foldbench_monomer,7xg9_A,10,cluster_oracle_vs_random_oracle,0.4149377593360996,0.4107883817427386,0.004149377593361037
foldbench_monomer,7xg9_A,20,cluster_oracle_vs_pooled,0.4232365145228215,0.4190871369294606,0.004149377593360926
foldbench_monomer,7xg9_A,20,cluster_oracle_with_pooled_vs_pooled,0.4232365145228215,0.4190871369294606,0.004149377593360926
foldbench_monomer,7xg9_A,20,cluster_oracle_vs_random_oracle,0.4232365145228215,0.3692946058091286,0.05394190871369292
foldbench_monomer,8eo5_A,2,cluster_oracle_vs_pooled,0.7984189723320159,0.8063241106719368,-0.007905138339920903
foldbench_monomer,8eo5_A,2,cluster_oracle_with_pooled_vs_pooled,0.8063241106719368,0.8063241106719368,0.0
foldbench_monomer,8eo5_A,2,cluster_oracle_vs_random_oracle,0.7984189723320159,0.8142292490118577,-0.015810276679841806
foldbench_monomer,8eo5_A,3,cluster_oracle_vs_pooled,0.7984189723320159,0.8063241106719368,-0.007905138339920903
foldbench_monomer,8eo5_A,3,cluster_oracle_with_pooled_vs_pooled,0.8063241106719368,0.8063241106719368,0.0
foldbench_monomer,8eo5_A,3,cluster_oracle_vs_random_oracle,0.7984189723320159,0.8023715415019763,-0.0039525691699604515
foldbench_monomer,8eo5_A,5,cluster_oracle_vs_pooled,0.8063241106719368,0.8063241106719368,0.0
foldbench_monomer,8eo5_A,5,cluster_oracle_with_pooled_vs_pooled,0.8063241106719368,0.8063241106719368,0.0
foldbench_monomer,8eo5_A,5,cluster_oracle_vs_random_oracle,0.8063241106719368,0.8142292490118577,-0.007905138339920903
foldbench_monomer,8eo5_A,10,cluster_oracle_vs_pooled,0.8063241106719368,0.8063241106719368,0.0
foldbench_monomer,8eo5_A,10,cluster_oracle_with_pooled_vs_pooled,0.8063241106719368,0.8063241106719368,0.0
foldbench_monomer,8eo5_A,10,cluster_oracle_vs_random_oracle,0.8063241106719368,0.8142292490118577,-0.007905138339920903
foldbench_monomer,8eo5_A,20,cluster_oracle_vs_pooled,0.7944664031620553,0.8063241106719368,-0.011857707509881465
foldbench_monomer,8eo5_A,20,cluster_oracle_with_pooled_vs_pooled,0.8063241106719368,0.8063241106719368,0.0
foldbench_monomer,8eo5_A,20,cluster_oracle_vs_random_oracle,0.7944664031620553,0.7905138339920948,0.0039525691699604515
foldbench_monomer,7x3h_A,2,cluster_oracle_vs_pooled,0.6452702702702703,0.6418918918918919,0.0033783783783783994
foldbench_monomer,7x3h_A,2,cluster_oracle_with_pooled_vs_pooled,0.6452702702702703,0.6418918918918919,0.0033783783783783994
foldbench_monomer,7x3h_A,2,cluster_oracle_vs_random_oracle,0.6452702702702703,0.6452702702702703,0.0
foldbench_monomer,7x3h_A,3,cluster_oracle_vs_pooled,0.6486486486486487,0.6418918918918919,0.006756756756756799
foldbench_monomer,7x3h_A,3,cluster_oracle_with_pooled_vs_pooled,0.6486486486486487,0.6418918918918919,0.006756756756756799
foldbench_monomer,7x3h_A,3,cluster_oracle_vs_random_oracle,0.6486486486486487,0.6418918918918919,0.006756756756756799
foldbench_monomer,7x3h_A,5,cluster_oracle_vs_pooled,0.6452702702702703,0.6418918918918919,0.0033783783783783994
foldbench_monomer,7x3h_A,5,cluster_oracle_with_pooled_vs_pooled,0.6452702702702703,0.6418918918918919,0.0033783783783783994
foldbench_monomer,7x3h_A,5,cluster_oracle_vs_random_oracle,0.6452702702702703,0.6418918918918919,0.0033783783783783994
foldbench_monomer,7x3h_A,10,cluster_oracle_vs_pooled,0.6587837837837838,0.6418918918918919,0.016891891891891886
foldbench_monomer,7x3h_A,10,cluster_oracle_with_pooled_vs_pooled,0.6587837837837838,0.6418918918918919,0.016891891891891886
foldbench_monomer,7x3h_A,10,cluster_oracle_vs_random_oracle,0.6587837837837838,0.6385135135135135,0.020270270270270285
foldbench_monomer,7x3h_A,20,cluster_oracle_vs_pooled,0.6418918918918919,0.6418918918918919,0.0
foldbench_monomer,7x3h_A,20,cluster_oracle_with_pooled_vs_pooled,0.6418918918918919,0.6418918918918919,0.0
foldbench_monomer,7x3h_A,20,cluster_oracle_vs_random_oracle,0.6418918918918919,0.6148648648648649,0.027027027027026973
foldbench_monomer,8ak2_A,2,cluster_oracle_vs_pooled,0.7006369426751592,0.6878980891719745,0.01273885350318471
foldbench_monomer,8ak2_A,2,cluster_oracle_with_pooled_vs_pooled,0.7006369426751592,0.6878980891719745,0.01273885350318471
foldbench_monomer,8ak2_A,2,cluster_oracle_vs_random_oracle,0.7006369426751592,0.6910828025477707,0.009554140127388533
foldbench_monomer,8ak2_A,3,cluster_oracle_vs_pooled,0.7070063694267515,0.6878980891719745,0.019108280254777066
foldbench_monomer,8ak2_A,3,cluster_oracle_with_pooled_vs_pooled,0.7070063694267515,0.6878980891719745,0.019108280254777066
foldbench_monomer,8ak2_A,3,cluster_oracle_vs_random_oracle,0.7070063694267515,0.697452229299363,0.009554140127388533
foldbench_monomer,8ak2_A,5,cluster_oracle_vs_pooled,0.7006369426751592,0.6878980891719745,0.01273885350318471
foldbench_monomer,8ak2_A,5,cluster_oracle_with_pooled_vs_pooled,0.7006369426751592,0.6878980891719745,0.01273885350318471
foldbench_monomer,8ak2_A,5,cluster_oracle_vs_random_oracle,0.7006369426751592,0.6847133757961783,0.015923566878980888
foldbench_monomer,8ak2_A,10,cluster_oracle_vs_pooled,0.6910828025477707,0.6878980891719745,0.0031847133757961776
foldbench_monomer,8ak2_A,10,cluster_oracle_with_pooled_vs_pooled,0.6910828025477707,0.6878980891719745,0.0031847133757961776
foldbench_monomer,8ak2_A,10,cluster_oracle_vs_random_oracle,0.6910828025477707,0.6878980891719745,0.0031847133757961776
foldbench_monomer,8ak2_A,20,cluster_oracle_vs_pooled,0.6847133757961783,0.6878980891719745,-0.0031847133757961776
foldbench_monomer,8ak2_A,20,cluster_oracle_with_pooled_vs_pooled,0.6878980891719745,0.6878980891719745,0.0
foldbench_monomer,8ak2_A,20,cluster_oracle_vs_random_oracle,0.6847133757961783,0.6847133757961783,0.0
foldbench_monomer,7w15_A,2,cluster_oracle_vs_pooled,0.6864686468646864,0.6831683168316832,0.0033003300330032292
foldbench_monomer,7w15_A,2,cluster_oracle_with_pooled_vs_pooled,0.6864686468646864,0.6831683168316832,0.0033003300330032292
foldbench_monomer,7w15_A,2,cluster_oracle_vs_random_oracle,0.6864686468646864,0.6798679867986799,0.0066006600660065695
foldbench_monomer,7w15_A,3,cluster_oracle_vs_pooled,0.6732673267326733,0.6831683168316832,-0.00990099009900991
foldbench_monomer,7w15_A,3,cluster_oracle_with_pooled_vs_pooled,0.6831683168316832,0.6831683168316832,0.0
foldbench_monomer,7w15_A,3,cluster_oracle_vs_random_oracle,0.6732673267326733,0.6666666666666666,0.0066006600660066805
foldbench_monomer,7w15_A,5,cluster_oracle_vs_pooled,0.6732673267326733,0.6831683168316832,-0.00990099009900991
foldbench_monomer,7w15_A,5,cluster_oracle_with_pooled_vs_pooled,0.6831683168316832,0.6831683168316832,0.0
foldbench_monomer,7w15_A,5,cluster_oracle_vs_random_oracle,0.6732673267326733,0.6864686468646864,-0.013201320132013139
foldbench_monomer,7w15_A,10,cluster_oracle_vs_pooled,0.6864686468646864,0.6831683168316832,0.0033003300330032292
foldbench_monomer,7w15_A,10,cluster_oracle_with_pooled_vs_pooled,0.6864686468646864,0.6831683168316832,0.0033003300330032292
foldbench_monomer,7w15_A,10,cluster_oracle_vs_random_oracle,0.6864686468646864,0.6633663366336634,0.02310231023102305
foldbench_monomer,7w15_A,20,cluster_oracle_vs_pooled,0.6963696369636964,0.6831683168316832,0.013201320132013139
foldbench_monomer,7w15_A,20,cluster_oracle_with_pooled_vs_pooled,0.6963696369636964,0.6831683168316832,0.013201320132013139
foldbench_monomer,7w15_A,20,cluster_oracle_vs_random_oracle,0.6963696369636964,0.6633663366336634,0.03300330033003296
foldbench_monomer,8daj_A,2,cluster_oracle_vs_pooled,0.6822742474916388,0.6822742474916388,0.0
foldbench_monomer,8daj_A,2,cluster_oracle_with_pooled_vs_pooled,0.6822742474916388,0.6822742474916388,0.0
